Plot 1 FLIR USB Video,,,,,,,,,,,
,,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,31,285,284,166,34,120,31,287
Location Y,,,,115,74,119,115,68,114,175,178
Size X,,,,,,,,,,,
Size Y,,,,,,,,,,,
Surface (pixels),,,,,,,,,,,
,,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value
4/24/2018,12:45:55 PM,486,515.406,37.15078735,29.74715424,29.55484962,30.84682846,34.09768295,29.39837074,33.00435257,29.32607841
4/24/2018,12:45:55 PM,756,515.676,37.10560226,29.68709373,29.47061729,30.77542305,34.06293869,29.33813095,33.01603699,29.31402588
4/24/2018,12:45:56 PM,26,515.946,37.0603981,29.66305923,29.49468994,30.77542305,34.07452011,29.3622303,32.99266815,29.31402588
4/24/2018,12:45:56 PM,567,516.487,37.03779221,29.59093094,29.45858002,30.77542305,34.00501633,29.33813095,32.92253876,29.30197144
4/24/2018,12:45:56 PM,837,516.757,37.01517868,29.57890511,29.44654083,30.76351738,34.01660156,29.26580048,32.87575912,29.217556
4/24/2018,12:45:57 PM,108,517.028,37.07170105,29.68709373,29.47061729,30.75161171,34.05135727,29.30197144,32.95760727,29.27785873
4/24/2018,12:45:57 PM,378,517.298,37.083004,29.68709373,29.51875877,30.76351738,34.03977203,29.30197144,32.95760727,29.31402588
4/24/2018,12:45:57 PM,648,517.568,37.00387192,29.65104103,29.45858002,30.72779465,34.0281868,29.30197144,32.93422699,29.32607841
4/24/2018,12:45:57 PM,918,517.838,36.99256516,29.69910812,29.43449974,30.76351738,34.00501633,29.28991508,32.9108429,29.27785873
4/24/2018,12:45:58 PM,189,518.109,36.969944,29.65104103,29.44654083,30.75161171,34.06293869,29.27785873,32.92253876,29.26580048
4/24/2018,12:45:58 PM,729,518.649,37.01517868,29.66305923,29.42245865,30.75161171,34.06293869,29.25374222,32.9108429,29.27785873
4/24/2018,12:45:58 PM,999,518.919,37.03779221,29.62700081,29.39837074,30.73970413,34.05135727,29.26580048,32.89915085,29.25374222
4/24/2018,12:45:59 PM,270,519.19,37.03779221,29.60295677,29.39837074,30.77542305,34.0281868,29.31402588,32.94591904,29.32607841
4/24/2018,12:45:59 PM,540,519.46,37.10560226,29.69910812,29.50672531,30.83493042,34.12083817,29.3622303,33.00435257,29.37427902
4/24/2018,12:45:59 PM,810,519.73,37.12819672,29.68709373,29.53079033,30.82303238,34.10926056,29.37427902,33.00435257,29.3622303
4/24/2018,12:46:00 PM,80,520,37.12819672,29.68709373,29.51875877,30.84682846,34.10926056,29.35018158,33.01603699,29.32607841
4/24/2018,12:46:00 PM,621,520.541,37.083004,29.62700081,29.43449974,30.81113052,34.10926056,29.32607841,32.98098373,29.31402588
4/24/2018,12:46:00 PM,891,520.811,37.02648544,29.66305923,29.38632584,30.78732681,34.03977203,29.24168015,32.95760727,29.25374222
4/24/2018,12:46:01 PM,162,521.082,37.02648544,29.62700081,29.38632584,30.72779465,34.01660156,29.22961998,32.92253876,29.25374222
4/24/2018,12:46:01 PM,432,521.352,37.03779221,29.66305923,29.43449974,30.76351738,34.01660156,29.25374222,32.99266815,29.25374222
4/24/2018,12:46:01 PM,702,521.622,36.969944,29.65104103,29.39837074,30.71588516,34.0281868,29.217556,32.88745499,29.25374222
4/24/2018,12:46:02 PM,243,522.163,37.0603981,29.65104103,29.48265457,30.76351738,34.03977203,29.27785873,32.95760727,29.25374222
4/24/2018,12:46:02 PM,513,522.433,36.98125458,29.67507744,29.50672531,30.77542305,34.06293869,29.25374222,32.93422699,29.31402588
4/24/2018,12:46:02 PM,783,522.703,37.0603981,29.73514366,29.49468994,30.81113052,34.06293869,29.32607841,32.9108429,29.31402588
4/24/2018,12:46:03 PM,324,523.244,37.02648544,29.71112061,29.48265457,30.81113052,34.0281868,29.28991508,32.92253876,29.32607841
4/24/2018,12:46:03 PM,594,523.514,37.03779221,29.68709373,29.44654083,30.77542305,34.06293869,29.28991508,32.93422699,29.33813095
4/24/2018,12:46:03 PM,864,523.784,37.00387192,29.60295677,29.44654083,30.73970413,34.01660156,29.25374222,32.9108429,29.31402588
4/24/2018,12:46:04 PM,135,524.055,36.92469406,29.59093094,29.39837074,30.69206047,33.95865631,29.217556,32.85236359,29.26580048
4/24/2018,12:46:04 PM,405,524.325,36.99256516,29.65104103,29.43449974,30.76351738,34.06293869,29.25374222,32.9108429,29.25374222
4/24/2018,12:46:04 PM,675,524.595,37.00387192,29.61497879,29.47061729,30.79922867,34.08610153,29.25374222,32.9692955,29.26580048
4/24/2018,12:46:04 PM,945,524.865,37.09430313,29.66305923,29.48265457,30.82303238,34.13241196,29.28991508,33.01603699,29.35018158
4/24/2018,12:46:05 PM,486,525.406,37.0603981,29.68709373,29.49468994,30.76351738,34.07452011,29.27785873,32.95760727,29.35018158
4/24/2018,12:46:05 PM,756,525.676,37.02648544,29.62700081,29.48265457,30.77542305,34.08610153,29.30197144,32.95760727,29.30197144
4/24/2018,12:46:06 PM,26,525.946,37.04909515,29.71112061,29.48265457,30.76351738,34.13241196,29.28991508,32.99266815,29.33813095
4/24/2018,12:46:06 PM,297,526.217,37.09430313,29.67507744,29.50672531,30.78732681,34.16713333,29.32607841,33.00435257,29.33813095
4/24/2018,12:46:06 PM,567,526.487,37.09430313,29.66305923,29.50672531,30.78732681,34.15555954,29.35018158,33.02771759,29.37427902
4/24/2018,12:46:06 PM,837,526.757,37.02648544,29.66305923,29.47061729,30.75161171,34.12083817,29.31402588,32.94591904,29.32607841
4/24/2018,12:46:07 PM,378,527.298,37.04909515,29.72313309,29.53079033,30.81113052,34.10926056,29.30197144,32.9692955,29.3622303
4/24/2018,12:46:07 PM,648,527.568,37.09430313,29.74715424,29.50672531,30.81113052,34.14398575,29.3622303,32.93422699,29.31402588
4/24/2018,12:46:07 PM,918,527.838,37.10560226,29.66305923,29.50672531,30.79922867,34.10926056,29.33813095,32.9692955,29.41041565
4/24/2018,12:46:08 PM,189,528.109,37.09430313,29.71112061,29.55484962,30.76351738,34.14398575,29.28991508,33.03939819,29.42245865
4/24/2018,12:46:08 PM,729,528.649,37.10560226,29.74715424,29.49468994,30.76351738,34.09768295,29.30197144,33.03939819,29.38632584
4/24/2018,12:46:08 PM,999,528.919,37.07170105,29.71112061,29.50672531,30.75161171,34.12083817,29.28991508,32.94591904,29.37427902
4/24/2018,12:46:09 PM,270,529.19,37.07170105,29.68709373,29.54281998,30.76351738,34.05135727,29.30197144,32.92253876,29.3622303
4/24/2018,12:46:09 PM,540,529.46,37.00387192,29.65104103,29.45858002,30.72779465,34.06293869,29.30197144,32.87575912,29.32607841
4/24/2018,12:46:10 PM,80,530,37.02648544,29.62700081,29.43449974,30.76351738,34.05135727,29.27785873,32.9108429,29.32607841
4/24/2018,12:46:10 PM,351,530.271,37.07170105,29.66305923,29.49468994,30.77542305,34.06293869,29.28991508,32.94591904,29.37427902
4/24/2018,12:46:10 PM,621,530.541,37.09430313,29.66305923,29.48265457,30.75161171,34.07452011,29.32607841,32.95760727,29.39837074
4/24/2018,12:46:10 PM,891,530.811,37.03779221,29.61497879,29.43449974,30.70397377,34.03977203,29.27785873,32.89915085,29.35018158
4/24/2018,12:46:11 PM,162,531.082,37.0603981,29.60295677,29.48265457,30.70397377,34.03977203,29.22961998,32.88745499,29.38632584
4/24/2018,12:46:11 PM,432,531.352,37.03779221,29.62700081,29.45858002,30.69206047,34.01660156,29.27785873,32.85236359,29.31402588
4/24/2018,12:46:11 PM,702,531.622,37.03779221,29.55484962,29.44654083,30.71588516,34.0281868,29.27785873,32.88745499,29.24168015
4/24/2018,12:46:12 PM,243,532.163,37.02648544,29.65104103,29.45858002,30.70397377,34.05135727,29.26580048,32.92253876,29.30197144
4/24/2018,12:46:12 PM,513,532.433,37.0603981,29.63902283,29.50672531,30.70397377,34.07452011,29.24168015,32.94591904,29.3622303
4/24/2018,12:46:12 PM,783,532.703,37.02648544,29.65104103,29.45858002,30.72779465,34.07452011,29.217556,32.92253876,29.31402588
4/24/2018,12:46:13 PM,53,532.973,37.083004,29.68709373,29.48265457,30.76351738,34.05135727,29.28991508,33.01603699,29.43449974
4/24/2018,12:46:13 PM,324,533.244,37.03779221,29.66305923,29.47061729,30.70397377,34.08610153,29.22961998,32.95760727,29.27785873
4/24/2018,12:46:13 PM,864,533.784,37.03779221,29.63902283,29.42245865,30.71588516,34.07452011,29.22961998,32.99266815,29.31402588
4/24/2018,12:46:14 PM,135,534.055,37.13949203,29.72313309,29.54281998,30.79922867,34.14398575,29.32607841,32.98098373,29.43449974
4/24/2018,12:46:14 PM,405,534.325,37.10560226,29.68709373,29.51875877,30.76351738,34.10926056,29.28991508,32.95760727,29.37427902
4/24/2018,12:46:14 PM,945,534.865,37.10560226,29.69910812,29.50672531,30.73970413,34.08610153,29.24168015,32.9692955,29.35018158
4/24/2018,12:46:15 PM,216,535.136,37.083004,29.65104103,29.47061729,30.72779465,34.10926056,29.25374222,32.9108429,29.27785873
4/24/2018,12:46:15 PM,486,535.406,37.1169014,29.66305923,29.51875877,30.70397377,34.06293869,29.22961998,32.94591904,29.33813095
4/24/2018,12:46:15 PM,756,535.676,37.12819672,29.71112061,29.49468994,30.72779465,34.08610153,29.26580048,32.9692955,29.3622303
4/24/2018,12:46:16 PM,26,535.946,37.17337418,29.7591629,29.53079033,30.79922867,34.14398575,29.35018158,33.07443619,29.43449974
4/24/2018,12:46:16 PM,297,536.217,37.26368332,29.8311882,29.65104103,30.85872459,34.21341324,29.39837074,33.01603699,29.47061729
4/24/2018,12:46:16 PM,567,536.487,37.15078735,29.7591629,29.57890511,30.79922867,34.1902771,29.35018158,33.00435257,29.44654083
4/24/2018,12:46:17 PM,108,537.028,37.17337418,29.78317642,29.56687927,30.76351738,34.20184326,29.33813095,33.0627594,29.35018158
4/24/2018,12:46:17 PM,378,537.298,37.22982407,29.7591629,29.56687927,30.81113052,34.17870712,29.33813095,33.07443619,29.38632584
4/24/2018,12:46:17 PM,648,537.568,37.17337418,29.72313309,29.49468994,30.76351738,34.12083817,29.33813095,32.99266815,29.37427902
4/24/2018,12:46:17 PM,918,537.838,37.17337418,29.77116966,29.60295677,30.79922867,34.16713333,29.3622303,33.07443619,29.44654083
4/24/2018,12:46:18 PM,189,538.109,37.13949203,29.66305923,29.55484962,30.77542305,34.13241196,29.28991508,33.02771759,29.41041565
4/24/2018,12:46:18 PM,459,538.379,37.16208267,29.74715424,29.56687927,30.83493042,34.16713333,29.35018158,33.01603699,29.45858002
4/24/2018,12:46:18 PM,729,538.649,37.18466568,29.67507744,29.51875877,30.82303238,34.16713333,29.35018158,33.07443619,29.41041565
4/24/2018,12:46:19 PM,270,539.19,37.12819672,29.72313309,29.53079033,30.82303238,34.15555954,29.3622303,33.0510788,29.43449974
4/24/2018,12:46:19 PM,540,539.46,37.0603981,29.68709373,29.53079033,30.82303238,34.13241196,29.35018158,33.01603699,29.37427902
4/24/2018,12:46:19 PM,810,539.73,37.03779221,29.73514366,29.51875877,30.81113052,34.09768295,29.30197144,32.99266815,29.3622303
4/24/2018,12:46:20 PM,80,540,37.12819672,29.74715424,29.56687927,30.84682846,34.10926056,29.33813095,32.99266815,29.3622303
4/24/2018,12:46:20 PM,621,540.541,37.03779221,29.69910812,29.53079033,30.79922867,34.09768295,29.24168015,33.01603699,29.3622303
4/24/2018,12:46:20 PM,891,540.811,37.13949203,29.73514366,29.59093094,30.87062073,34.13241196,29.32607841,33.0510788,29.45858002
4/24/2018,12:46:21 PM,162,541.082,37.10560226,29.73514366,29.56687927,30.83493042,34.10926056,29.33813095,33.07443619,29.44654083
4/24/2018,12:46:21 PM,432,541.352,37.13949203,29.71112061,29.54281998,30.82303238,34.13241196,29.35018158,33.07443619,29.38632584
4/24/2018,12:46:21 PM,972,541.892,37.19595718,29.68709373,29.57890511,30.83493042,34.10926056,29.35018158,33.0627594,29.3622303
4/24/2018,12:46:22 PM,243,542.163,37.10560226,29.71112061,29.53079033,30.77542305,34.10926056,29.31402588,33.03939819,29.39837074
4/24/2018,12:46:22 PM,513,542.433,37.09430313,29.67507744,29.50672531,30.77542305,34.03977203,29.26580048,32.98098373,29.33813095
4/24/2018,12:46:22 PM,783,542.703,37.1169014,29.69910812,29.51875877,30.77542305,34.14398575,29.31402588,33.0627594,29.33813095
4/24/2018,12:46:23 PM,324,543.244,37.03779221,29.60295677,29.45858002,30.75161171,34.07452011,29.28991508,32.93422699,29.26580048
4/24/2018,12:46:23 PM,594,543.514,37.15078735,29.68709373,29.50672531,30.81113052,34.14398575,29.3622303,33.02771759,29.3622303
4/24/2018,12:46:23 PM,864,543.784,37.04909515,29.60295677,29.48265457,30.75161171,34.05135727,29.28991508,32.93422699,29.27785873
4/24/2018,12:46:24 PM,135,544.055,37.083004,29.67507744,29.55484962,30.81113052,34.09768295,29.33813095,32.98098373,29.3622303
4/24/2018,12:46:24 PM,675,544.595,37.07170105,29.69910812,29.53079033,30.78732681,34.13241196,29.33813095,33.03939819,29.39837074
4/24/2018,12:46:24 PM,945,544.865,37.1169014,29.73514366,29.56687927,30.81113052,34.20184326,29.3622303,33.0510788,29.42245865
4/24/2018,12:46:25 PM,216,545.136,37.15078735,29.77116966,29.61497879,30.87062073,34.21341324,29.38632584,33.0627594,29.49468994
4/24/2018,12:46:25 PM,486,545.406,37.07170105,29.77116966,29.54281998,30.84682846,34.14398575,29.35018158,33.01603699,29.39837074
4/24/2018,12:46:26 PM,26,545.946,37.16208267,29.72313309,29.61497879,30.84682846,34.1902771,29.37427902,33.03939819,29.45858002
4/24/2018,12:46:26 PM,297,546.217,37.15078735,29.84318733,29.63902283,30.9063015,34.24811172,29.42245865,33.0510788,29.49468994
4/24/2018,12:46:26 PM,567,546.487,37.25239563,29.89117432,29.74715424,31.00139427,34.28279877,29.51875877,33.14447784,29.62700081
4/24/2018,12:46:26 PM,837,546.757,37.26368332,29.84318733,29.72313309,30.96574211,34.2249794,29.49468994,33.09778976,29.55484962
4/24/2018,12:46:27 PM,378,547.298,37.21853638,29.91516113,29.71112061,30.93008041,34.25967407,29.47061729,33.10946274,29.57890511
4/24/2018,12:46:27 PM,648,547.568,37.26368332,29.90316772,29.74715424,30.95385742,34.29436111,29.54281998,33.10946274,29.60295677
4/24/2018,12:46:27 PM,918,547.838,37.19595718,29.86718369,29.71112061,30.9776268,34.30591965,29.49468994,33.07443619,29.59093094
4/24/2018,12:46:28 PM,189,548.109,37.22982407,29.85518646,29.65104103,30.94196892,34.30591965,29.49468994,33.07443619,29.54281998
4/24/2018,12:46:28 PM,729,548.649,37.19595718,29.85518646,29.63902283,30.89440918,34.27123642,29.45858002,33.07443619,29.56687927
4/24/2018,12:46:28 PM,999,548.919,37.17337418,29.77116966,29.60295677,30.85872459,34.21341324,29.45858002,33.03939819,29.48265457
4/24/2018,12:46:29 PM,270,549.19,37.16208267,29.7591629,29.53079033,30.84682846,34.16713333,29.41041565,32.95760727,29.41041565
4/24/2018,12:46:29 PM,540,549.46,37.10560226,29.71112061,29.54281998,30.82303238,34.21341324,29.37427902,32.92253876,29.3622303
4/24/2018,12:46:29 PM,810,549.73,37.12819672,29.69910812,29.57890511,30.84682846,34.21341324,29.38632584,32.9692955,29.39837074
4/24/2018,12:46:30 PM,80,550,37.18466568,29.7591629,29.60295677,30.88251495,34.24811172,29.41041565,32.95760727,29.42245865
4/24/2018,12:46:30 PM,621,550.541,37.18466568,29.79518127,29.62700081,30.87062073,34.2249794,29.42245865,33.02771759,29.47061729
4/24/2018,12:46:30 PM,891,550.811,37.15078735,29.85518646,29.62700081,30.87062073,34.24811172,29.37427902,33.00435257,29.44654083
4/24/2018,12:46:31 PM,162,551.082,37.13949203,29.71112061,29.55484962,30.83493042,34.17870712,29.35018158,32.99266815,29.38632584
4/24/2018,12:46:31 PM,432,551.352,37.10560226,29.74715424,29.49468994,30.83493042,34.16713333,29.35018158,32.9692955,29.39837074
4/24/2018,12:46:31 PM,972,551.892,37.083004,29.73514366,29.48265457,30.77542305,34.16713333,29.32607841,32.88745499,29.32607841
4/24/2018,12:46:32 PM,243,552.163,37.07170105,29.71112061,29.55484962,30.81113052,34.17870712,29.31402588,32.98098373,29.43449974
4/24/2018,12:46:32 PM,513,552.433,37.12819672,29.74715424,29.53079033,30.81113052,34.1902771,29.31402588,33.00435257,29.44654083
4/24/2018,12:46:32 PM,783,552.703,37.16208267,29.80718422,29.62700081,30.82303238,34.24811172,29.39837074,33.0627594,29.45858002
4/24/2018,12:46:33 PM,53,552.973,37.28624725,29.93914223,29.72313309,30.95385742,34.35214615,29.48265457,33.12113571,29.57890511
4/24/2018,12:46:33 PM,324,553.244,37.26368332,29.91516113,29.74715424,30.95385742,34.32903671,29.47061729,33.13280869,29.60295677
4/24/2018,12:46:33 PM,864,553.784,37.16208267,29.90316772,29.62700081,30.9063015,34.2249794,29.39837074,33.0627594,29.48265457
4/24/2018,12:46:34 PM,135,554.055,37.16208267,29.84318733,29.67507744,30.94196892,34.29436111,29.42245865,33.0627594,29.51875877
4/24/2018,12:46:34 PM,405,554.325,37.21853638,29.85518646,29.66305923,30.94196892,34.28279877,29.44654083,33.0627594,29.53079033
4/24/2018,12:46:34 PM,675,554.595,37.17337418,29.86718369,29.67507744,30.94196892,34.21341324,29.43449974,33.0627594,29.53079033
4/24/2018,12:46:34 PM,945,554.865,37.20724869,29.91516113,29.68709373,30.98951149,34.25967407,29.48265457,33.08611298,29.53079033
4/24/2018,12:46:35 PM,216,555.136,37.15078735,29.84318733,29.63902283,30.91819191,34.2249794,29.43449974,33.09778976,29.48265457
4/24/2018,12:46:35 PM,756,555.676,37.16208267,29.85518646,29.65104103,30.91819191,34.23654556,29.45858002,33.08611298,29.53079033
4/24/2018,12:46:36 PM,26,555.946,37.21853638,29.86718369,29.71112061,30.94196892,34.29436111,29.45858002,33.14447784,29.55484962
4/24/2018,12:46:36 PM,297,556.217,37.15078735,29.85518646,29.66305923,30.85872459,34.23654556,29.41041565,33.09778976,29.50672531
4/24/2018,12:46:36 PM,567,556.487,37.12819672,29.8311882,29.59093094,30.9063015,34.24811172,29.42245865,33.0627594,29.45858002
4/24/2018,12:46:37 PM,108,557.028,37.12819672,29.8311882,29.66305923,30.85872459,34.2249794,29.42245865,33.07443619,29.45858002
4/24/2018,12:46:37 PM,378,557.298,37.18466568,29.86718369,29.63902283,30.88251495,34.2249794,29.42245865,33.10946274,29.48265457
4/24/2018,12:46:37 PM,648,557.568,37.13949203,29.81918716,29.61497879,30.85872459,34.20184326,29.43449974,33.07443619,29.41041565
4/24/2018,12:46:37 PM,918,557.838,37.09430313,29.73514366,29.54281998,30.81113052,34.13241196,29.37427902,32.95760727,29.33813095
4/24/2018,12:46:38 PM,459,558.379,36.969944,29.68709373,29.45858002,30.66823387,34.07452011,29.25374222,32.9108429,29.25374222
4/24/2018,12:46:38 PM,729,558.649,37.02648544,29.62700081,29.47061729,30.72779465,34.13241196,29.27785873,33.00435257,29.26580048
4/24/2018,12:46:38 PM,999,558.919,36.95863342,29.57890511,29.39837074,30.69206047,33.98183823,29.24168015,32.9108429,29.15722275
4/24/2018,12:46:39 PM,270,559.19,37.04909515,29.65104103,29.51875877,30.71588516,34.13241196,29.28991508,32.98098373,29.24168015
4/24/2018,12:46:39 PM,540,559.46,37.03779221,29.68709373,29.48265457,30.68014717,34.12083817,29.26580048,32.9692955,29.25374222
4/24/2018,12:46:39 PM,810,559.73,37.0603981,29.67507744,29.45858002,30.73970413,34.08610153,29.28991508,32.94591904,29.22961998
4/24/2018,12:46:40 PM,80,560,37.04909515,29.71112061,29.48265457,30.72779465,34.12083817,29.26580048,32.94591904,29.25374222
4/24/2018,12:46:40 PM,351,560.271,36.98125458,29.62700081,29.39837074,30.66823387,34.07452011,29.20549202,32.9108429,29.217556
4/24/2018,12:46:40 PM,891,560.811,37.01517868,29.66305923,29.43449974,30.69206047,34.09768295,29.28991508,32.89915085,29.25374222
4/24/2018,12:46:41 PM,162,561.082,37.04909515,29.68709373,29.49468994,30.75161171,34.13241196,29.32607841,32.93422699,29.31402588
4/24/2018,12:46:41 PM,162,561.082,37.04909515,29.68709373,29.49468994,30.75161171,34.13241196,29.32607841,32.93422699,29.31402588
4/24/2018,12:46:42 PM,513,562.433,36.87942505,29.42245865,29.28991508,30.60864067,33.91228104,29.18136024,32.77044678,29.03646088
4/24/2018,12:46:42 PM,783,562.703,36.94732285,29.56687927,29.37427902,30.59671974,33.94706345,29.20549202,32.79385757,29.1089325
4/24/2018,12:46:43 PM,53,562.973,36.98125458,29.54281998,29.35018158,30.60864067,33.93547058,29.16929245,32.82896423,29.09685707
4/24/2018,12:46:43 PM,324,563.244,36.91337585,29.48265457,29.30197144,30.60864067,33.87748337,29.14515114,32.78215027,29.06062317
4/24/2018,12:46:43 PM,594,563.514,36.94732285,29.51875877,29.33813095,30.56094551,33.91228104,29.15722275,32.78215027,29.08477974
4/24/2018,12:46:43 PM,864,563.784,37.09430313,29.62700081,29.49468994,30.75161171,34.00501633,29.32607841,32.92253876,29.217556
4/24/2018,12:46:44 PM,405,564.325,37.0603981,29.62700081,29.43449974,30.76351738,34.03977203,29.32607841,32.82896423,29.18136024
4/24/2018,12:46:44 PM,675,564.595,37.09430313,29.62700081,29.50672531,30.75161171,34.03977203,29.35018158,32.86406326,29.20549202
4/24/2018,12:46:44 PM,945,564.865,37.03779221,29.60295677,29.43449974,30.70397377,34.01660156,29.27785873,32.86406326,29.14515114
4/24/2018,12:46:45 PM,216,565.136,37.07170105,29.66305923,29.49468994,30.71588516,34.08610153,29.32607841,32.84066391,29.20549202
4/24/2018,12:46:45 PM,486,565.406,37.10560226,29.68709373,29.50672531,30.78732681,34.10926056,29.3622303,32.94591904,29.22961998
4/24/2018,12:46:45 PM,756,565.676,37.13949203,29.74715424,29.57890511,30.83493042,34.13241196,29.42245865,33.01603699,29.33813095
4/24/2018,12:46:46 PM,297,566.217,37.1169014,29.72313309,29.51875877,30.82303238,34.10926056,29.38632584,32.95760727,29.26580048
4/24/2018,12:46:46 PM,567,566.487,37.083004,29.72313309,29.53079033,30.81113052,34.12083817,29.33813095,32.94591904,29.27785873
4/24/2018,12:46:46 PM,837,566.757,37.15078735,29.71112061,29.54281998,30.83493042,34.08610153,29.3622303,32.99266815,29.28991508
4/24/2018,12:46:47 PM,108,567.028,37.20724869,29.79518127,29.63902283,30.87062073,34.16713333,29.47061729,33.07443619,29.39837074
4/24/2018,12:46:47 PM,378,567.298,37.10560226,29.7591629,29.57890511,30.82303238,34.14398575,29.42245865,33.00435257,29.35018158
4/24/2018,12:46:47 PM,648,567.568,37.10560226,29.73514366,29.53079033,30.79922867,34.12083817,29.35018158,32.98098373,29.32607841
4/24/2018,12:46:47 PM,918,567.838,37.12819672,29.7591629,29.57890511,30.84682846,34.14398575,29.41041565,33.02771759,29.32607841
4/24/2018,12:46:48 PM,189,568.109,37.1169014,29.68709373,29.55484962,30.83493042,34.12083817,29.38632584,32.98098373,29.33813095
4/24/2018,12:46:48 PM,729,568.649,37.083004,29.69910812,29.49468994,30.79922867,34.08610153,29.32607841,32.89915085,29.217556
4/24/2018,12:46:48 PM,999,568.919,37.03779221,29.67507744,29.48265457,30.73970413,34.05135727,29.26580048,32.92253876,29.24168015
4/24/2018,12:46:49 PM,270,569.19,37.07170105,29.67507744,29.47061729,30.78732681,34.08610153,29.30197144,32.87575912,29.24168015
4/24/2018,12:46:49 PM,540,569.46,36.94732285,29.55484962,29.42245865,30.70397377,33.94706345,29.24168015,32.80556107,29.14515114
4/24/2018,12:46:49 PM,810,569.73,36.969944,29.61497879,29.44654083,30.75161171,33.94706345,29.25374222,32.82896423,29.15722275
4/24/2018,12:46:50 PM,80,570,36.969944,29.56687927,29.41041565,30.73970413,33.97024918,29.28991508,32.80556107,29.14515114
4/24/2018,12:46:50 PM,351,570.271,36.99256516,29.62700081,29.45858002,30.73970413,34.00501633,29.28991508,32.84066391,29.19342613
4/24/2018,12:46:50 PM,621,570.541,36.969944,29.59093094,29.43449974,30.66823387,33.98183823,29.26580048,32.86406326,29.217556
4/24/2018,12:46:51 PM,162,571.082,36.98125458,29.65104103,29.48265457,30.71588516,34.0281868,29.26580048,32.86406326,29.217556
4/24/2018,12:46:51 PM,432,571.352,36.969944,29.62700081,29.44654083,30.71588516,33.98183823,29.22961998,32.86406326,29.19342613
4/24/2018,12:46:51 PM,702,571.622,36.94732285,29.57890511,29.38632584,30.68014717,33.9238739,29.19342613,32.82896423,29.16929245
4/24/2018,12:46:51 PM,972,571.892,36.94732285,29.57890511,29.38632584,30.70397377,33.94706345,29.20549202,32.84066391,29.14515114
4/24/2018,12:46:52 PM,243,572.163,37.03779221,29.65104103,29.44654083,30.71588516,34.09768295,29.24168015,32.89915085,29.24168015
4/24/2018,12:46:52 PM,513,572.433,37.01517868,29.65104103,29.38632584,30.70397377,34.01660156,29.26580048,32.87575912,29.25374222
4/24/2018,12:46:52 PM,783,572.703,36.98125458,29.59093094,29.42245865,30.73970413,34.03977203,29.25374222,32.85236359,29.14515114
4/24/2018,12:46:53 PM,324,573.244,37.03779221,29.66305923,29.45858002,30.78732681,34.09768295,29.30197144,32.86406326,29.19342613
4/24/2018,12:46:53 PM,594,573.514,37.04909515,29.63902283,29.43449974,30.77542305,34.09768295,29.27785873,32.84066391,29.19342613
4/24/2018,12:46:53 PM,864,573.784,36.969944,29.59093094,29.39837074,30.71588516,33.99342728,29.24168015,32.80556107,29.18136024
4/24/2018,12:46:54 PM,135,574.055,37.03779221,29.62700081,29.48265457,30.77542305,34.06293869,29.26580048,32.9108429,29.27785873
4/24/2018,12:46:54 PM,405,574.325,37.07170105,29.65104103,29.48265457,30.76351738,34.07452011,29.24168015,32.87575912,29.22961998
4/24/2018,12:46:54 PM,675,574.595,37.07170105,29.66305923,29.55484962,30.79922867,34.07452011,29.31402588,32.95760727,29.28991508
4/24/2018,12:46:54 PM,945,574.865,36.95863342,29.63902283,29.45858002,30.72779465,34.03977203,29.24168015,32.84066391,29.19342613
4/24/2018,12:46:55 PM,486,575.406,37.04909515,29.65104103,29.51875877,30.78732681,34.06293869,29.30197144,32.87575912,29.25374222
4/24/2018,12:46:55 PM,756,575.676,37.02648544,29.56687927,29.48265457,30.75161171,34.00501633,29.27785873,32.85236359,29.22961998
4/24/2018,12:46:56 PM,26,575.946,37.04909515,29.67507744,29.45858002,30.69206047,34.03977203,29.27785873,32.84066391,29.19342613
4/24/2018,12:46:56 PM,297,576.217,37.01517868,29.62700081,29.41041565,30.71588516,34.01660156,29.27785873,32.80556107,29.19342613
4/24/2018,12:46:56 PM,567,576.487,37.00387192,29.63902283,29.39837074,30.72779465,34.01660156,29.25374222,32.85236359,29.20549202
4/24/2018,12:46:56 PM,837,576.757,36.98125458,29.62700081,29.43449974,30.72779465,33.99342728,29.22961998,32.77044678,29.22961998
4/24/2018,12:46:57 PM,108,577.028,36.98125458,29.63902283,29.45858002,30.69206047,34.00501633,29.217556,32.78215027,29.217556
4/24/2018,12:46:57 PM,648,577.568,36.969944,29.57890511,29.43449974,30.65631676,33.93547058,29.19342613,32.77044678,29.13307953
4/24/2018,12:46:57 PM,918,577.838,36.83414078,29.49468994,29.35018158,30.57287216,33.88908386,29.14515114,32.71189499,29.08477974
