Plot 1 FLIR USB Video,,,,,,,,
,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,36,282,283,166,34
Location Y,,,,115,58,113,116,58
Size X,,,,,,,,
Size Y,,,,,,,,
Surface (pixels),,,,,,,,
,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
4/20/2018,11:57:41 AM,26,58.378,26.82862473,24.12413979,23.77039337,24.67777824,24.17458534
4/20/2018,11:57:41 AM,297,58.649,26.91480255,24.14936447,23.87157822,24.70287895,24.19979858
4/20/2018,11:57:41 AM,567,58.919,26.96401787,24.19979858,23.92213631,24.74052048,24.31318855
4/20/2018,11:57:41 AM,837,59.189,27.0132122,24.2502079,23.97267151,24.79068756,24.33837128
4/20/2018,11:57:42 AM,108,59.46,27.00091553,24.18719101,23.96004105,24.77814674,24.28800011
4/20/2018,11:57:42 AM,378,59.73,26.95171547,24.18719101,23.88422012,24.7530632,24.2502079
4/20/2018,11:57:42 AM,648,60,26.91480255,24.17458534,23.88422012,24.76560593,24.21240234
4/20/2018,11:57:43 AM,189,60.541,26.92710876,24.14936447,23.89686012,24.77814674,24.2250061
4/20/2018,11:57:43 AM,459,60.811,26.92710876,24.14936447,23.90950012,24.7530632,24.21240234
4/20/2018,11:57:43 AM,729,61.081,26.86556625,24.11152649,23.89686012,24.67777824,24.14936447
4/20/2018,11:57:43 AM,999,61.351,26.87787628,24.17458534,23.88422012,24.69033051,24.19979858
4/20/2018,11:57:44 AM,270,61.622,26.91480255,24.16197586,23.85893631,24.70287895,24.18719101
4/20/2018,11:57:44 AM,540,61.892,26.91480255,24.14936447,23.90950012,24.70287895,24.17458534
4/20/2018,11:57:44 AM,810,62.162,26.92710876,24.14936447,23.83364487,24.72797394,24.16197586
4/20/2018,11:57:45 AM,81,62.433,26.85325432,24.08629227,23.80834961,24.62756157,24.07367325
4/20/2018,11:57:45 AM,351,62.703,26.84094048,24.03580856,23.78304672,24.62756157,24.07367325
4/20/2018,11:57:45 AM,891,63.243,26.80399132,24.02318382,23.74508286,24.61500359,24.06105423
4/20/2018,11:57:46 AM,162,63.514,26.80399132,24.03580856,23.69444466,24.5898819,24.06105423
4/20/2018,11:57:46 AM,432,63.784,26.89018631,24.09890938,23.79569817,24.66522598,24.13675308
4/20/2018,11:57:46 AM,702,64.054,26.89018631,24.0484314,23.83364487,24.69033051,24.17458534
4/20/2018,11:57:46 AM,972,64.324,26.90249634,24.13675308,23.84629059,24.7154274,24.17458534
4/20/2018,11:57:47 AM,243,64.595,26.95171547,24.21240234,23.89686012,24.7530632,24.26280594
4/20/2018,11:57:47 AM,783,65.135,26.95171547,24.11152649,23.84629059,24.69033051,24.17458534
4/20/2018,11:57:48 AM,53,65.405,26.96401787,24.07367325,23.84629059,24.7154274,24.13675308
4/20/2018,11:57:48 AM,324,65.676,26.96401787,24.11152649,23.83364487,24.72797394,24.18719101
4/20/2018,11:57:48 AM,594,65.946,26.93941307,24.0484314,23.88422012,24.7530632,24.13675308
4/20/2018,11:57:48 AM,864,66.216,26.90249634,24.07367325,23.78304672,24.7154274,24.13675308
4/20/2018,11:57:49 AM,135,66.487,26.91480255,24.08629227,23.80834961,24.67777824,24.12413979
4/20/2018,11:57:49 AM,405,66.757,26.89018631,24.0484314,23.78304672,24.62756157,24.12413979
4/20/2018,11:57:49 AM,945,67.297,26.91480255,24.11152649,23.78304672,24.67777824,24.13675308
4/20/2018,11:57:50 AM,216,67.568,26.93941307,24.13675308,23.88422012,24.7154274,24.14936447
4/20/2018,11:57:50 AM,486,67.838,26.95171547,24.12413979,23.90950012,24.70287895,24.23760796
4/20/2018,11:57:50 AM,756,68.108,26.96401787,24.08629227,23.82099724,24.70287895,24.19979858
4/20/2018,11:57:51 AM,26,68.378,27.0132122,24.09890938,23.85893631,24.74052048,24.19979858
4/20/2018,11:57:51 AM,297,68.649,27.08696365,24.14936447,23.90950012,24.80322647,24.28800011
4/20/2018,11:57:51 AM,567,68.919,27.03780174,24.17458534,23.89686012,24.77814674,24.32578087
4/20/2018,11:57:51 AM,837,69.189,27.0500946,24.17458534,23.93477249,24.82829857,24.35095978
4/20/2018,11:57:52 AM,108,69.46,27.09925079,24.23760796,23.88422012,24.82829857,24.35095978
4/20/2018,11:57:52 AM,648,70,27.0500946,24.13675308,23.88422012,24.81576347,24.2250061
4/20/2018,11:57:52 AM,918,70.27,27.03780174,24.09890938,23.87157822,24.77814674,24.2502079
4/20/2018,11:57:53 AM,189,70.541,27.06238556,24.17458534,23.92213631,24.76560593,24.31318855
4/20/2018,11:57:53 AM,459,70.811,27.07467461,24.17458534,23.88422012,24.80322647,24.30059433
4/20/2018,11:57:53 AM,729,71.081,27.06238556,24.12413979,23.85893631,24.72797394,24.26280594
