Plot 1 FLIR USB Video,,,,,,,,
,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,36,282,283,166,34
Location Y,,,,115,58,113,116,58
Size X,,,,,,,,
Size Y,,,,,,,,
Surface (pixels),,,,,,,,
,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
4/20/2018,2:33:32 PM,378,1438.919,30.5012989,32.19543457,30.91819191,30.72779465,30.89440918
4/20/2018,2:33:32 PM,648,1439.189,30.57287216,32.27774811,30.9776268,30.77542305,30.98951149
4/20/2018,2:33:32 PM,918,1439.459,30.54901886,32.26599503,31.01327515,30.79922867,30.96574211
4/20/2018,2:33:33 PM,189,1439.73,30.59671974,32.32476044,31.03703308,30.84682846,31.00139427
4/20/2018,2:33:33 PM,459,1440,30.60864067,32.3365097,31.04891205,30.81113052,31.02515411
4/20/2018,2:33:33 PM,999,1440.54,30.64439964,32.37175369,31.08453751,30.87062073,30.98951149
4/20/2018,2:33:34 PM,270,1440.811,30.5370903,32.23072052,30.91819191,30.75161171,30.93008041
4/20/2018,2:33:34 PM,540,1441.081,30.6205616,32.30125809,31.00139427,30.81113052,30.95385742
4/20/2018,2:33:34 PM,810,1441.351,30.66823387,32.27774811,31.07266235,30.82303238,30.9776268
4/20/2018,2:33:35 PM,351,1441.892,30.6205616,32.289505,31.01327515,30.79922867,30.95385742
4/20/2018,2:33:35 PM,621,1442.162,30.60864067,32.36000443,31.04891205,30.82303238,31.00139427
4/20/2018,2:33:35 PM,891,1442.432,30.584795,32.26599503,30.95385742,30.77542305,30.96574211
4/20/2018,2:33:36 PM,161,1442.702,30.56094551,32.23072052,30.94196892,30.72779465,30.89440918
4/20/2018,2:33:36 PM,702,1443.243,30.5012989,32.14837265,30.93008041,30.66823387,30.78732681
4/20/2018,2:33:36 PM,972,1443.513,30.57287216,32.24247742,30.9776268,30.75161171,30.89440918
4/20/2018,2:33:37 PM,243,1443.784,30.584795,32.24247742,31.02515411,30.76351738,30.95385742
4/20/2018,2:33:37 PM,513,1444.054,30.6205616,32.21895981,30.98951149,30.81113052,30.9776268
4/20/2018,2:33:37 PM,783,1444.324,30.63248062,32.26599503,31.00139427,30.88251495,30.91819191
4/20/2018,2:33:38 PM,324,1444.865,30.66823387,32.3365097,31.04891205,30.81113052,31.01327515
4/20/2018,2:33:38 PM,594,1445.135,30.6205616,32.23072052,30.98951149,30.76351738,30.9063015
4/20/2018,2:33:38 PM,864,1445.405,30.66823387,32.30125809,31.13202095,30.83493042,31.01327515
4/20/2018,2:33:39 PM,134,1445.675,30.68014717,32.289505,31.04891205,30.87062073,30.98951149
4/20/2018,2:33:39 PM,405,1445.946,30.6205616,32.32476044,31.03703308,30.85872459,31.00139427
4/20/2018,2:33:39 PM,945,1446.486,30.64439964,32.27774811,31.03703308,30.82303238,30.91819191
4/20/2018,2:33:40 PM,216,1446.757,30.65631676,32.27774811,31.10828209,30.87062073,30.91819191
4/20/2018,2:33:40 PM,486,1447.027,30.64439964,32.3365097,31.08453751,30.87062073,30.96574211
4/20/2018,2:33:40 PM,756,1447.297,30.65631676,32.3365097,31.04891205,30.88251495,30.95385742
4/20/2018,2:33:41 PM,26,1447.567,30.6205616,32.32476044,31.00139427,30.88251495,30.9776268
4/20/2018,2:33:41 PM,297,1447.838,30.6205616,32.30125809,31.03703308,30.83493042,30.9063015
4/20/2018,2:33:41 PM,567,1448.108,30.54901886,32.25423813,30.93008041,30.82303238,30.87062073
4/20/2018,2:33:42 PM,107,1448.648,30.56094551,32.2071991,30.88251495,30.79922867,30.82303238
4/20/2018,2:33:42 PM,378,1448.919,30.51323128,32.16014099,30.85872459,30.72779465,30.81113052
4/20/2018,2:33:42 PM,648,1449.189,30.56094551,32.2071991,30.95385742,30.76351738,30.84682846
4/20/2018,2:33:42 PM,918,1449.459,30.57287216,32.25423813,30.95385742,30.78732681,30.95385742
4/20/2018,2:33:43 PM,189,1449.73,30.6205616,32.26599503,30.98951149,30.76351738,30.94196892
4/20/2018,2:33:43 PM,459,1450,30.60864067,32.21895981,31.00139427,30.76351738,30.89440918
4/20/2018,2:33:43 PM,729,1450.27,30.57287216,32.25423813,30.96574211,30.75161171,30.89440918
4/20/2018,2:33:44 PM,270,1450.811,30.54901886,32.31300735,31.00139427,30.76351738,30.93008041
4/20/2018,2:33:44 PM,540,1451.081,30.584795,32.24247742,30.98951149,30.73970413,30.91819191
4/20/2018,2:33:44 PM,810,1451.351,30.57287216,32.24247742,31.01327515,30.78732681,30.89440918
4/20/2018,2:33:45 PM,80,1451.621,30.57287216,32.26599503,31.02515411,30.78732681,30.95385742
4/20/2018,2:33:45 PM,351,1451.892,30.64439964,32.31300735,31.02515411,30.77542305,31.00139427
4/20/2018,2:33:45 PM,621,1452.162,30.6205616,32.31300735,31.10828209,30.79922867,30.96574211
4/20/2018,2:33:45 PM,891,1452.432,30.64439964,32.32476044,31.04891205,30.83493042,30.96574211
4/20/2018,2:33:46 PM,432,1452.973,30.65631676,32.32476044,31.12015343,30.84682846,31.03703308
4/20/2018,2:33:46 PM,702,1453.243,30.73970413,32.39524078,31.17948723,30.84682846,31.1557579
4/20/2018,2:33:46 PM,972,1453.513,30.70397377,32.39524078,31.13202095,30.87062073,31.10828209
4/20/2018,2:33:47 PM,243,1453.784,30.69206047,32.34825897,31.07266235,30.81113052,31.00139427
4/20/2018,2:33:47 PM,513,1454.054,30.63248062,32.31300735,31.02515411,30.84682846,30.9776268
4/20/2018,2:33:48 PM,53,1454.594,30.71588516,32.32476044,31.14389038,30.9063015,31.00139427
4/20/2018,2:33:48 PM,324,1454.865,30.65631676,32.30125809,31.10828209,30.87062073,30.95385742
4/20/2018,2:33:48 PM,594,1455.135,30.63248062,32.27774811,31.09641075,30.81113052,30.94196892
4/20/2018,2:33:48 PM,864,1455.405,30.51323128,32.21895981,30.93008041,30.73970413,30.88251495
4/20/2018,2:33:49 PM,134,1455.675,30.59671974,32.24247742,31.00139427,30.82303238,30.95385742
4/20/2018,2:33:49 PM,675,1456.216,30.56094551,32.2071991,30.98951149,30.81113052,30.89440918
4/20/2018,2:33:49 PM,945,1456.486,30.60864067,32.21895981,30.98951149,30.78732681,30.96574211
4/20/2018,2:33:50 PM,216,1456.757,30.60864067,32.21895981,30.95385742,30.76351738,30.94196892
4/20/2018,2:33:50 PM,486,1457.027,30.57287216,32.14837265,30.96574211,30.72779465,30.89440918
4/20/2018,2:33:50 PM,756,1457.297,30.64439964,32.26599503,31.02515411,30.79922867,30.96574211
4/20/2018,2:33:51 PM,26,1457.567,30.60864067,32.26599503,31.00139427,30.77542305,30.94196892
4/20/2018,2:33:51 PM,297,1457.838,30.6205616,32.26599503,30.96574211,30.72779465,30.94196892
4/20/2018,2:33:51 PM,837,1458.378,30.63248062,32.25423813,31.01327515,30.75161171,30.9776268
4/20/2018,2:33:52 PM,107,1458.648,30.70397377,32.25423813,30.98951149,30.78732681,31.03703308
4/20/2018,2:33:52 PM,378,1458.919,30.60864067,32.25423813,30.94196892,30.76351738,30.98951149
4/20/2018,2:33:52 PM,648,1459.189,30.66823387,32.26599503,30.9776268,30.77542305,30.9776268
4/20/2018,2:33:53 PM,189,1459.73,30.57287216,32.32476044,30.98951149,30.70397377,30.95385742
4/20/2018,2:33:53 PM,459,1460,30.69206047,32.289505,31.04891205,30.77542305,31.00139427
4/20/2018,2:33:53 PM,729,1460.27,30.64439964,32.23072052,31.01327515,30.76351738,31.02515411
4/20/2018,2:33:53 PM,999,1460.54,30.60864067,32.25423813,31.00139427,30.72779465,30.96574211
4/20/2018,2:33:54 PM,270,1460.811,30.6205616,32.31300735,31.00139427,30.72779465,30.91819191
4/20/2018,2:33:54 PM,810,1461.351,30.64439964,32.31300735,31.04891205,30.79922867,30.98951149
4/20/2018,2:33:55 PM,80,1461.621,30.64439964,32.27774811,31.04891205,30.84682846,30.96574211
4/20/2018,2:33:55 PM,351,1461.892,30.64439964,32.34825897,31.09641075,30.88251495,31.01327515
4/20/2018,2:33:55 PM,621,1462.162,30.66823387,32.39524078,31.13202095,30.89440918,31.02515411
4/20/2018,2:33:55 PM,891,1462.432,30.71588516,32.36000443,31.09641075,30.93008041,31.03703308
4/20/2018,2:33:56 PM,161,1462.702,30.77542305,32.46568298,31.20321274,30.96574211,31.10828209
4/20/2018,2:33:56 PM,702,1463.243,30.79922867,32.44220734,31.09641075,30.94196892,31.09641075
4/20/2018,2:33:56 PM,972,1463.513,30.69206047,32.41872787,31.10828209,30.88251495,31.0607872
4/20/2018,2:33:57 PM,243,1463.784,30.76351738,32.36000443,31.12015343,30.89440918,31.09641075
4/20/2018,2:33:57 PM,513,1464.054,30.78732681,32.45394516,31.23879242,30.94196892,31.10828209
4/20/2018,2:33:57 PM,783,1464.324,30.84682846,32.50088501,31.26250648,31.02515411,31.1557579
4/20/2018,2:33:58 PM,53,1464.594,30.76351738,32.37175369,31.17948723,30.94196892,31.17948723
4/20/2018,2:33:58 PM,594,1465.135,30.84682846,32.41872787,31.23879242,31.01327515,31.19135094
4/20/2018,2:33:58 PM,864,1465.405,30.83493042,32.4304657,31.21507454,31.00139427,31.1557579
4/20/2018,2:33:59 PM,134,1465.675,30.83493042,32.40698624,31.23879242,30.98951149,31.20321274
4/20/2018,2:33:59 PM,405,1465.946,30.73970413,32.38349915,31.17948723,30.9776268,31.09641075
4/20/2018,2:33:59 PM,675,1466.216,30.78732681,32.4304657,31.20321274,31.04891205,31.10828209
4/20/2018,2:33:59 PM,945,1466.486,30.78732681,32.4304657,31.16762352,31.02515411,31.10828209
4/20/2018,2:34:00 PM,216,1466.757,30.76351738,32.37175369,31.13202095,30.9776268,31.12015343
4/20/2018,2:34:00 PM,756,1467.297,30.72779465,32.44220734,31.16762352,30.94196892,31.13202095
4/20/2018,2:34:01 PM,26,1467.567,30.75161171,32.44220734,31.17948723,30.96574211,31.12015343
4/20/2018,2:34:01 PM,297,1467.838,30.76351738,32.47741699,31.19135094,30.9776268,31.12015343
4/20/2018,2:34:01 PM,567,1468.108,30.78732681,32.45394516,31.19135094,31.00139427,31.0607872
4/20/2018,2:34:01 PM,837,1468.378,30.76351738,32.489151,31.21507454,31.00139427,31.0607872
4/20/2018,2:34:02 PM,107,1468.648,30.73970413,32.47741699,31.17948723,30.94196892,31.08453751
4/20/2018,2:34:02 PM,648,1469.189,30.77542305,32.41872787,31.13202095,30.94196892,31.10828209
4/20/2018,2:34:02 PM,918,1469.459,30.75161171,32.46568298,31.14389038,30.93008041,31.12015343
4/20/2018,2:34:03 PM,189,1469.73,30.79922867,32.5478096,31.19135094,30.9063015,31.14389038
4/20/2018,2:34:03 PM,459,1470,30.79922867,32.60643768,31.28621483,30.93008041,31.17948723
4/20/2018,2:34:03 PM,729,1470.27,30.79922867,32.52434921,31.19135094,30.91819191,31.08453751
4/20/2018,2:34:03 PM,999,1470.54,30.79922867,32.489151,31.20321274,30.89440918,31.10828209
4/20/2018,2:34:04 PM,270,1470.811,30.81113052,32.51261902,31.21507454,30.93008041,31.13202095
4/20/2018,2:34:04 PM,810,1471.351,30.83493042,32.53607941,31.29806709,30.95385742,31.1557579
4/20/2018,2:34:05 PM,80,1471.621,30.88251495,32.53607941,31.27436066,31.01327515,31.17948723
4/20/2018,2:34:05 PM,351,1471.892,30.85872459,32.52434921,31.26250648,31.03703308,31.17948723
4/20/2018,2:34:05 PM,621,1472.162,30.91819191,32.60643768,31.3691597,31.09641075,31.25065041
4/20/2018,2:34:05 PM,891,1472.432,30.87062073,32.59471512,31.23879242,31.03703308,31.20321274
4/20/2018,2:34:06 PM,161,1472.702,30.94196892,32.61816025,31.35731316,31.02515411,31.28621483
4/20/2018,2:34:06 PM,432,1472.973,30.96574211,32.64160156,31.34546661,31.0607872,31.28621483
4/20/2018,2:34:06 PM,972,1473.513,30.87062073,32.58298874,31.29806709,31.01327515,31.26250648
4/20/2018,2:34:07 PM,243,1473.784,30.83493042,32.5478096,31.22693443,30.9776268,31.17948723
4/20/2018,2:34:07 PM,513,1474.054,30.88251495,32.55953598,31.25065041,31.03703308,31.21507454
4/20/2018,2:34:07 PM,783,1474.324,30.87062073,32.51261902,31.30991936,31.03703308,31.23879242
4/20/2018,2:34:08 PM,53,1474.594,30.81113052,32.53607941,31.23879242,30.96574211,31.19135094
4/20/2018,2:34:08 PM,324,1474.865,30.71588516,32.4304657,31.12015343,30.94196892,31.14389038
4/20/2018,2:34:08 PM,594,1475.135,30.68014717,32.4304657,31.07266235,30.95385742,31.09641075
4/20/2018,2:34:09 PM,134,1475.675,30.75161171,32.47741699,31.17948723,30.9776268,31.10828209
4/20/2018,2:34:09 PM,405,1475.946,30.73970413,32.50088501,31.19135094,30.96574211,31.13202095
4/20/2018,2:34:09 PM,675,1476.216,30.79922867,32.51261902,31.13202095,30.9776268,31.1557579
4/20/2018,2:34:09 PM,945,1476.486,30.79922867,32.489151,31.25065041,31.00139427,31.09641075
4/20/2018,2:34:10 PM,486,1477.027,30.78732681,32.44220734,31.20321274,30.9776268,31.12015343
4/20/2018,2:34:10 PM,756,1477.297,30.85872459,32.489151,31.25065041,31.02515411,31.20321274
4/20/2018,2:34:11 PM,26,1477.567,30.76351738,32.51261902,31.20321274,30.95385742,31.13202095
4/20/2018,2:34:11 PM,297,1477.838,30.79922867,32.52434921,31.26250648,30.94196892,31.1557579
4/20/2018,2:34:11 PM,567,1478.108,30.88251495,32.52434921,31.32176971,31.03703308,31.16762352
4/20/2018,2:34:11 PM,837,1478.378,30.85872459,32.53607941,31.23879242,31.01327515,31.19135094
4/20/2018,2:34:12 PM,378,1478.919,30.84682846,32.5478096,31.20321274,31.04891205,31.13202095
4/20/2018,2:34:12 PM,648,1479.189,30.76351738,32.44220734,31.13202095,30.98951149,31.03703308
4/20/2018,2:34:12 PM,918,1479.459,30.83493042,32.5478096,31.20321274,31.01327515,31.16762352
4/20/2018,2:34:13 PM,189,1479.73,30.82303238,32.4304657,31.08453751,30.9776268,31.12015343
4/20/2018,2:34:13 PM,459,1480,30.82303238,32.52434921,31.25065041,31.02515411,31.17948723
4/20/2018,2:34:13 PM,729,1480.27,30.81113052,32.45394516,31.20321274,31.01327515,31.10828209
4/20/2018,2:34:13 PM,999,1480.54,30.83493042,32.51261902,31.23879242,31.02515411,31.1557579
4/20/2018,2:34:14 PM,540,1481.081,30.85872459,32.52434921,31.28621483,31.03703308,31.20321274
4/20/2018,2:34:14 PM,810,1481.351,30.89440918,32.5478096,31.34546661,31.07266235,31.21507454
4/20/2018,2:34:15 PM,80,1481.621,30.9063015,32.5478096,31.29806709,31.03703308,31.21507454
4/20/2018,2:34:15 PM,351,1481.892,30.95385742,32.58298874,31.35731316,31.14389038,31.22693443
4/20/2018,2:34:15 PM,621,1482.162,30.94196892,32.58298874,31.3691597,31.1557579,31.25065041
4/20/2018,2:34:15 PM,891,1482.432,30.88251495,32.52434921,31.30991936,31.10828209,31.25065041
4/20/2018,2:34:16 PM,432,1482.973,30.87062073,32.50088501,31.32176971,31.08453751,31.16762352
4/20/2018,2:34:16 PM,702,1483.243,30.9063015,32.57126617,31.33361816,31.09641075,31.20321274
4/20/2018,2:34:16 PM,972,1483.513,30.89440918,32.47741699,31.32176971,31.02515411,31.14389038
4/20/2018,2:34:17 PM,243,1483.784,30.87062073,32.50088501,31.29806709,31.03703308,31.08453751
4/20/2018,2:34:17 PM,513,1484.054,30.73970413,32.45394516,31.19135094,31.00139427,31.08453751
4/20/2018,2:34:18 PM,53,1484.594,30.76351738,32.45394516,31.17948723,31.02515411,31.07266235
4/20/2018,2:34:18 PM,324,1484.865,30.71588516,32.36000443,31.21507454,30.93008041,31.01327515
4/20/2018,2:34:18 PM,594,1485.135,30.72779465,32.40698624,31.19135094,30.91819191,31.02515411
4/20/2018,2:34:18 PM,864,1485.405,30.66823387,32.34825897,31.10828209,30.84682846,31.02515411
4/20/2018,2:34:19 PM,134,1485.675,30.65631676,32.27774811,31.03703308,30.82303238,31.02515411
4/20/2018,2:34:19 PM,405,1485.946,30.6205616,32.31300735,31.09641075,30.79922867,30.94196892
4/20/2018,2:34:19 PM,945,1486.486,30.69206047,32.36000443,31.12015343,30.84682846,31.00139427
4/20/2018,2:34:20 PM,216,1486.757,30.59671974,32.30125809,31.07266235,30.78732681,30.93008041
4/20/2018,2:34:20 PM,486,1487.027,30.66823387,32.27774811,31.09641075,30.79922867,30.89440918
4/20/2018,2:34:20 PM,756,1487.297,30.65631676,32.37175369,31.12015343,30.82303238,30.9776268
4/20/2018,2:34:21 PM,26,1487.567,30.59671974,32.30125809,31.08453751,30.77542305,30.96574211
4/20/2018,2:34:21 PM,297,1487.838,30.65631676,32.31300735,31.08453751,30.82303238,30.98951149
4/20/2018,2:34:21 PM,567,1488.108,30.6205616,32.31300735,31.09641075,30.77542305,30.95385742
4/20/2018,2:34:21 PM,837,1488.378,30.60864067,32.289505,31.04891205,30.78732681,30.93008041
4/20/2018,2:34:22 PM,107,1488.648,30.63248062,32.23072052,31.04891205,30.78732681,30.91819191
4/20/2018,2:34:22 PM,648,1489.189,30.64439964,32.30125809,31.09641075,30.84682846,30.95385742
4/20/2018,2:34:22 PM,918,1489.459,30.59671974,32.25423813,30.98951149,30.82303238,30.95385742
4/20/2018,2:34:23 PM,189,1489.73,30.60864067,32.25423813,31.01327515,30.78732681,30.88251495
4/20/2018,2:34:23 PM,459,1490,30.75161171,32.41872787,31.1557579,30.93008041,31.00139427
4/20/2018,2:34:23 PM,729,1490.27,30.76351738,32.41872787,31.13202095,30.95385742,31.02515411
4/20/2018,2:34:23 PM,999,1490.54,30.72779465,32.46568298,31.17948723,30.93008041,31.03703308
4/20/2018,2:34:24 PM,540,1491.081,30.83493042,32.489151,31.22693443,30.94196892,31.10828209
4/20/2018,2:34:24 PM,810,1491.351,30.83493042,32.46568298,31.25065041,30.95385742,31.12015343
4/20/2018,2:34:25 PM,80,1491.621,30.78732681,32.50088501,31.23879242,30.94196892,31.04891205
4/20/2018,2:34:25 PM,351,1491.892,30.82303238,32.55953598,31.28621483,30.93008041,31.08453751
4/20/2018,2:34:25 PM,621,1492.162,30.9063015,32.60643768,31.32176971,30.89440918,31.17948723
4/20/2018,2:34:26 PM,161,1492.702,30.9063015,32.59471512,31.33361816,30.91819191,31.1557579
4/20/2018,2:34:26 PM,432,1492.973,30.9063015,32.59471512,31.33361816,30.9063015,31.1557579
4/20/2018,2:34:26 PM,702,1493.243,30.87062073,32.59471512,31.29806709,30.93008041,31.12015343
4/20/2018,2:34:26 PM,972,1493.513,30.88251495,32.53607941,31.30991936,30.91819191,31.07266235
4/20/2018,2:34:27 PM,243,1493.784,30.78732681,32.489151,31.22693443,30.9063015,31.03703308
4/20/2018,2:34:27 PM,513,1494.054,30.84682846,32.57126617,31.25065041,30.9776268,31.14389038
4/20/2018,2:34:27 PM,783,1494.324,30.70397377,32.36000443,31.08453751,30.82303238,30.91819191
4/20/2018,2:34:28 PM,53,1494.594,30.72779465,32.38349915,31.12015343,30.81113052,30.9776268
4/20/2018,2:34:28 PM,594,1495.135,30.73970413,32.39524078,31.12015343,30.83493042,30.98951149
4/20/2018,2:34:28 PM,864,1495.405,30.76351738,32.40698624,31.10828209,30.83493042,30.96574211
4/20/2018,2:34:29 PM,134,1495.675,30.71588516,32.34825897,31.12015343,30.83493042,30.95385742
4/20/2018,2:34:29 PM,405,1495.946,30.73970413,32.4304657,31.20321274,30.79922867,30.96574211
4/20/2018,2:34:29 PM,675,1496.216,30.72779465,32.3365097,31.13202095,30.77542305,30.95385742
4/20/2018,2:34:29 PM,945,1496.486,30.76351738,32.41872787,31.14389038,30.82303238,30.98951149
4/20/2018,2:34:30 PM,216,1496.757,30.77542305,32.489151,31.17948723,30.85872459,31.0607872
4/20/2018,2:34:30 PM,486,1497.027,30.83493042,32.46568298,31.22693443,30.91819191,31.13202095
4/20/2018,2:34:31 PM,26,1497.567,30.72779465,32.46568298,31.17948723,30.87062073,31.0607872
4/20/2018,2:34:31 PM,297,1497.838,30.71588516,32.46568298,31.19135094,30.89440918,31.02515411
4/20/2018,2:34:31 PM,567,1498.108,30.72779465,32.47741699,31.23879242,30.85872459,31.0607872
4/20/2018,2:34:31 PM,837,1498.378,30.77542305,32.52434921,31.23879242,30.9063015,31.09641075
4/20/2018,2:34:32 PM,107,1498.648,30.78732681,32.51261902,31.27436066,30.91819191,31.09641075
4/20/2018,2:34:32 PM,378,1498.919,30.87062073,32.59471512,31.34546661,30.9776268,31.07266235
4/20/2018,2:34:32 PM,648,1499.189,30.89440918,32.64160156,31.33361816,31.04891205,31.14389038
4/20/2018,2:34:32 PM,918,1499.459,30.9063015,32.61816025,31.39284706,31.02515411,31.13202095
4/20/2018,2:34:33 PM,459,1500,30.88251495,32.59471512,31.29806709,31.00139427,31.08453751
4/20/2018,2:34:33 PM,729,1500.27,30.93008041,32.59471512,31.40468979,31.07266235,31.17948723
4/20/2018,2:34:33 PM,999,1500.54,30.88251495,32.57126617,31.28621483,31.03703308,31.10828209
4/20/2018,2:34:34 PM,270,1500.811,30.93008041,32.66503906,31.32176971,31.07266235,31.22693443
4/20/2018,2:34:34 PM,540,1501.081,30.87062073,32.59471512,31.33361816,31.09641075,31.09641075
4/20/2018,2:34:34 PM,810,1501.351,30.89440918,32.676754,31.33361816,31.09641075,31.19135094
4/20/2018,2:34:35 PM,351,1501.892,30.95385742,32.66503906,31.40468979,31.10828209,31.21507454
4/20/2018,2:34:35 PM,621,1502.162,30.93008041,32.68846893,31.45204544,31.12015343,31.22693443
4/20/2018,2:34:35 PM,891,1502.432,30.9063015,32.64160156,31.35731316,31.04891205,31.20321274
4/20/2018,2:34:36 PM,161,1502.702,30.9063015,32.68846893,31.35731316,31.00139427,31.20321274
4/20/2018,2:34:36 PM,432,1502.973,30.88251495,32.64160156,31.35731316,31.00139427,31.22693443
4/20/2018,2:34:36 PM,702,1503.243,30.9063015,32.59471512,31.35731316,31.07266235,31.19135094
4/20/2018,2:34:37 PM,243,1503.784,30.9063015,32.65332031,31.40468979,31.09641075,31.21507454
4/20/2018,2:34:37 PM,513,1504.054,30.94196892,32.68846893,31.40468979,31.07266235,31.20321274
4/20/2018,2:34:37 PM,783,1504.324,30.91819191,32.65332031,31.32176971,31.07266235,31.16762352
4/20/2018,2:34:38 PM,53,1504.594,30.81113052,32.58298874,31.22693443,30.98951149,31.12015343
4/20/2018,2:34:38 PM,324,1504.865,30.75161171,32.61816025,31.25065041,30.96574211,31.07266235
4/20/2018,2:34:38 PM,594,1505.135,30.77542305,32.61816025,31.25065041,30.9776268,31.10828209
4/20/2018,2:34:39 PM,134,1505.675,30.81113052,32.59471512,31.19135094,30.96574211,31.12015343
4/20/2018,2:34:39 PM,405,1505.946,30.88251495,32.62988281,31.32176971,31.03703308,31.1557579
4/20/2018,2:34:39 PM,675,1506.216,30.9063015,32.71189499,31.32176971,31.0607872,31.20321274
4/20/2018,2:34:39 PM,945,1506.486,30.9063015,32.68846893,31.32176971,31.04891205,31.21507454
4/20/2018,2:34:40 PM,216,1506.757,30.93008041,32.66503906,31.33361816,31.04891205,31.25065041
4/20/2018,2:34:40 PM,486,1507.027,30.9063015,32.60643768,31.35731316,31.00139427,31.13202095
4/20/2018,2:34:40 PM,756,1507.297,30.91819191,32.62988281,31.32176971,31.04891205,31.19135094
4/20/2018,2:34:41 PM,297,1507.838,30.88251495,32.62988281,31.27436066,31.02515411,31.17948723
4/20/2018,2:34:41 PM,567,1508.108,30.81113052,32.58298874,31.23879242,30.98951149,31.17948723
4/20/2018,2:34:41 PM,837,1508.378,30.88251495,32.61816025,31.26250648,31.01327515,31.12015343
4/20/2018,2:34:42 PM,107,1508.648,30.89440918,32.62988281,31.3691597,31.0607872,31.13202095
4/20/2018,2:34:42 PM,378,1508.919,30.84682846,32.53607941,31.20321274,30.98951149,31.12015343
4/20/2018,2:34:42 PM,648,1509.189,30.96574211,32.676754,31.30991936,31.02515411,31.19135094
4/20/2018,2:34:42 PM,918,1509.459,30.9776268,32.70018387,31.32176971,31.03703308,31.25065041
4/20/2018,2:34:43 PM,459,1510,30.94196892,32.64160156,31.28621483,30.98951149,31.16762352
4/20/2018,2:34:43 PM,729,1510.27,30.9776268,32.65332031,31.32176971,31.0607872,31.17948723
4/20/2018,2:34:43 PM,999,1510.54,30.94196892,32.65332031,31.38100433,31.03703308,31.23879242
4/20/2018,2:34:44 PM,270,1510.811,30.94196892,32.62988281,31.33361816,31.04891205,31.25065041
4/20/2018,2:34:44 PM,540,1511.081,30.96574211,32.58298874,31.34546661,31.02515411,31.20321274
4/20/2018,2:34:44 PM,810,1511.351,30.95385742,32.62988281,31.25065041,31.03703308,31.23879242
4/20/2018,2:34:45 PM,351,1511.892,30.95385742,32.59471512,31.28621483,31.02515411,31.19135094
4/20/2018,2:34:45 PM,621,1512.162,30.89440918,32.61816025,31.34546661,31.02515411,31.1557579
4/20/2018,2:34:45 PM,891,1512.432,30.91819191,32.62988281,31.3691597,31.08453751,31.17948723
4/20/2018,2:34:46 PM,161,1512.702,30.95385742,32.68846893,31.39284706,31.0607872,31.25065041
4/20/2018,2:34:46 PM,432,1512.973,30.93008041,32.68846893,31.30991936,31.10828209,31.20321274
4/20/2018,2:34:46 PM,702,1513.243,30.95385742,32.75873947,31.35731316,31.17948723,31.22693443
4/20/2018,2:34:46 PM,972,1513.513,30.91819191,32.73532104,31.26250648,31.10828209,31.17948723
4/20/2018,2:34:47 PM,513,1514.054,31.01327515,32.73532104,31.38100433,31.12015343,31.28621483
4/20/2018,2:34:47 PM,783,1514.324,30.95385742,32.79385757,31.39284706,31.1557579,31.25065041
4/20/2018,2:34:48 PM,53,1514.594,30.9776268,32.71189499,31.34546661,31.1557579,31.23879242
4/20/2018,2:34:48 PM,324,1514.865,30.94196892,32.71189499,31.32176971,31.13202095,31.23879242
4/20/2018,2:34:48 PM,594,1515.135,30.94196892,32.70018387,31.32176971,31.14389038,31.32176971
4/20/2018,2:34:48 PM,864,1515.405,30.95385742,32.70018387,31.35731316,31.14389038,31.22693443
4/20/2018,2:34:49 PM,405,1515.946,31.00139427,32.73532104,31.35731316,31.21507454,31.28621483
4/20/2018,2:34:49 PM,675,1516.216,30.96574211,32.70018387,31.35731316,31.19135094,31.25065041
4/20/2018,2:34:49 PM,945,1516.486,31.02515411,32.72360992,31.40468979,31.25065041,31.28621483
4/20/2018,2:34:50 PM,216,1516.757,31.04891205,32.85236359,31.45204544,31.22693443,31.44020844
4/20/2018,2:34:50 PM,486,1517.027,30.96574211,32.74702835,31.35731316,31.21507454,31.32176971
4/20/2018,2:34:50 PM,756,1517.297,30.83493042,32.59471512,31.27436066,31.07266235,31.17948723
4/20/2018,2:34:51 PM,297,1517.838,30.89440918,32.62988281,31.30991936,31.1557579,31.22693443
4/20/2018,2:34:51 PM,567,1518.108,30.95385742,32.70018387,31.32176971,31.1557579,31.21507454
4/20/2018,2:34:51 PM,837,1518.378,30.9776268,32.66503906,31.30991936,31.1557579,31.26250648
4/20/2018,2:34:52 PM,107,1518.648,30.94196892,32.60643768,31.29806709,31.13202095,31.23879242
4/20/2018,2:34:52 PM,378,1518.919,30.91819191,32.66503906,31.33361816,31.12015343,31.26250648
4/20/2018,2:34:52 PM,918,1519.459,30.9063015,32.64160156,31.3691597,31.10828209,31.22693443
4/20/2018,2:34:53 PM,189,1519.73,30.93008041,32.62988281,31.35731316,31.07266235,31.22693443
