Plot 1 FLIR USB Video,,,,,,,,
,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,36,282,283,166,34
Location Y,,,,115,58,113,116,58
Size X,,,,,,,,
Size Y,,,,,,,,
Surface (pixels),,,,,,,,
,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
4/20/2018,11:28:12 AM,648,1476.486,23.55507088,23.73242569,23.58042336,24.74052048,23.61844444
4/20/2018,11:28:12 AM,918,1476.756,23.63111496,23.82099724,23.65645027,24.72797394,23.69444466
4/20/2018,11:28:13 AM,189,1477.027,23.60577202,23.79569817,23.61844444,24.7154274,23.66911697
4/20/2018,11:28:13 AM,459,1477.297,23.61844444,23.82099724,23.70710564,24.76560593,23.68178177
4/20/2018,11:28:13 AM,729,1477.567,23.65645027,23.92213631,23.70710564,24.79068756,23.75774002
4/20/2018,11:28:13 AM,999,1477.837,23.61844444,23.79569817,23.63111496,24.69033051,23.65645027
4/20/2018,11:28:14 AM,540,1478.378,23.63111496,23.82099724,23.68178177,24.7154274,23.65645027
4/20/2018,11:28:14 AM,810,1478.648,23.65645027,23.85893631,23.65645027,24.72797394,23.74508286
4/20/2018,11:28:15 AM,81,1478.919,23.75774002,23.94740677,23.71976662,24.74052048,23.79569817
4/20/2018,11:28:15 AM,351,1479.189,23.63111496,23.80834961,23.63111496,24.70287895,23.71976662
4/20/2018,11:28:15 AM,621,1479.459,23.64378357,23.84629059,23.66911697,24.74052048,23.71976662
4/20/2018,11:28:15 AM,891,1479.729,23.59309959,23.83364487,23.69444466,24.72797394,23.66911697
4/20/2018,11:28:16 AM,162,1480,23.59309959,23.84629059,23.63111496,24.74052048,23.69444466
4/20/2018,11:28:16 AM,432,1480.27,23.59309959,23.77039337,23.63111496,24.7154274,23.64378357
4/20/2018,11:28:16 AM,972,1480.81,23.58042336,23.80834961,23.64378357,24.72797394,23.68178177
4/20/2018,11:28:17 AM,243,1481.081,23.58042336,23.83364487,23.60577202,24.66522598,23.66911697
4/20/2018,11:28:17 AM,513,1481.351,23.63111496,23.84629059,23.69444466,24.7154274,23.68178177
4/20/2018,11:28:17 AM,783,1481.621,23.58042336,23.85893631,23.65645027,24.72797394,23.66911697
4/20/2018,11:28:18 AM,54,1481.892,23.56774712,23.80834961,23.61844444,24.69033051,23.65645027
4/20/2018,11:28:18 AM,324,1482.162,23.50434494,23.80834961,23.56774712,24.65267181,23.65645027
4/20/2018,11:28:18 AM,864,1482.702,23.59309959,23.82099724,23.60577202,24.70287895,23.69444466
4/20/2018,11:28:19 AM,135,1482.973,23.47897339,23.73242569,23.54239082,24.66522598,23.52971077
4/20/2018,11:28:19 AM,405,1483.243,23.44090652,23.74508286,23.52971077,24.64011765,23.49166107
4/20/2018,11:28:19 AM,675,1483.513,23.46628571,23.71976662,23.46628571,24.5898819,23.47897339
4/20/2018,11:28:19 AM,945,1483.783,23.51702881,23.73242569,23.54239082,24.64011765,23.55507088
4/20/2018,11:28:20 AM,216,1484.054,23.44090652,23.63111496,23.47897339,24.5898819,23.47897339
4/20/2018,11:28:20 AM,756,1484.594,23.46628571,23.64378357,23.49166107,24.6024437,23.50434494
4/20/2018,11:28:21 AM,26,1484.864,23.40282631,23.64378357,23.50434494,24.5773201,23.52971077
4/20/2018,11:28:21 AM,297,1485.135,23.55507088,23.79569817,23.61844444,24.64011765,23.60577202
4/20/2018,11:28:21 AM,567,1485.405,23.47897339,23.73242569,23.56774712,24.5773201,23.58042336
4/20/2018,11:28:21 AM,837,1485.675,23.55507088,23.78304672,23.56774712,24.62756157,23.60577202
4/20/2018,11:28:22 AM,108,1485.946,23.56774712,23.78304672,23.58042336,24.61500359,23.61844444
4/20/2018,11:28:22 AM,378,1486.216,23.54239082,23.80834961,23.59309959,24.67777824,23.65645027
4/20/2018,11:28:22 AM,918,1486.756,23.54239082,23.78304672,23.65645027,24.66522598,23.61844444
4/20/2018,11:28:23 AM,189,1487.027,23.50434494,23.75774002,23.56774712,24.65267181,23.59309959
4/20/2018,11:28:23 AM,459,1487.297,23.47897339,23.78304672,23.58042336,24.64011765,23.58042336
4/20/2018,11:28:23 AM,729,1487.567,23.51702881,23.78304672,23.64378357,24.70287895,23.55507088
4/20/2018,11:28:23 AM,999,1487.837,23.47897339,23.83364487,23.60577202,24.69033051,23.56774712
4/20/2018,11:28:24 AM,270,1488.108,23.54239082,23.80834961,23.58042336,24.70287895,23.56774712
4/20/2018,11:28:24 AM,540,1488.378,23.44090652,23.68178177,23.45359802,24.55219078,23.54239082
4/20/2018,11:28:24 AM,810,1488.648,23.40282631,23.68178177,23.41552162,24.5773201,23.50434494
4/20/2018,11:28:25 AM,351,1489.189,23.41552162,23.64378357,23.45359802,24.56475639,23.49166107
4/20/2018,11:28:25 AM,621,1489.459,23.42821503,23.63111496,23.42821503,24.5773201,23.47897339
4/20/2018,11:28:25 AM,891,1489.729,23.40282631,23.64378357,23.40282631,24.53962517,23.49166107
4/20/2018,11:28:26 AM,162,1490,23.42821503,23.63111496,23.39012909,24.53962517,23.49166107
4/20/2018,11:28:26 AM,432,1490.27,23.45359802,23.60577202,23.41552162,24.5898819,23.46628571
4/20/2018,11:28:26 AM,702,1490.54,23.40282631,23.65645027,23.42821503,24.5773201,23.49166107
4/20/2018,11:28:26 AM,972,1490.81,23.37743187,23.68178177,23.44090652,24.61500359,23.55507088
4/20/2018,11:28:27 AM,243,1491.081,23.49166107,23.71976662,23.47897339,24.61500359,23.55507088
4/20/2018,11:28:27 AM,783,1491.621,23.41552162,23.65645027,23.40282631,24.56475639,23.49166107
4/20/2018,11:28:28 AM,54,1491.892,23.39012909,23.60577202,23.45359802,24.53962517,23.49166107
4/20/2018,11:28:28 AM,324,1492.162,23.40282631,23.68178177,23.46628571,24.56475639,23.47897339
4/20/2018,11:28:28 AM,594,1492.432,23.45359802,23.74508286,23.56774712,24.65267181,23.56774712
4/20/2018,11:28:28 AM,864,1492.702,23.46628571,23.70710564,23.55507088,24.62756157,23.56774712
4/20/2018,11:28:29 AM,135,1492.973,23.41552162,23.65645027,23.45359802,24.55219078,23.46628571
4/20/2018,11:28:29 AM,675,1493.513,23.42821503,23.73242569,23.50434494,24.56475639,23.55507088
4/20/2018,11:28:29 AM,945,1493.783,23.51702881,23.78304672,23.59309959,24.61500359,23.60577202
4/20/2018,11:28:30 AM,216,1494.054,23.45359802,23.77039337,23.52971077,24.5773201,23.56774712
4/20/2018,11:28:30 AM,486,1494.324,23.44090652,23.70710564,23.51702881,24.6024437,23.49166107
4/20/2018,11:28:30 AM,756,1494.594,23.49166107,23.74508286,23.54239082,24.64011765,23.58042336
4/20/2018,11:28:31 AM,26,1494.864,23.41552162,23.66911697,23.49166107,24.56475639,23.49166107
4/20/2018,11:28:31 AM,297,1495.135,23.42821503,23.74508286,23.50434494,24.5898819,23.54239082
4/20/2018,11:28:31 AM,837,1495.675,23.45359802,23.70710564,23.50434494,24.64011765,23.56774712
4/20/2018,11:28:32 AM,108,1495.946,23.37743187,23.70710564,23.46628571,24.50191689,23.52971077
4/20/2018,11:28:32 AM,378,1496.216,23.46628571,23.70710564,23.52971077,24.64011765,23.50434494
4/20/2018,11:28:32 AM,648,1496.486,23.44090652,23.73242569,23.51702881,24.61500359,23.50434494
4/20/2018,11:28:32 AM,918,1496.756,23.46628571,23.74508286,23.51702881,24.62756157,23.51702881
4/20/2018,11:28:33 AM,189,1497.027,23.41552162,23.64378357,23.44090652,24.55219078,23.45359802
4/20/2018,11:28:33 AM,459,1497.297,23.50434494,23.75774002,23.51702881,24.64011765,23.55507088
4/20/2018,11:28:33 AM,999,1497.837,23.44090652,23.70710564,23.46628571,24.5898819,23.50434494
4/20/2018,11:28:34 AM,270,1498.108,23.37743187,23.61844444,23.39012909,24.56475639,23.46628571
4/20/2018,11:28:34 AM,540,1498.378,23.40282631,23.61844444,23.44090652,24.5898819,23.52971077
4/20/2018,11:28:34 AM,810,1498.648,23.45359802,23.74508286,23.51702881,24.61500359,23.56774712
4/20/2018,11:28:35 AM,81,1498.919,23.41552162,23.66911697,23.46628571,24.56475639,23.47897339
4/20/2018,11:28:35 AM,351,1499.189,23.39012909,23.63111496,23.41552162,24.52705765,23.49166107
4/20/2018,11:28:35 AM,621,1499.459,23.39012909,23.64378357,23.45359802,24.52705765,23.44090652
4/20/2018,11:28:35 AM,891,1499.729,23.45359802,23.68178177,23.46628571,24.5898819,23.59309959
4/20/2018,11:28:36 AM,432,1500.27,23.41552162,23.71976662,23.49166107,24.6024437,23.52971077
4/20/2018,11:28:36 AM,702,1500.54,23.44090652,23.68178177,23.52971077,24.61500359,23.52971077
4/20/2018,11:28:36 AM,972,1500.81,23.39012909,23.65645027,23.47897339,24.5898819,23.45359802
4/20/2018,11:28:37 AM,243,1501.081,23.40282631,23.64378357,23.49166107,24.5773201,23.46628571
4/20/2018,11:28:37 AM,513,1501.351,23.50434494,23.77039337,23.59309959,24.65267181,23.60577202
4/20/2018,11:28:37 AM,783,1501.621,23.54239082,23.85893631,23.61844444,24.7530632,23.63111496
4/20/2018,11:28:38 AM,54,1501.892,23.54239082,23.78304672,23.59309959,24.72797394,23.59309959
4/20/2018,11:28:38 AM,594,1502.432,23.55507088,23.73242569,23.55507088,24.7154274,23.52971077
4/20/2018,11:28:38 AM,864,1502.702,23.49166107,23.78304672,23.58042336,24.69033051,23.55507088
4/20/2018,11:28:39 AM,135,1502.973,23.52971077,23.87157822,23.68178177,24.7530632,23.61844444
4/20/2018,11:28:39 AM,405,1503.243,23.51702881,23.87157822,23.65645027,24.72797394,23.61844444
4/20/2018,11:28:39 AM,675,1503.513,23.52971077,23.84629059,23.66911697,24.7530632,23.64378357
4/20/2018,11:28:39 AM,945,1503.783,23.54239082,23.85893631,23.66911697,24.7530632,23.63111496
4/20/2018,11:28:40 AM,216,1504.054,23.63111496,23.96004105,23.78304672,24.84083176,23.71976662
4/20/2018,11:28:40 AM,756,1504.594,23.63111496,23.94740677,23.71976662,24.81576347,23.71976662
4/20/2018,11:28:41 AM,26,1504.864,23.52971077,23.74508286,23.56774712,24.70287895,23.54239082
4/20/2018,11:28:41 AM,297,1505.135,23.60577202,23.93477249,23.73242569,24.79068756,23.69444466
4/20/2018,11:28:41 AM,567,1505.405,23.58042336,23.93477249,23.68178177,24.76560593,23.70710564
4/20/2018,11:28:41 AM,837,1505.675,23.56774712,23.82099724,23.65645027,24.74052048,23.61844444
4/20/2018,11:28:42 AM,108,1505.946,23.59309959,23.83364487,23.60577202,24.7154274,23.69444466
4/20/2018,11:28:42 AM,378,1506.216,23.55507088,23.80834961,23.60577202,24.67777824,23.61844444
4/20/2018,11:28:42 AM,648,1506.486,23.60577202,23.90950012,23.60577202,24.77814674,23.70710564
4/20/2018,11:28:43 AM,189,1507.027,23.63111496,23.88422012,23.65645027,24.77814674,23.71976662
4/20/2018,11:28:43 AM,459,1507.297,23.61844444,23.80834961,23.64378357,24.7530632,23.66911697
4/20/2018,11:28:43 AM,729,1507.567,23.58042336,23.83364487,23.64378357,24.72797394,23.63111496
4/20/2018,11:28:43 AM,999,1507.837,23.55507088,23.85893631,23.60577202,24.74052048,23.64378357
4/20/2018,11:28:44 AM,270,1508.108,23.61844444,23.89686012,23.71976662,24.7530632,23.68178177
4/20/2018,11:28:44 AM,540,1508.378,23.58042336,23.80834961,23.60577202,24.72797394,23.66911697
4/20/2018,11:28:44 AM,810,1508.648,23.58042336,23.82099724,23.61844444,24.74052048,23.61844444
4/20/2018,11:28:45 AM,81,1508.919,23.54239082,23.82099724,23.61844444,24.70287895,23.64378357
4/20/2018,11:28:45 AM,621,1509.459,23.51702881,23.77039337,23.58042336,24.70287895,23.56774712
4/20/2018,11:28:45 AM,891,1509.729,23.51702881,23.74508286,23.60577202,24.64011765,23.55507088
4/20/2018,11:28:46 AM,162,1510,23.50434494,23.77039337,23.60577202,24.69033051,23.56774712
4/20/2018,11:28:46 AM,432,1510.27,23.52971077,23.80834961,23.70710564,24.74052048,23.60577202
4/20/2018,11:28:46 AM,702,1510.54,23.59309959,23.85893631,23.64378357,24.72797394,23.65645027
4/20/2018,11:28:46 AM,972,1510.81,23.51702881,23.83364487,23.64378357,24.72797394,23.66911697
4/20/2018,11:28:47 AM,243,1511.081,23.58042336,23.82099724,23.64378357,24.76560593,23.64378357
4/20/2018,11:28:47 AM,513,1511.351,23.55507088,23.79569817,23.63111496,24.74052048,23.60577202
4/20/2018,11:28:48 AM,54,1511.892,23.47897339,23.82099724,23.64378357,24.72797394,23.63111496
4/20/2018,11:28:48 AM,324,1512.162,23.58042336,23.88422012,23.75774002,24.77814674,23.63111496
4/20/2018,11:28:48 AM,594,1512.432,23.55507088,23.88422012,23.69444466,24.7530632,23.66911697
4/20/2018,11:28:48 AM,864,1512.702,23.50434494,23.87157822,23.64378357,24.67777824,23.64378357
4/20/2018,11:28:49 AM,135,1512.973,23.56774712,23.80834961,23.71976662,24.74052048,23.64378357
4/20/2018,11:28:49 AM,405,1513.243,23.54239082,23.80834961,23.64378357,24.70287895,23.52971077
4/20/2018,11:28:49 AM,945,1513.783,23.45359802,23.70710564,23.55507088,24.66522598,23.55507088
4/20/2018,11:28:50 AM,216,1514.054,23.52971077,23.82099724,23.58042336,24.70287895,23.59309959
4/20/2018,11:28:50 AM,486,1514.324,23.45359802,23.74508286,23.55507088,24.66522598,23.50434494
4/20/2018,11:28:50 AM,756,1514.594,23.46628571,23.68178177,23.55507088,24.64011765,23.54239082
4/20/2018,11:28:51 AM,26,1514.864,23.47897339,23.74508286,23.58042336,24.70287895,23.55507088
4/20/2018,11:28:51 AM,297,1515.135,23.51702881,23.79569817,23.63111496,24.69033051,23.56774712
4/20/2018,11:28:51 AM,567,1515.405,23.52971077,23.82099724,23.63111496,24.70287895,23.55507088
4/20/2018,11:28:51 AM,837,1515.675,23.58042336,23.88422012,23.66911697,24.72797394,23.63111496
4/20/2018,11:28:52 AM,108,1515.946,23.55507088,23.87157822,23.64378357,24.72797394,23.60577202
4/20/2018,11:28:52 AM,648,1516.486,23.52971077,23.82099724,23.61844444,24.72797394,23.61844444
4/20/2018,11:28:52 AM,918,1516.756,23.54239082,23.89686012,23.66911697,24.7530632,23.70710564
4/20/2018,11:28:53 AM,189,1517.027,23.56774712,23.90950012,23.68178177,24.77814674,23.66911697
4/20/2018,11:28:53 AM,459,1517.297,23.61844444,23.88422012,23.68178177,24.81576347,23.66911697
4/20/2018,11:28:53 AM,729,1517.567,23.60577202,23.83364487,23.61844444,24.76560593,23.65645027
4/20/2018,11:28:53 AM,999,1517.837,23.58042336,23.87157822,23.61844444,24.76560593,23.65645027
4/20/2018,11:28:54 AM,270,1518.108,23.63111496,23.93477249,23.71976662,24.79068756,23.70710564
4/20/2018,11:28:54 AM,540,1518.378,23.63111496,23.96004105,23.71976662,24.76560593,23.66911697
4/20/2018,11:28:55 AM,81,1518.919,23.64378357,23.90950012,23.75774002,24.77814674,23.64378357
4/20/2018,11:28:55 AM,351,1519.189,23.63111496,23.99793053,23.75774002,24.79068756,23.71976662
4/20/2018,11:28:55 AM,621,1519.459,23.52971077,23.79569817,23.61844444,24.69033051,23.58042336
4/20/2018,11:28:55 AM,891,1519.729,23.54239082,23.89686012,23.64378357,24.7530632,23.60577202
4/20/2018,11:28:56 AM,162,1520,23.46628571,23.78304672,23.58042336,24.7154274,23.55507088
4/20/2018,11:28:56 AM,432,1520.27,23.51702881,23.73242569,23.58042336,24.67777824,23.55507088
4/20/2018,11:28:56 AM,972,1520.81,23.47897339,23.71976662,23.60577202,24.69033051,23.50434494
4/20/2018,11:28:57 AM,243,1521.081,23.50434494,23.79569817,23.63111496,24.7154274,23.55507088
4/20/2018,11:28:57 AM,513,1521.351,23.52971077,23.79569817,23.59309959,24.72797394,23.61844444
4/20/2018,11:28:57 AM,783,1521.621,23.49166107,23.80834961,23.58042336,24.70287895,23.54239082
4/20/2018,11:28:58 AM,54,1521.892,23.50434494,23.80834961,23.58042336,24.7154274,23.60577202
4/20/2018,11:28:58 AM,324,1522.162,23.50434494,23.75774002,23.56774712,24.70287895,23.55507088
4/20/2018,11:28:58 AM,594,1522.432,23.50434494,23.74508286,23.55507088,24.65267181,23.50434494
4/20/2018,11:28:59 AM,135,1522.973,23.56774712,23.78304672,23.61844444,24.74052048,23.59309959
4/20/2018,11:28:59 AM,405,1523.243,23.50434494,23.77039337,23.58042336,24.67777824,23.58042336
4/20/2018,11:28:59 AM,675,1523.513,23.54239082,23.74508286,23.54239082,24.67777824,23.59309959
4/20/2018,11:28:59 AM,945,1523.783,23.47897339,23.73242569,23.56774712,24.62756157,23.58042336
4/20/2018,11:29:00 AM,216,1524.054,23.47897339,23.78304672,23.54239082,24.64011765,23.56774712
4/20/2018,11:29:00 AM,486,1524.324,23.42821503,23.78304672,23.50434494,24.56475639,23.51702881
4/20/2018,11:29:00 AM,756,1524.594,23.42821503,23.82099724,23.58042336,24.62756157,23.56774712
4/20/2018,11:29:01 AM,26,1524.864,23.46628571,23.77039337,23.54239082,24.62756157,23.55507088
4/20/2018,11:29:01 AM,297,1525.135,23.46628571,23.78304672,23.59309959,24.67777824,23.54239082
4/20/2018,11:29:01 AM,837,1525.675,23.35203171,23.68178177,23.49166107,24.5898819,23.44090652
4/20/2018,11:29:02 AM,108,1525.946,23.30121422,23.66911697,23.50434494,24.5773201,23.46628571
4/20/2018,11:29:02 AM,378,1526.216,23.31392097,23.56774712,23.44090652,24.51448822,23.33932877
4/20/2018,11:29:02 AM,648,1526.486,23.31392097,23.54239082,23.36473274,24.50191689,23.35203171
4/20/2018,11:29:02 AM,918,1526.756,23.36473274,23.70710564,23.50434494,24.5898819,23.44090652
4/20/2018,11:29:03 AM,189,1527.027,23.31392097,23.64378357,23.45359802,24.53962517,23.40282631
4/20/2018,11:29:03 AM,459,1527.297,23.37743187,23.69444466,23.50434494,24.5898819,23.42821503
4/20/2018,11:29:03 AM,999,1527.837,23.37743187,23.69444466,23.47897339,24.56475639,23.45359802
4/20/2018,11:29:04 AM,270,1528.108,23.37743187,23.68178177,23.51702881,24.53962517,23.42821503
4/20/2018,11:29:04 AM,540,1528.378,23.36473274,23.75774002,23.49166107,24.51448822,23.44090652
4/20/2018,11:29:04 AM,810,1528.648,23.33932877,23.71976662,23.45359802,24.52705765,23.41552162
4/20/2018,11:29:05 AM,81,1528.919,23.37743187,23.68178177,23.49166107,24.52705765,23.47897339
4/20/2018,11:29:05 AM,351,1529.189,23.30121422,23.61844444,23.44090652,24.47677231,23.39012909
4/20/2018,11:29:05 AM,621,1529.459,23.26308632,23.56774712,23.36473274,24.47677231,23.35203171
4/20/2018,11:29:05 AM,891,1529.729,23.25037384,23.54239082,23.31392097,24.43904305,23.31392097
4/20/2018,11:29:06 AM,162,1530,23.18678856,23.51702881,23.26308632,24.36354637,23.26308632
4/20/2018,11:29:06 AM,702,1530.54,23.22494316,23.55507088,23.36473274,24.41388321,23.27579689
4/20/2018,11:29:06 AM,972,1530.81,23.31392097,23.56774712,23.40282631,24.47677231,23.33932877
4/20/2018,11:29:07 AM,243,1531.081,23.32662582,23.63111496,23.39012909,24.47677231,23.37743187
4/20/2018,11:29:07 AM,513,1531.351,23.27579689,23.61844444,23.33932877,24.42646408,23.36473274
4/20/2018,11:29:07 AM,783,1531.621,23.27579689,23.50434494,23.28850555,24.41388321,23.32662582
4/20/2018,11:29:08 AM,54,1531.892,23.28850555,23.55507088,23.31392097,24.41388321,23.37743187
4/20/2018,11:29:08 AM,324,1532.162,23.30121422,23.58042336,23.35203171,24.43904305,23.37743187
4/20/2018,11:29:08 AM,594,1532.432,23.26308632,23.51702881,23.30121422,24.42646408,23.27579689
4/20/2018,11:29:08 AM,864,1532.702,23.25037384,23.46628571,23.26308632,24.37613297,23.25037384
4/20/2018,11:29:09 AM,405,1533.243,23.28850555,23.56774712,23.33932877,24.4516201,23.33932877
4/20/2018,11:29:09 AM,675,1533.513,23.30121422,23.54239082,23.35203171,24.41388321,23.32662582
4/20/2018,11:29:09 AM,945,1533.783,23.30121422,23.56774712,23.37743187,24.43904305,23.33932877
4/20/2018,11:29:10 AM,216,1534.054,23.33932877,23.58042336,23.39012909,24.47677231,23.39012909
4/20/2018,11:29:10 AM,486,1534.324,23.35203171,23.58042336,23.39012909,24.41388321,23.40282631
4/20/2018,11:29:10 AM,756,1534.594,23.36473274,23.60577202,23.40282631,24.4516201,23.36473274
4/20/2018,11:29:11 AM,297,1535.135,23.40282631,23.60577202,23.41552162,24.51448822,23.41552162
4/20/2018,11:29:11 AM,567,1535.405,23.35203171,23.61844444,23.44090652,24.47677231,23.44090652
4/20/2018,11:29:11 AM,837,1535.675,23.44090652,23.69444466,23.45359802,24.55219078,23.46628571
4/20/2018,11:29:12 AM,108,1535.946,23.32662582,23.59309959,23.39012909,24.47677231,23.37743187
4/20/2018,11:29:12 AM,378,1536.216,23.35203171,23.61844444,23.44090652,24.48934555,23.39012909
4/20/2018,11:29:12 AM,648,1536.486,23.41552162,23.65645027,23.49166107,24.52705765,23.41552162
4/20/2018,11:29:12 AM,918,1536.756,23.36473274,23.59309959,23.39012909,24.51448822,23.33932877
4/20/2018,11:29:13 AM,459,1537.297,23.30121422,23.56774712,23.37743187,24.4516201,23.33932877
4/20/2018,11:29:13 AM,729,1537.567,23.30121422,23.58042336,23.37743187,24.47677231,23.31392097
4/20/2018,11:29:13 AM,999,1537.837,23.26308632,23.54239082,23.28850555,24.47677231,23.33932877
4/20/2018,11:29:14 AM,270,1538.108,23.30121422,23.52971077,23.32662582,24.48934555,23.30121422
4/20/2018,11:29:14 AM,540,1538.378,23.27579689,23.56774712,23.32662582,24.51448822,23.33932877
4/20/2018,11:29:14 AM,810,1538.648,23.32662582,23.61844444,23.45359802,24.55219078,23.37743187
4/20/2018,11:29:15 AM,81,1538.919,23.31392097,23.61844444,23.42821503,24.51448822,23.40282631
4/20/2018,11:29:15 AM,351,1539.189,23.28850555,23.56774712,23.37743187,24.51448822,23.30121422
4/20/2018,11:29:15 AM,891,1539.729,23.27579689,23.56774712,23.37743187,24.47677231,23.33932877
4/20/2018,11:29:16 AM,162,1540,23.27579689,23.52971077,23.36473274,24.48934555,23.31392097
4/20/2018,11:29:16 AM,432,1540.27,23.28850555,23.54239082,23.37743187,24.50191689,23.39012909
4/20/2018,11:29:16 AM,702,1540.54,23.36473274,23.64378357,23.44090652,24.5773201,23.46628571
4/20/2018,11:29:16 AM,972,1540.81,23.42821503,23.68178177,23.51702881,24.62756157,23.51702881
4/20/2018,11:29:17 AM,513,1541.351,23.41552162,23.69444466,23.47897339,24.61500359,23.49166107
4/20/2018,11:29:17 AM,783,1541.621,23.41552162,23.71976662,23.49166107,24.6024437,23.54239082
4/20/2018,11:29:18 AM,54,1541.892,23.37743187,23.69444466,23.47897339,24.53962517,23.54239082
4/20/2018,11:29:18 AM,324,1542.162,23.39012909,23.64378357,23.46628571,24.53962517,23.51702881
4/20/2018,11:29:18 AM,594,1542.432,23.42821503,23.70710564,23.49166107,24.6024437,23.51702881
4/20/2018,11:29:18 AM,864,1542.702,23.42821503,23.69444466,23.50434494,24.5898819,23.51702881
4/20/2018,11:29:19 AM,135,1542.973,23.44090652,23.64378357,23.49166107,24.62756157,23.50434494
4/20/2018,11:29:19 AM,675,1543.513,23.37743187,23.56774712,23.46628571,24.5898819,23.42821503
4/20/2018,11:29:19 AM,945,1543.783,23.35203171,23.63111496,23.45359802,24.56475639,23.40282631
4/20/2018,11:29:20 AM,216,1544.054,23.39012909,23.73242569,23.50434494,24.61500359,23.46628571
4/20/2018,11:29:20 AM,486,1544.324,23.41552162,23.70710564,23.50434494,24.5898819,23.49166107
4/20/2018,11:29:20 AM,756,1544.594,23.41552162,23.73242569,23.49166107,24.5898819,23.47897339
4/20/2018,11:29:21 AM,26,1544.864,23.49166107,23.69444466,23.51702881,24.62756157,23.52971077
4/20/2018,11:29:21 AM,297,1545.135,23.49166107,23.80834961,23.58042336,24.66522598,23.56774712
4/20/2018,11:29:21 AM,567,1545.405,23.47897339,23.78304672,23.55507088,24.67777824,23.56774712
4/20/2018,11:29:22 AM,108,1545.946,23.44090652,23.71976662,23.54239082,24.65267181,23.52971077
4/20/2018,11:29:22 AM,378,1546.216,23.41552162,23.73242569,23.50434494,24.5898819,23.41552162
4/20/2018,11:29:22 AM,648,1546.486,23.41552162,23.75774002,23.49166107,24.61500359,23.52971077
4/20/2018,11:29:22 AM,918,1546.756,23.44090652,23.69444466,23.52971077,24.62756157,23.58042336
4/20/2018,11:29:23 AM,189,1547.027,23.49166107,23.69444466,23.50434494,24.65267181,23.52971077
4/20/2018,11:29:23 AM,729,1547.567,23.36473274,23.66911697,23.46628571,24.56475639,23.44090652
4/20/2018,11:29:23 AM,999,1547.837,23.37743187,23.68178177,23.46628571,24.5898819,23.45359802
4/20/2018,11:29:24 AM,270,1548.108,23.47897339,23.75774002,23.52971077,24.66522598,23.50434494
4/20/2018,11:29:24 AM,540,1548.378,23.47897339,23.73242569,23.55507088,24.64011765,23.49166107
4/20/2018,11:29:24 AM,810,1548.648,23.44090652,23.70710564,23.49166107,24.64011765,23.44090652
4/20/2018,11:29:25 AM,81,1548.919,23.47897339,23.78304672,23.55507088,24.66522598,23.49166107
4/20/2018,11:29:25 AM,351,1549.189,23.55507088,23.73242569,23.52971077,24.67777824,23.54239082
4/20/2018,11:29:25 AM,621,1549.459,23.46628571,23.66911697,23.45359802,24.5773201,23.46628571
4/20/2018,11:29:26 AM,162,1550,23.46628571,23.64378357,23.45359802,24.5773201,23.50434494
4/20/2018,11:29:26 AM,432,1550.27,23.41552162,23.64378357,23.40282631,24.56475639,23.46628571
4/20/2018,11:29:26 AM,702,1550.54,23.44090652,23.68178177,23.40282631,24.56475639,23.44090652
4/20/2018,11:29:26 AM,972,1550.81,23.46628571,23.68178177,23.49166107,24.61500359,23.56774712
4/20/2018,11:29:27 AM,243,1551.081,23.50434494,23.78304672,23.50434494,24.61500359,23.59309959
4/20/2018,11:29:27 AM,513,1551.351,23.47897339,23.64378357,23.46628571,24.5898819,23.52971077
4/20/2018,11:29:27 AM,783,1551.621,23.52971077,23.75774002,23.54239082,24.62756157,23.52971077
4/20/2018,11:29:28 AM,324,1552.162,23.59309959,23.80834961,23.63111496,24.69033051,23.63111496
4/20/2018,11:29:28 AM,594,1552.432,23.55507088,23.77039337,23.55507088,24.70287895,23.58042336
4/20/2018,11:29:28 AM,864,1552.702,23.51702881,23.79569817,23.58042336,24.64011765,23.54239082
4/20/2018,11:29:29 AM,135,1552.973,23.52971077,23.75774002,23.52971077,24.72797394,23.52971077
4/20/2018,11:29:29 AM,675,1553.513,23.46628571,23.71976662,23.49166107,24.66522598,23.50434494
4/20/2018,11:29:29 AM,945,1553.783,23.49166107,23.74508286,23.54239082,24.67777824,23.54239082
4/20/2018,11:29:30 AM,216,1554.054,23.52971077,23.80834961,23.63111496,24.72797394,23.56774712
4/20/2018,11:29:30 AM,486,1554.324,23.55507088,23.84629059,23.60577202,24.70287895,23.55507088
4/20/2018,11:29:30 AM,756,1554.594,23.51702881,23.77039337,23.59309959,24.67777824,23.56774712
4/20/2018,11:29:31 AM,297,1555.135,23.49166107,23.74508286,23.58042336,24.65267181,23.51702881
4/20/2018,11:29:31 AM,567,1555.405,23.47897339,23.75774002,23.58042336,24.62756157,23.55507088
4/20/2018,11:29:31 AM,837,1555.675,23.51702881,23.80834961,23.56774712,24.64011765,23.54239082
