Plot 1 FLIR USB Video,,,,,,,,
,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,36,282,283,166,34
Location Y,,,,115,58,113,116,58
Size X,,,,,,,,
Size Y,,,,,,,,
Surface (pixels),,,,,,,,
,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
4/20/2018,1:19:38 PM,324,55.135,24.79068756,25.73965263,25.24119186,24.51448822,25.25368118
4/20/2018,1:19:38 PM,864,55.675,24.72797394,25.71478271,25.19122505,24.52705765,25.15373421
4/20/2018,1:19:39 PM,135,55.946,24.72797394,25.70234489,25.17873001,24.51448822,25.14123535
4/20/2018,1:19:39 PM,405,56.216,24.80322647,25.6650238,25.21621132,24.55219078,25.21621132
4/20/2018,1:19:39 PM,675,56.486,24.77814674,25.73965263,25.20371819,24.53962517,25.25368118
4/20/2018,1:19:39 PM,945,56.756,24.77814674,25.8018074,25.24119186,24.51448822,25.25368118
4/20/2018,1:19:40 PM,216,57.027,24.85336494,25.78937912,25.26616669,24.6024437,25.2911377
4/20/2018,1:19:40 PM,486,57.297,24.80322647,25.81423378,25.24119186,24.52705765,25.26616669
4/20/2018,1:19:41 PM,26,57.837,24.7530632,25.76451874,25.22870255,24.51448822,25.19122505
4/20/2018,1:19:41 PM,297,58.108,24.72797394,25.73965263,25.26616669,24.47677231,25.21621132
4/20/2018,1:19:41 PM,567,58.378,24.76560593,25.76451874,25.19122505,24.46419716,25.21621132
4/20/2018,1:19:41 PM,837,58.648,24.76560593,25.72721863,25.19122505,24.46419716,25.21621132
4/20/2018,1:19:42 PM,107,58.918,24.7154274,25.76451874,25.12873459,24.43904305,25.22870255
4/20/2018,1:19:42 PM,378,59.189,24.72797394,25.73965263,25.16623306,24.46419716,25.22870255
4/20/2018,1:19:42 PM,648,59.459,24.7530632,25.75208664,25.17873001,24.47677231,25.21621132
4/20/2018,1:19:42 PM,918,59.729,24.7530632,25.71478271,25.17873001,24.46419716,25.15373421
4/20/2018,1:19:43 PM,189,60,24.76560593,25.73965263,25.19122505,24.47677231,25.20371819
4/20/2018,1:19:43 PM,729,60.54,24.66522598,25.6650238,25.04118919,24.40130234,25.10372925
4/20/2018,1:19:43 PM,999,60.81,24.72797394,25.71478271,25.14123535,24.4516201,25.11623192
4/20/2018,1:19:44 PM,270,61.081,24.74052048,25.77694893,25.17873001,24.4516201,25.15373421
4/20/2018,1:19:44 PM,540,61.351,24.74052048,25.75208664,25.12873459,24.50191689,25.16623306
4/20/2018,1:19:44 PM,810,61.621,24.7154274,25.75208664,25.17873001,24.46419716,25.12873459
4/20/2018,1:19:45 PM,80,61.891,24.62756157,25.65258026,25.10372925,24.40130234,25.12873459
4/20/2018,1:19:45 PM,351,62.162,24.74052048,25.76451874,25.15373421,24.47677231,25.15373421
4/20/2018,1:19:45 PM,621,62.432,24.79068756,25.81423378,25.16623306,24.51448822,25.21621132
4/20/2018,1:19:46 PM,162,62.973,24.76560593,25.8018074,25.20371819,24.51448822,25.20371819
4/20/2018,1:19:46 PM,432,63.243,24.74052048,25.76451874,25.14123535,24.43904305,25.20371819
4/20/2018,1:19:46 PM,702,63.513,24.79068756,25.78937912,25.24119186,24.50191689,25.22870255
4/20/2018,1:19:46 PM,972,63.783,24.76560593,25.77694893,25.20371819,24.48934555,25.24119186
4/20/2018,1:19:47 PM,243,64.054,24.7530632,25.81423378,25.21621132,24.48934555,25.24119186
4/20/2018,1:19:47 PM,513,64.324,24.74052048,25.8018074,25.20371819,24.51448822,25.20371819
4/20/2018,1:19:48 PM,53,64.864,24.7530632,25.90118217,25.24119186,24.48934555,25.25368118
4/20/2018,1:19:48 PM,324,65.135,24.76560593,25.87634659,25.25368118,24.48934555,25.26616669
4/20/2018,1:19:48 PM,594,65.405,24.86589622,25.86392593,25.27865219,24.5773201,25.31610107
4/20/2018,1:19:48 PM,864,65.675,24.86589622,25.91359711,25.31610107,24.52705765,25.32858086
4/20/2018,1:19:49 PM,135,65.946,24.916008,25.95083618,25.34106064,24.55219078,25.31610107
4/20/2018,1:19:49 PM,405,66.216,24.87842751,25.93842506,25.36601257,24.5773201,25.32858086
4/20/2018,1:19:49 PM,675,66.486,24.86589622,25.93842506,25.31610107,24.6024437,25.34106064
4/20/2018,1:19:50 PM,216,67.027,24.86589622,25.95083618,25.34106064,24.5773201,25.32858086
4/20/2018,1:19:50 PM,486,67.297,24.82829857,25.88876534,25.31610107,24.55219078,25.27865219
4/20/2018,1:19:50 PM,756,67.567,24.81576347,25.88876534,25.26616669,24.53962517,25.27865219
4/20/2018,1:19:51 PM,26,67.837,24.89095497,25.95083618,25.31610107,24.55219078,25.34106064
4/20/2018,1:19:51 PM,297,68.108,24.916008,26.02527809,25.37848854,24.6024437,25.31610107
4/20/2018,1:19:51 PM,567,68.378,24.85336494,26.00046921,25.30361938,24.5773201,25.2911377
4/20/2018,1:19:51 PM,837,68.648,24.86589622,25.98806381,25.2911377,24.55219078,25.35353661
4/20/2018,1:19:52 PM,378,69.189,24.90348244,25.9632473,25.34106064,24.6024437,25.31610107
4/20/2018,1:19:52 PM,648,69.459,24.86589622,25.90118217,25.25368118,24.5773201,25.2911377
4/20/2018,1:19:52 PM,918,69.729,24.9410553,25.98806381,25.36601257,24.62756157,25.37848854
4/20/2018,1:19:53 PM,189,70,24.92853355,25.9632473,25.36601257,24.65267181,25.34106064
4/20/2018,1:19:53 PM,729,70.54,24.92853355,25.9632473,25.34106064,24.64011765,25.35353661
4/20/2018,1:19:53 PM,999,70.81,24.87842751,25.93842506,25.30361938,24.6024437,25.31610107
4/20/2018,1:19:54 PM,270,71.081,24.92853355,26.00046921,25.36601257,24.62756157,25.39096069
4/20/2018,1:19:54 PM,540,71.351,24.92853355,25.98806381,25.32858086,24.61500359,25.2911377
4/20/2018,1:19:54 PM,810,71.621,24.9410553,26.02527809,25.37848854,24.65267181,25.36601257
4/20/2018,1:19:55 PM,80,71.891,24.86589622,25.93842506,25.2911377,24.5773201,25.34106064
4/20/2018,1:19:55 PM,351,72.162,24.85336494,25.88876534,25.22870255,24.6024437,25.34106064
4/20/2018,1:19:55 PM,891,72.702,24.92853355,26.00046921,25.35353661,24.64011765,25.36601257
4/20/2018,1:19:56 PM,162,72.973,24.916008,26.02527809,25.31610107,24.62756157,25.35353661
4/20/2018,1:19:56 PM,432,73.243,24.85336494,25.9632473,25.31610107,24.6024437,25.26616669
4/20/2018,1:19:56 PM,702,73.513,24.84083176,25.97565651,25.27865219,24.6024437,25.27865219
4/20/2018,1:19:56 PM,972,73.783,24.86589622,25.91359711,25.27865219,24.61500359,25.25368118
4/20/2018,1:19:57 PM,243,74.054,24.81576347,25.95083618,25.27865219,24.55219078,25.26616669
4/20/2018,1:19:57 PM,513,74.324,24.87842751,25.97565651,25.30361938,24.6024437,25.2911377
4/20/2018,1:19:58 PM,53,74.864,24.81576347,26.03767967,25.27865219,24.6024437,25.31610107
4/20/2018,1:19:58 PM,324,75.135,24.86589622,26.03767967,25.40343285,24.62756157,25.25368118
4/20/2018,1:19:58 PM,594,75.405,24.79068756,26.00046921,25.34106064,24.5773201,25.24119186
