Plot 1 FLIR USB Video,,,,,,
,,,,,,
,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value
4/18/2018,4:13:55 PM,16:13:55,36.5280304,29.879179,29.78317642,30.13081741
4/18/2018,4:13:55 PM,16:13:55,36.59612274,29.86718369,29.86718369,30.15475464
4/18/2018,4:13:55 PM,16:13:55,36.64149475,29.86718369,29.8311882,30.16672134
4/18/2018,4:13:56 PM,16:13:56,36.58477783,29.90316772,29.79518127,30.19065094
4/18/2018,4:13:56 PM,16:13:56,36.65283585,29.93914223,29.879179,30.16672134
4/18/2018,4:13:57 PM,16:13:57,36.72085571,29.97510529,29.95113182,30.2265377
4/18/2018,4:13:57 PM,16:13:57,36.63015366,29.95113182,29.93914223,30.25045395
4/18/2018,4:13:57 PM,16:13:57,36.65283585,29.96311951,29.93914223,30.20261383
4/18/2018,4:13:57 PM,16:13:57,36.69818497,29.98709106,29.89117432,30.17868614
4/18/2018,4:13:58 PM,16:13:58,36.72085571,29.95113182,29.90316772,30.21457672
4/18/2018,4:13:58 PM,16:13:58,36.7775116,29.99907494,29.91516113,30.2265377
4/18/2018,4:13:58 PM,16:13:58,36.75485229,30.02303886,29.92715263,30.26241112
4/18/2018,4:13:59 PM,16:13:59,36.78883743,30.04699707,29.95113182,30.26241112
4/18/2018,4:13:59 PM,16:13:59,36.76618195,30.07095146,29.96311951,30.2265377
4/18/2018,4:13:59 PM,16:13:59,36.73218918,30.0110569,29.95113182,30.19065094
4/18/2018,4:14:00 PM,16:14:00,36.83414078,30.0829277,29.99907494,30.28632164
4/18/2018,4:14:00 PM,16:14:00,36.74351883,30.03501892,30.0110569,30.2265377
4/18/2018,4:14:00 PM,16:14:00,36.70952225,29.98709106,29.89117432,30.17868614
4/18/2018,4:14:01 PM,16:14:01,36.67551041,29.93914223,29.81918716,30.14278603
4/18/2018,4:14:01 PM,16:14:01,36.69818497,29.92715263,29.84318733,30.11884689
4/18/2018,4:14:01 PM,16:14:01,36.70952225,29.96311951,29.879179,30.14278603
4/18/2018,4:14:02 PM,16:14:02,36.74351883,29.95113182,29.90316772,30.16672134
4/18/2018,4:14:02 PM,16:14:02,36.75485229,29.91516113,29.90316772,30.20261383
4/18/2018,4:14:02 PM,16:14:02,36.82281494,29.98709106,29.93914223,30.2265377
4/18/2018,4:14:02 PM,16:14:02,36.76618195,29.93914223,29.89117432,30.25045395
4/18/2018,4:14:03 PM,16:14:03,36.90206146,29.95113182,29.99907494,30.32217979
4/18/2018,4:14:03 PM,16:14:03,36.92469406,30.07095146,30.05897522,30.34607697
4/18/2018,4:14:04 PM,16:14:04,36.85678482,30.03501892,29.97510529,30.28632164
4/18/2018,4:14:04 PM,16:14:04,36.86810303,30.0829277,29.92715263,30.2982769
4/18/2018,4:14:04 PM,16:14:04,36.92469406,29.97510529,29.97510529,30.2982769
4/18/2018,4:14:05 PM,16:14:05,36.90206146,30.03501892,29.97510529,30.31022835
4/18/2018,4:14:05 PM,16:14:05,36.89074326,30.04699707,29.97510529,30.31022835
4/18/2018,4:14:05 PM,16:14:05,36.94732285,30.15475464,30.03501892,30.33412933
4/18/2018,4:14:05 PM,16:14:05,36.969944,30.10687447,30.03501892,30.34607697
4/18/2018,4:14:06 PM,16:14:06,36.969944,30.07095146,30.0110569,30.38191605
4/18/2018,4:14:06 PM,16:14:06,36.95863342,30.04699707,29.99907494,30.3580246
4/18/2018,4:14:07 PM,16:14:07,36.98125458,30.14278603,30.04699707,30.3580246
4/18/2018,4:14:07 PM,16:14:07,36.92469406,30.0110569,29.99907494,30.32217979
4/18/2018,4:14:07 PM,16:14:07,36.969944,29.99907494,29.92715263,30.31022835
4/18/2018,4:14:07 PM,16:14:07,37.00387192,30.09490204,30.04699707,30.40580177
4/18/2018,4:14:08 PM,16:14:08,37.04909515,30.10687447,30.07095146,30.40580177
4/18/2018,4:14:08 PM,16:14:08,36.99256516,30.05897522,30.0110569,30.40580177
4/18/2018,4:14:08 PM,16:14:08,36.969944,30.10687447,29.98709106,30.3580246
4/18/2018,4:14:09 PM,16:14:09,36.98125458,30.09490204,30.03501892,30.3580246
4/18/2018,4:14:09 PM,16:14:09,36.95863342,30.04699707,29.98709106,30.32217979
4/18/2018,4:14:09 PM,16:14:09,37.0603981,30.09490204,29.99907494,30.38191605
4/18/2018,4:14:09 PM,16:14:09,37.15078735,30.11884689,30.05897522,30.41774368
4/18/2018,4:14:10 PM,16:14:10,37.00387192,30.05897522,29.96311951,30.3580246
4/18/2018,4:14:10 PM,16:14:10,37.083004,30.11884689,30.02303886,30.39385986
4/18/2018,4:14:11 PM,16:14:11,37.03779221,29.96311951,29.92715263,30.3580246
4/18/2018,4:14:11 PM,16:14:11,37.02648544,30.13081741,30.02303886,30.39385986
4/18/2018,4:14:11 PM,16:14:11,37.02648544,30.17868614,30.04699707,30.38191605
4/18/2018,4:14:11 PM,16:14:11,37.01517868,30.15475464,30.04699707,30.34607697
4/18/2018,4:14:12 PM,16:14:12,37.04909515,30.13081741,30.03501892,30.33412933
4/18/2018,4:14:12 PM,16:14:12,37.04909515,30.11884689,30.10687447,30.38191605
4/18/2018,4:14:12 PM,16:14:12,37.04909515,30.10687447,30.03501892,30.38191605
4/18/2018,4:14:13 PM,16:14:13,37.1169014,30.11884689,30.0829277,30.40580177
4/18/2018,4:14:13 PM,16:14:13,37.12819672,30.14278603,30.13081741,30.45355988
4/18/2018,4:14:13 PM,16:14:13,37.0603981,30.15475464,30.11884689,30.46549797
4/18/2018,4:14:14 PM,16:14:14,37.0603981,30.05897522,30.05897522,30.44162369
4/18/2018,4:14:14 PM,16:14:14,37.0603981,30.10687447,30.05897522,30.36997223
4/18/2018,4:14:14 PM,16:14:14,37.083004,30.17868614,30.14278603,30.44162369
4/18/2018,4:14:14 PM,16:14:14,37.09430313,30.13081741,30.10687447,30.41774368
4/18/2018,4:14:15 PM,16:14:15,37.12819672,30.19065094,30.15475464,30.40580177
4/18/2018,4:14:15 PM,16:14:15,37.03779221,30.16672134,30.14278603,30.42968369
4/18/2018,4:14:15 PM,16:14:15,37.10560226,30.15475464,30.10687447,30.41774368
4/18/2018,4:14:16 PM,16:14:16,37.18466568,30.19065094,30.13081741,30.45355988
4/18/2018,4:14:16 PM,16:14:16,37.13949203,30.15475464,30.10687447,30.5012989
4/18/2018,4:14:16 PM,16:14:16,37.10560226,30.14278603,30.10687447,30.45355988
4/18/2018,4:14:17 PM,16:14:17,37.12819672,30.16672134,30.09490204,30.45355988
4/18/2018,4:14:17 PM,16:14:17,37.18466568,30.23849678,30.23849678,30.52516174
4/18/2018,4:14:17 PM,16:14:17,37.15078735,30.20261383,30.09490204,30.46549797
4/18/2018,4:14:18 PM,16:14:18,37.15078735,30.15475464,30.09490204,30.44162369
4/18/2018,4:14:18 PM,16:14:18,37.22982407,30.2265377,30.15475464,30.48936653
4/18/2018,4:14:18 PM,16:14:18,37.17337418,30.16672134,30.07095146,30.45355988
4/18/2018,4:14:19 PM,16:14:19,37.16208267,30.15475464,30.10687447,30.41774368
4/18/2018,4:14:19 PM,16:14:19,37.19595718,30.2265377,30.19065094,30.46549797
4/18/2018,4:14:19 PM,16:14:19,37.22982407,30.14278603,30.10687447,30.47743225
4/18/2018,4:14:19 PM,16:14:19,37.24111176,30.17868614,30.17868614,30.47743225
4/18/2018,4:14:20 PM,16:14:20,37.17337418,30.14278603,30.09490204,30.45355988
4/18/2018,4:14:20 PM,16:14:20,37.19595718,30.15475464,30.14278603,30.44162369
4/18/2018,4:14:20 PM,16:14:20,37.25239563,30.17868614,30.15475464,30.5012989
4/18/2018,4:14:21 PM,16:14:21,37.17337418,30.10687447,30.07095146,30.45355988
4/18/2018,4:14:21 PM,16:14:21,37.21853638,30.20261383,30.13081741,30.46549797
4/18/2018,4:14:21 PM,16:14:21,37.20724869,30.10687447,30.10687447,30.40580177
4/18/2018,4:14:22 PM,16:14:22,37.13949203,30.05897522,30.02303886,30.32217979
4/18/2018,4:14:22 PM,16:14:22,37.22982407,30.0829277,30.09490204,30.36997223
4/18/2018,4:14:22 PM,16:14:22,37.19595718,30.10687447,30.07095146,30.3580246
4/18/2018,4:14:22 PM,16:14:22,37.28624725,30.19065094,30.15475464,30.41774368
4/18/2018,4:14:23 PM,16:14:23,37.24111176,30.16672134,30.0829277,30.44162369
4/18/2018,4:14:23 PM,16:14:23,37.26368332,30.11884689,30.05897522,30.44162369
4/18/2018,4:14:24 PM,16:14:24,37.34264755,30.20261383,30.14278603,30.44162369
4/18/2018,4:14:24 PM,16:14:24,37.32009125,30.20261383,30.14278603,30.47743225
4/18/2018,4:14:24 PM,16:14:24,37.29753113,30.21457672,30.13081741,30.47743225
4/18/2018,4:14:24 PM,16:14:24,37.27496719,30.14278603,30.10687447,30.42968369
4/18/2018,4:14:25 PM,16:14:25,37.24111176,30.09490204,29.99907494,30.36997223
4/18/2018,4:14:25 PM,16:14:25,37.24111176,30.09490204,30.02303886,30.38191605
4/18/2018,4:14:25 PM,16:14:25,37.25239563,30.07095146,30.04699707,30.3580246
4/18/2018,4:14:26 PM,16:14:26,37.28624725,30.13081741,30.07095146,30.45355988
4/18/2018,4:14:26 PM,16:14:26,37.34264755,30.19065094,30.14278603,30.42968369
4/18/2018,4:14:26 PM,16:14:26,37.32009125,30.15475464,30.09490204,30.40580177
4/18/2018,4:14:27 PM,16:14:27,37.32009125,30.16672134,30.09490204,30.45355988
4/18/2018,4:14:27 PM,16:14:27,37.3539238,30.21457672,30.10687447,30.45355988
4/18/2018,4:14:27 PM,16:14:27,37.3539238,30.21457672,30.13081741,30.45355988
4/18/2018,4:14:28 PM,16:14:28,37.32009125,30.17868614,30.11884689,30.42968369
4/18/2018,4:14:28 PM,16:14:28,37.30881119,30.13081741,30.0829277,30.41774368
4/18/2018,4:14:28 PM,16:14:28,37.32009125,30.13081741,30.05897522,30.38191605
4/18/2018,4:14:28 PM,16:14:28,37.26368332,30.13081741,30.07095146,30.42968369
4/18/2018,4:14:29 PM,16:14:29,37.32009125,30.16672134,30.0829277,30.44162369
4/18/2018,4:14:29 PM,16:14:29,37.27496719,30.10687447,30.03501892,30.40580177
4/18/2018,4:14:29 PM,16:14:29,37.26368332,30.16672134,30.10687447,30.42968369
4/18/2018,4:14:29 PM,16:14:29,37.33136749,30.16672134,30.0829277,30.44162369
4/18/2018,4:14:30 PM,16:14:30,37.41028976,30.2265377,30.23849678,30.5370903
4/18/2018,4:14:30 PM,16:14:30,37.41028976,30.2265377,30.2265377,30.51323128
4/18/2018,4:14:31 PM,16:14:31,37.39901733,30.23849678,30.16672134,30.51323128
4/18/2018,4:14:31 PM,16:14:31,37.3877449,30.23849678,30.23849678,30.56094551
4/18/2018,4:14:31 PM,16:14:31,37.44409943,30.26241112,30.26241112,30.584795
4/18/2018,4:14:31 PM,16:14:31,37.36520004,30.19065094,30.20261383,30.52516174
4/18/2018,4:14:32 PM,16:14:32,37.30881119,30.26241112,30.16672134,30.45355988
4/18/2018,4:14:32 PM,16:14:32,37.33136749,30.17868614,30.16672134,30.48936653
4/18/2018,4:14:32 PM,16:14:32,37.36520004,30.26241112,30.17868614,30.48936653
4/18/2018,4:14:33 PM,16:14:33,37.3877449,30.23849678,30.20261383,30.52516174
4/18/2018,4:14:33 PM,16:14:33,37.41028976,30.2265377,30.20261383,30.5370903
4/18/2018,4:14:34 PM,16:14:34,37.39901733,30.23849678,30.19065094,30.46549797
4/18/2018,4:14:34 PM,16:14:34,37.45536423,30.23849678,30.20261383,30.52516174
4/18/2018,4:14:34 PM,16:14:34,37.42156219,30.28632164,30.2265377,30.52516174
4/18/2018,4:14:34 PM,16:14:34,37.41028976,30.20261383,30.2265377,30.5012989
4/18/2018,4:14:35 PM,16:14:35,37.46663284,30.25045395,30.21457672,30.5370903
4/18/2018,4:14:35 PM,16:14:35,37.44409943,30.26241112,30.19065094,30.5370903
4/18/2018,4:14:35 PM,16:14:35,37.53421021,30.28632164,30.2265377,30.54901886
4/18/2018,4:14:36 PM,16:14:36,37.48916245,30.21457672,30.21457672,30.48936653
4/18/2018,4:14:36 PM,16:14:36,37.48916245,30.2265377,30.16672134,30.52516174
4/18/2018,4:14:36 PM,16:14:36,37.48916245,30.14278603,30.20261383,30.5012989
4/18/2018,4:14:37 PM,16:14:37,37.44409943,30.2265377,30.2265377,30.51323128
4/18/2018,4:14:37 PM,16:14:37,37.44409943,30.23849678,30.21457672,30.5012989
4/18/2018,4:14:37 PM,16:14:37,37.37647247,30.20261383,30.16672134,30.47743225
4/18/2018,4:14:38 PM,16:14:38,37.41028976,30.19065094,30.17868614,30.5012989
4/18/2018,4:14:38 PM,16:14:38,37.39901733,30.21457672,30.19065094,30.51323128
4/18/2018,4:14:38 PM,16:14:38,37.42156219,30.19065094,30.21457672,30.5012989
4/18/2018,4:14:38 PM,16:14:38,37.43283081,30.2265377,30.17868614,30.47743225
4/18/2018,4:14:39 PM,16:14:39,37.43283081,30.20261383,30.17868614,30.52516174
4/18/2018,4:14:39 PM,16:14:39,37.3877449,30.19065094,30.15475464,30.5012989
4/18/2018,4:14:39 PM,16:14:39,37.43283081,30.19065094,30.17868614,30.5370903
4/18/2018,4:14:40 PM,16:14:40,37.3877449,30.15475464,30.11884689,30.48936653
4/18/2018,4:14:40 PM,16:14:40,37.39901733,30.16672134,30.13081741,30.5012989
4/18/2018,4:14:40 PM,16:14:40,37.29753113,30.04699707,30.0110569,30.3580246
4/18/2018,4:14:41 PM,16:14:41,37.29753113,30.03501892,29.98709106,30.34607697
4/18/2018,4:14:41 PM,16:14:41,37.25239563,30.05897522,29.95113182,30.31022835
4/18/2018,4:14:41 PM,16:14:41,37.24111176,30.09490204,29.96311951,30.34607697
4/18/2018,4:14:42 PM,16:14:42,37.26368332,30.11884689,30.07095146,30.36997223
4/18/2018,4:14:42 PM,16:14:42,37.26368332,30.07095146,30.04699707,30.3580246
4/18/2018,4:14:42 PM,16:14:42,37.25239563,30.05897522,29.99907494,30.36997223
4/18/2018,4:14:42 PM,16:14:42,37.25239563,30.14278603,30.10687447,30.40580177
4/18/2018,4:14:43 PM,16:14:43,37.25239563,30.14278603,30.02303886,30.36997223
4/18/2018,4:14:43 PM,16:14:43,37.32009125,30.14278603,30.04699707,30.39385986
4/18/2018,4:14:43 PM,16:14:43,37.30881119,30.09490204,30.07095146,30.38191605
4/18/2018,4:14:44 PM,16:14:44,37.21853638,30.04699707,29.98709106,30.34607697
4/18/2018,4:14:44 PM,16:14:44,37.20724869,30.04699707,29.92715263,30.31022835
4/18/2018,4:14:44 PM,16:14:44,37.25239563,30.07095146,30.03501892,30.3580246
4/18/2018,4:14:45 PM,16:14:45,37.20724869,30.11884689,30.03501892,30.3580246
4/18/2018,4:14:45 PM,16:14:45,37.27496719,30.11884689,30.0829277,30.40580177
4/18/2018,4:14:45 PM,16:14:45,37.33136749,30.17868614,30.13081741,30.45355988
4/18/2018,4:14:45 PM,16:14:45,37.24111176,30.07095146,30.03501892,30.33412933
4/18/2018,4:14:46 PM,16:14:46,37.20724869,30.04699707,29.97510529,30.28632164
4/18/2018,4:14:46 PM,16:14:46,37.32009125,30.17868614,30.03501892,30.36997223
4/18/2018,4:14:47 PM,16:14:47,37.25239563,30.11884689,30.04699707,30.3580246
4/18/2018,4:14:47 PM,16:14:47,37.15078735,30.05897522,29.95113182,30.28632164
4/18/2018,4:14:47 PM,16:14:47,37.13949203,30.0110569,29.91516113,30.25045395
4/18/2018,4:14:47 PM,16:14:47,37.27496719,30.11884689,30.07095146,30.39385986
4/18/2018,4:14:48 PM,16:14:48,37.27496719,30.14278603,30.0110569,30.39385986
4/18/2018,4:14:48 PM,16:14:48,37.27496719,30.13081741,30.03501892,30.39385986
4/18/2018,4:14:48 PM,16:14:48,37.26368332,30.10687447,30.04699707,30.39385986
4/18/2018,4:14:49 PM,16:14:49,37.28624725,30.10687447,29.99907494,30.41774368
4/18/2018,4:14:49 PM,16:14:49,37.30881119,30.11884689,29.99907494,30.38191605
4/18/2018,4:14:49 PM,16:14:49,37.25239563,30.07095146,30.02303886,30.3580246
4/18/2018,4:14:49 PM,16:14:49,37.28624725,30.13081741,30.0110569,30.36997223
4/18/2018,4:14:50 PM,16:14:50,37.30881119,30.11884689,29.99907494,30.3580246
4/18/2018,4:14:50 PM,16:14:50,37.39901733,30.10687447,30.10687447,30.42968369
4/18/2018,4:14:51 PM,16:14:51,37.3877449,30.17868614,30.07095146,30.45355988
4/18/2018,4:14:51 PM,16:14:51,37.3539238,30.17868614,30.0829277,30.42968369
4/18/2018,4:14:51 PM,16:14:51,37.36520004,30.15475464,30.05897522,30.38191605
4/18/2018,4:14:51 PM,16:14:51,37.39901733,30.15475464,30.09490204,30.38191605
4/18/2018,4:14:52 PM,16:14:52,37.39901733,30.19065094,30.07095146,30.41774368
4/18/2018,4:14:52 PM,16:14:52,37.41028976,30.11884689,30.02303886,30.38191605
4/18/2018,4:14:52 PM,16:14:52,37.44409943,30.26241112,30.10687447,30.42968369
4/18/2018,4:14:53 PM,16:14:53,37.39901733,30.21457672,30.05897522,30.41774368
4/18/2018,4:14:53 PM,16:14:53,37.41028976,30.13081741,30.07095146,30.40580177
4/18/2018,4:14:53 PM,16:14:53,37.42156219,30.20261383,30.0829277,30.46549797
4/18/2018,4:14:54 PM,16:14:54,37.41028976,30.23849678,30.09490204,30.39385986
4/18/2018,4:14:54 PM,16:14:54,37.47789764,30.28632164,30.15475464,30.48936653
4/18/2018,4:14:54 PM,16:14:54,37.53421021,30.28632164,30.16672134,30.46549797
4/18/2018,4:14:55 PM,16:14:55,37.41028976,30.2265377,30.0829277,30.44162369
4/18/2018,4:14:55 PM,16:14:55,37.51168823,30.25045395,30.17868614,30.5370903
4/18/2018,4:14:55 PM,16:14:55,37.46663284,30.21457672,30.13081741,30.48936653
4/18/2018,4:14:55 PM,16:14:55,37.48916245,30.20261383,30.10687447,30.5012989
4/18/2018,4:14:56 PM,16:14:56,37.48916245,30.31022835,30.15475464,30.48936653
4/18/2018,4:14:56 PM,16:14:56,37.47789764,30.26241112,30.10687447,30.51323128
4/18/2018,4:14:56 PM,16:14:56,37.50042343,30.27436829,30.10687447,30.47743225
4/18/2018,4:14:57 PM,16:14:57,37.44409943,30.2265377,30.07095146,30.46549797
4/18/2018,4:14:57 PM,16:14:57,37.53421021,30.21457672,30.13081741,30.48936653
4/18/2018,4:14:57 PM,16:14:57,37.57923889,30.2982769,30.14278603,30.51323128
4/18/2018,4:14:58 PM,16:14:58,37.56798553,30.23849678,30.14278603,30.45355988
4/18/2018,4:14:58 PM,16:14:58,37.55672836,30.2982769,30.16672134,30.5012989
4/18/2018,4:14:58 PM,16:14:58,37.54546738,30.31022835,30.19065094,30.56094551
4/18/2018,4:14:58 PM,16:14:58,37.59049606,30.2982769,30.23849678,30.56094551
4/18/2018,4:14:59 PM,16:14:59,37.50042343,30.26241112,30.14278603,30.5012989
4/18/2018,4:14:59 PM,16:14:59,37.54546738,30.25045395,30.14278603,30.48936653
4/18/2018,4:14:59 PM,16:14:59,37.53421021,30.23849678,30.14278603,30.46549797
4/18/2018,4:15:00 PM,16:15:00,37.61300278,30.23849678,30.19065094,30.52516174
4/18/2018,4:15:00 PM,16:15:00,37.56798553,30.25045395,30.14278603,30.52516174
4/18/2018,4:15:00 PM,16:15:00,37.56798553,30.25045395,30.17868614,30.48936653
4/18/2018,4:15:01 PM,16:15:01,37.44409943,30.21457672,30.10687447,30.45355988
4/18/2018,4:15:01 PM,16:15:01,37.50042343,30.28632164,30.15475464,30.48936653
4/18/2018,4:15:01 PM,16:15:01,37.51168823,30.27436829,30.13081741,30.51323128
4/18/2018,4:15:02 PM,16:15:02,37.56798553,30.27436829,30.13081741,30.52516174
4/18/2018,4:15:02 PM,16:15:02,37.45536423,30.23849678,30.07095146,30.45355988
4/18/2018,4:15:02 PM,16:15:02,37.44409943,30.2265377,30.07095146,30.46549797
4/18/2018,4:15:03 PM,16:15:03,37.42156219,30.23849678,30.11884689,30.46549797
4/18/2018,4:15:03 PM,16:15:03,37.42156219,30.17868614,30.07095146,30.45355988
4/18/2018,4:15:03 PM,16:15:03,37.47789764,30.19065094,30.05897522,30.47743225
4/18/2018,4:15:04 PM,16:15:04,37.42156219,30.13081741,30.07095146,30.46549797
4/18/2018,4:15:04 PM,16:15:04,37.39901733,30.25045395,30.13081741,30.45355988
4/18/2018,4:15:04 PM,16:15:04,37.47789764,30.21457672,30.0829277,30.5012989
4/18/2018,4:15:04 PM,16:15:04,37.46663284,30.2265377,30.05897522,30.51323128
4/18/2018,4:15:05 PM,16:15:05,37.44409943,30.26241112,30.09490204,30.48936653
4/18/2018,4:15:05 PM,16:15:05,37.46663284,30.31022835,30.17868614,30.51323128
4/18/2018,4:15:05 PM,16:15:05,37.50042343,30.26241112,30.14278603,30.48936653
4/18/2018,4:15:06 PM,16:15:06,37.48916245,30.28632164,30.15475464,30.5012989
4/18/2018,4:15:06 PM,16:15:06,37.46663284,30.27436829,30.11884689,30.5012989
4/18/2018,4:15:06 PM,16:15:06,37.47789764,30.2982769,30.13081741,30.47743225
4/18/2018,4:15:07 PM,16:15:07,37.45536423,30.26241112,30.05897522,30.44162369
4/18/2018,4:15:07 PM,16:15:07,37.54546738,30.28632164,30.16672134,30.54901886
4/18/2018,4:15:07 PM,16:15:07,37.54546738,30.27436829,30.11884689,30.56094551
4/18/2018,4:15:08 PM,16:15:08,37.63550568,30.3580246,30.2265377,30.64439964
4/18/2018,4:15:08 PM,16:15:08,37.62425613,30.38191605,30.23849678,30.60864067
4/18/2018,4:15:08 PM,16:15:08,37.6692543,30.32217979,30.23849678,30.6205616
4/18/2018,4:15:08 PM,16:15:08,37.69174576,30.34607697,30.25045395,30.60864067
4/18/2018,4:15:09 PM,16:15:09,37.65800476,30.33412933,30.27436829,30.56094551
4/18/2018,4:15:09 PM,16:15:09,37.62425613,30.33412933,30.25045395,30.56094551
4/18/2018,4:15:09 PM,16:15:09,37.64675522,30.32217979,30.26241112,30.56094551
4/18/2018,4:15:10 PM,16:15:10,37.62425613,30.31022835,30.20261383,30.56094551
4/18/2018,4:15:10 PM,16:15:10,37.62425613,30.2982769,30.21457672,30.56094551
4/18/2018,4:15:10 PM,16:15:10,37.7142334,30.39385986,30.2982769,30.59671974
4/18/2018,4:15:11 PM,16:15:11,37.62425613,30.3580246,30.20261383,30.54901886
4/18/2018,4:15:11 PM,16:15:11,37.61300278,30.33412933,30.23849678,30.54901886
4/18/2018,4:15:11 PM,16:15:11,37.62425613,30.34607697,30.23849678,30.56094551
4/18/2018,4:15:12 PM,16:15:12,37.62425613,30.31022835,30.20261383,30.5370903
4/18/2018,4:15:12 PM,16:15:12,37.69174576,30.39385986,30.23849678,30.57287216
4/18/2018,4:15:12 PM,16:15:12,37.6692543,30.33412933,30.21457672,30.584795
4/18/2018,4:15:12 PM,16:15:12,37.62425613,30.32217979,30.15475464,30.56094551
4/18/2018,4:15:13 PM,16:15:13,37.68050003,30.34607697,30.21457672,30.584795
4/18/2018,4:15:13 PM,16:15:13,37.77043915,30.36997223,30.25045395,30.64439964
4/18/2018,4:15:14 PM,16:15:14,37.7142334,30.31022835,30.25045395,30.57287216
4/18/2018,4:15:14 PM,16:15:14,37.70299149,30.3580246,30.27436829,30.57287216
4/18/2018,4:15:14 PM,16:15:14,37.69174576,30.38191605,30.25045395,30.59671974
4/18/2018,4:15:14 PM,16:15:14,37.68050003,30.36997223,30.2265377,30.584795
4/18/2018,4:15:15 PM,16:15:15,37.74796295,30.44162369,30.2982769,30.6205616
4/18/2018,4:15:15 PM,16:15:15,37.7142334,30.34607697,30.23849678,30.60864067
4/18/2018,4:15:15 PM,16:15:15,37.65800476,30.36997223,30.20261383,30.56094551
4/18/2018,4:15:16 PM,16:15:16,37.70299149,30.39385986,30.21457672,30.57287216
4/18/2018,4:15:16 PM,16:15:16,37.7142334,30.44162369,30.27436829,30.64439964
4/18/2018,4:15:16 PM,16:15:16,37.69174576,30.45355988,30.31022835,30.64439964
4/18/2018,4:15:17 PM,16:15:17,37.77043915,30.46549797,30.39385986,30.69206047
4/18/2018,4:15:17 PM,16:15:17,37.7142334,30.46549797,30.34607697,30.68014717
4/18/2018,4:15:17 PM,16:15:17,37.72547913,30.48936653,30.2982769,30.64439964
4/18/2018,4:15:18 PM,16:15:18,37.79291534,30.51323128,30.3580246,30.69206047
4/18/2018,4:15:18 PM,16:15:18,37.77043915,30.47743225,30.36997223,30.69206047
4/18/2018,4:15:18 PM,16:15:18,37.78167725,30.45355988,30.31022835,30.68014717
4/18/2018,4:15:18 PM,16:15:18,37.80414963,30.48936653,30.39385986,30.70397377
4/18/2018,4:15:19 PM,16:15:19,37.79291534,30.45355988,30.34607697,30.70397377
4/18/2018,4:15:19 PM,16:15:19,37.86031723,30.57287216,30.41774368,30.71588516
4/18/2018,4:15:19 PM,16:15:19,37.81538773,30.51323128,30.3580246,30.72779465
4/18/2018,4:15:20 PM,16:15:20,37.82661819,30.52516174,30.34607697,30.65631676
4/18/2018,4:15:20 PM,16:15:20,37.80414963,30.584795,30.38191605,30.66823387
4/18/2018,4:15:20 PM,16:15:20,37.75920105,30.5012989,30.3580246,30.68014717
4/18/2018,4:15:21 PM,16:15:21,37.77043915,30.51323128,30.36997223,30.70397377
4/18/2018,4:15:21 PM,16:15:21,37.7142334,30.45355988,30.27436829,30.60864067
4/18/2018,4:15:21 PM,16:15:21,37.7142334,30.36997223,30.2265377,30.56094551
4/18/2018,4:15:22 PM,16:15:22,37.78167725,30.41774368,30.2982769,30.584795
4/18/2018,4:15:22 PM,16:15:22,37.7142334,30.40580177,30.2265377,30.54901886
4/18/2018,4:15:22 PM,16:15:22,37.64675522,30.39385986,30.15475464,30.5370903
4/18/2018,4:15:23 PM,16:15:23,37.6692543,30.39385986,30.2265377,30.52516174
4/18/2018,4:15:23 PM,16:15:23,37.63550568,30.2982769,30.19065094,30.46549797
4/18/2018,4:15:23 PM,16:15:23,37.57923889,30.28632164,30.13081741,30.47743225
4/18/2018,4:15:24 PM,16:15:24,37.6692543,30.33412933,30.20261383,30.5370903
4/18/2018,4:15:24 PM,16:15:24,37.63550568,30.2982769,30.19065094,30.54901886
4/18/2018,4:15:24 PM,16:15:24,37.7142334,30.39385986,30.19065094,30.52516174
4/18/2018,4:15:24 PM,16:15:24,37.70299149,30.34607697,30.19065094,30.57287216
4/18/2018,4:15:25 PM,16:15:25,37.7142334,30.3580246,30.17868614,30.584795
4/18/2018,4:15:25 PM,16:15:25,37.72547913,30.36997223,30.15475464,30.56094551
4/18/2018,4:15:25 PM,16:15:25,37.7142334,30.33412933,30.11884689,30.52516174
4/18/2018,4:15:26 PM,16:15:26,37.7142334,30.33412933,30.11884689,30.51323128
4/18/2018,4:15:26 PM,16:15:26,37.69174576,30.36997223,30.19065094,30.52516174
4/18/2018,4:15:26 PM,16:15:26,37.73672104,30.44162369,30.20261383,30.57287216
4/18/2018,4:15:27 PM,16:15:27,37.72547913,30.3580246,30.2265377,30.56094551
4/18/2018,4:15:27 PM,16:15:27,37.68050003,30.36997223,30.20261383,30.584795
4/18/2018,4:15:27 PM,16:15:27,37.7142334,30.39385986,30.15475464,30.584795
4/18/2018,4:15:28 PM,16:15:28,37.74796295,30.36997223,30.16672134,30.584795
4/18/2018,4:15:28 PM,16:15:28,37.7142334,30.39385986,30.19065094,30.584795
4/18/2018,4:15:28 PM,16:15:28,37.73672104,30.42968369,30.21457672,30.56094551
4/18/2018,4:15:28 PM,16:15:28,37.74796295,30.33412933,30.19065094,30.56094551
4/18/2018,4:15:29 PM,16:15:29,37.75920105,30.34607697,30.16672134,30.57287216
4/18/2018,4:15:29 PM,16:15:29,37.74796295,30.2982769,30.0829277,30.51323128
