Plot 1 FLIR USB Video,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value,Sp9.Value,Sp10.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1,1,1,1
Reflected temperature,,,,21.9999939,21.9999939,21.9999939,21.9999939,21.9999939,21.9999939,21.9999939,21.9999939,21.9999939,21.9999939
Location X,,,,25,28,26,281,283,283,104,236,239,241
Location Y,,,,62,119,174,62,116,172,114,63,115,172
Size X,,,,,,,,,,,,,
Size Y,,,,,,,,,,,,,
Surface (pixels),,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value,Sp9.Value,Sp10.Value
4/25/2018,12:40:28 PM,486,16.487,40.91569901,45.72707748,41.13483047,46.34918594,45.58961105,42.43099213,33.57771683,41.41913986,39.93599319,37.39102936
4/25/2018,12:40:28 PM,756,16.757,41.03627014,45.70593643,41.13483047,46.370224,45.55786514,42.39847183,33.566082,41.43006134,39.94704437,37.4023056
4/25/2018,12:40:29 PM,26,17.027,41.08008194,45.69536591,41.16766739,46.35970688,45.62134552,42.45266342,33.60097885,41.51741028,39.98018646,37.45866776
4/25/2018,12:40:29 PM,567,17.568,41.16766739,45.79047394,41.18955231,46.45434189,45.67422104,42.50683212,33.70560074,41.53923798,40.07956696,37.4924736
4/25/2018,12:40:29 PM,837,17.838,41.13483047,45.7376442,41.22237778,46.35970688,45.68479538,42.46350098,33.65911484,41.43006134,39.99123383,37.43612671
4/25/2018,12:40:30 PM,107,18.108,41.03627014,45.65307236,41.09103394,46.34918594,45.61076736,42.42015076,33.55444717,41.39729309,39.93599319,37.4023056
4/25/2018,12:40:30 PM,378,18.379,41.15672302,45.7376442,41.12388229,46.33866882,45.64249802,42.39847183,33.61260605,41.41913986,39.9691391,37.37975311
4/25/2018,12:40:30 PM,648,18.649,41.10198593,45.72707748,41.17861176,46.42280579,45.62134552,42.48516846,33.58934784,41.44098282,39.94704437,37.4023056
4/25/2018,12:40:30 PM,918,18.919,41.23331833,45.7376442,41.16766739,46.39125824,45.6636467,42.46350098,33.63586044,41.4519043,39.98018646,37.42485428
4/25/2018,12:40:31 PM,189,19.19,41.12388229,45.7376442,41.20049667,46.41228867,45.67422104,42.46350098,33.65911484,41.47374344,40.02436447,37.48120499
4/25/2018,12:40:31 PM,729,19.73,41.09103394,45.71650696,41.16766739,46.35970688,45.68479538,42.44182587,33.64748764,41.43006134,39.99123383,37.43612671
4/25/2018,12:40:31 PM,999,20,41.08008194,45.70593643,41.15672302,46.32814789,45.63192368,42.39847183,33.58934784,41.44098282,39.99123383,37.39102936
4/25/2018,12:40:32 PM,270,20.271,41.13483047,45.69536591,41.17861176,46.35970688,45.68479538,42.48516846,33.58934784,41.43006134,40.00227737,37.41358185
4/25/2018,12:40:32 PM,540,20.541,41.08008194,45.6636467,41.13483047,46.27552795,45.62134552,42.37679291,33.54281235,41.40821838,39.93599319,37.32335663
4/25/2018,12:40:32 PM,810,20.811,41.15672302,45.63192368,41.12388229,46.3071022,45.56844711,42.37679291,33.50790405,41.3645134,39.89178467,37.33463669
4/25/2018,12:40:33 PM,80,21.081,41.14577866,45.69536591,41.23331833,46.38074112,45.72707748,42.47433472,33.58934784,41.3863678,39.98018646,37.35719681
4/25/2018,12:40:33 PM,621,21.622,41.14577866,45.70593643,41.20049667,46.34918594,45.67422104,42.44182587,33.53117752,41.43006134,39.94704437,37.37975311
4/25/2018,12:40:33 PM,891,21.892,41.20049667,45.76934433,41.17861176,46.35970688,45.7376442,42.57180405,33.54281235,41.46282578,40.00227737,37.43612671
4/25/2018,12:40:34 PM,162,22.163,41.21143723,45.69536591,41.12388229,46.43331909,45.74821472,42.50683212,33.566082,41.47374344,40.00227737,37.41358185
4/25/2018,12:40:34 PM,432,22.433,41.22237778,45.80103683,41.2551918,46.45434189,45.77991104,42.61510086,33.63586044,41.53923798,40.07956696,37.51500702
4/25/2018,12:40:34 PM,702,22.703,41.20049667,45.81159973,41.21143723,46.47536469,45.79047394,42.57180405,33.64748764,41.52832413,40.06852722,37.45866776
4/25/2018,12:40:34 PM,972,22.973,41.16766739,45.81159973,41.2551918,46.50688934,45.77991104,42.63674164,33.65911484,41.56105804,40.10164261,37.46993637
4/25/2018,12:40:35 PM,513,23.514,41.11293411,45.74821472,41.2879982,46.49637985,45.77991104,42.62592316,33.64748764,41.55014801,40.07956696,37.48120499
4/25/2018,12:40:35 PM,783,23.784,41.14577866,45.69536591,41.24425507,46.42280579,45.74821472,42.56097794,33.65911484,41.49557877,40.03540802,37.45866776
4/25/2018,12:40:36 PM,53,24.054,41.12388229,45.80103683,41.21143723,46.45434189,45.76934433,42.52849197,33.65911484,41.51741028,40.14577866,37.44739914
4/25/2018,12:40:36 PM,324,24.325,41.18955231,45.81159973,41.342659,46.50688934,45.80103683,42.59345245,33.68235779,41.56105804,40.12371063,37.51500702
4/25/2018,12:40:36 PM,594,24.595,41.21143723,45.76934433,41.27706528,46.49637985,45.77991104,42.58263016,33.70560074,41.56105804,40.12371063,37.51500702
4/25/2018,12:40:36 PM,864,24.865,41.30986404,45.81159973,41.32079697,46.5279007,45.81159973,42.58263016,33.72883987,41.60469437,40.14577866,37.54879761
4/25/2018,12:40:37 PM,134,25.135,41.26612854,45.83272552,41.33172607,46.49637985,45.76934433,42.57180405,33.69398117,41.59378815,40.13474655,37.52627182
4/25/2018,12:40:37 PM,675,25.676,41.21143723,45.80103683,41.23331833,46.42280579,45.71650696,42.50683212,33.63586044,41.51741028,40.07956696,37.46993637
4/25/2018,12:40:37 PM,945,25.946,41.29893112,45.77991104,41.26612854,46.47536469,45.75878143,42.5393219,33.67073822,41.59378815,40.0574913,37.48120499
4/25/2018,12:40:38 PM,216,26.217,41.29893112,45.86440277,41.33172607,46.56991959,45.80103683,42.62592316,33.77529907,41.64831924,40.16783905,37.54879761
4/25/2018,12:40:38 PM,486,26.487,41.3645134,45.85384369,41.3754425,46.59091949,45.79047394,42.62592316,33.77529907,41.69192505,40.15681076,37.60509491
4/25/2018,12:40:38 PM,756,26.757,41.32079697,45.85384369,41.2879982,46.53840637,45.7376442,42.56097794,33.74045563,41.64831924,40.11267471,37.50374222
4/25/2018,12:40:39 PM,26,27.027,41.23331833,45.80103683,41.2879982,46.5279007,45.70593643,42.42015076,33.69398117,41.59378815,40.09060287,37.45866776
4/25/2018,12:40:39 PM,297,27.298,41.32079697,45.87495804,41.30986404,46.53840637,45.75878143,42.55014801,33.76368713,41.63741302,40.14577866,37.54879761
4/25/2018,12:40:39 PM,567,27.568,41.2551918,45.80103683,41.2551918,46.56991959,45.74821472,42.52849197,33.74045563,41.6156044,40.10164261,37.51500702
4/25/2018,12:40:40 PM,107,28.108,41.27706528,45.85384369,41.27706528,46.60142136,45.80103683,42.58263016,33.76368713,41.6156044,40.13474655,37.50374222
4/25/2018,12:40:40 PM,378,28.379,41.33172607,45.90662766,41.33172607,46.65391159,45.86440277,42.61510086,33.81013489,41.67012405,40.20092773,37.57131958
4/25/2018,12:40:40 PM,648,28.649,41.41913986,45.89607239,41.33172607,46.60142136,45.84328461,42.61510086,33.76368713,41.65922165,40.20092773,37.54879761
4/25/2018,12:40:41 PM,189,29.19,41.2551918,45.79047394,41.342659,46.58042145,45.79047394,42.59345245,33.72883987,41.59378815,40.13474655,37.48120499
4/25/2018,12:40:41 PM,459,29.46,41.26612854,45.84328461,41.32079697,46.6119194,45.79047394,42.56097794,33.67073822,41.58287811,40.12371063,37.50374222
4/25/2018,12:40:41 PM,729,29.73,41.3863678,45.88551712,41.30986404,46.60142136,45.81159973,42.55014801,33.76368713,41.59378815,40.17887115,37.54879761
4/25/2018,12:40:41 PM,999,30,41.33172607,45.85384369,41.29893112,46.56991959,45.82216263,42.58263016,33.74045563,41.63741302,40.17887115,37.52627182
4/25/2018,12:40:42 PM,270,30.271,41.4519043,45.87495804,41.29893112,46.63291931,45.82216263,42.61510086,33.81013489,41.67012405,40.20092773,37.56005859
4/25/2018,12:40:42 PM,540,30.541,41.43006134,45.91718292,41.3645134,46.69588852,45.89607239,42.69083405,33.85656357,41.71372223,40.24502945,37.67261505
4/25/2018,12:40:42 PM,810,30.811,41.3863678,45.87495804,41.35358429,46.66440582,45.87495804,42.64756393,33.78691101,41.68102264,40.20092773,37.62760544
4/25/2018,12:40:43 PM,80,31.081,41.39729309,45.87495804,41.3863678,46.66440582,45.89607239,42.65838242,33.77529907,41.65922165,40.15681076,37.60509491
4/25/2018,12:40:43 PM,621,31.622,41.342659,45.89607239,41.39729309,46.64341354,45.90662766,42.62592316,33.78691101,41.62650681,40.14577866,37.56005859
4/25/2018,12:40:43 PM,891,31.892,41.33172607,45.86440277,41.30986404,46.68539429,45.86440277,42.61510086,33.76368713,41.67012405,40.15681076,37.61634827
4/25/2018,12:40:44 PM,162,32.163,41.44098282,45.91718292,41.3645134,46.66440582,45.92773438,42.61510086,33.81013489,41.72462082,40.17887115,37.60509491
4/25/2018,12:40:44 PM,432,32.433,41.342659,45.93828583,41.3645134,46.68539429,45.89607239,42.64756393,33.78691101,41.70282364,40.21195221,37.65011215
4/25/2018,12:40:44 PM,972,32.973,41.44098282,45.89607239,41.3863678,46.66440582,45.87495804,42.56097794,33.81013489,41.69192505,40.15681076,37.60509491
4/25/2018,12:40:45 PM,243,33.244,41.43006134,45.94883728,41.41913986,46.70637894,45.91718292,42.63674164,33.81013489,41.69192505,40.15681076,37.6388588
4/25/2018,12:40:45 PM,513,33.514,41.44098282,45.90662766,41.47374344,46.72735977,45.86440277,42.63674164,33.85656357,41.72462082,40.15681076,37.61634827
