Plot 1 FLIR USB Video,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value,Sp9.Value,Sp10.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,25,23,23,267,269,269,116,232,234,236
Location Y,,,,63,119,174,61,113,176,118,62,115,173
Size X,,,,,,,,,,,,,
Size Y,,,,,,,,,,,,,
Surface (pixels),,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value,Sp9.Value,Sp10.Value
5/6/2018,9:26:05 PM,162,35.136,27.89512253,30.71588516,27.79746628,27.29566956,27.20977783,27.08696365,25.54053307,26.58204269,26.39675713,26.37203026
5/6/2018,9:26:05 PM,432,35.406,27.88292122,30.73970413,27.82188797,27.27113724,27.18522644,27.07467461,25.55298805,26.55735588,26.42148018,26.38439369
5/6/2018,9:26:05 PM,702,35.676,27.89512253,30.73970413,27.79746628,27.2834034,27.20977783,27.07467461,25.54053307,26.58204269,26.4461956,26.35966301
5/6/2018,9:26:05 PM,972,35.946,27.94392014,30.76351738,27.85851097,27.33246231,27.24659729,27.11153793,25.59034538,26.59438515,26.47090721,26.45855331
5/6/2018,9:26:06 PM,243,36.217,27.87071609,30.73970413,27.74860764,27.27113724,27.18522644,27.02550697,25.55298805,26.54500961,26.42148018,26.37203026
5/6/2018,9:26:06 PM,513,36.487,27.91952515,30.73970413,27.78525352,27.32019997,27.22205353,27.09925079,25.57789421,26.59438515,26.43383789,26.34729767
5/6/2018,9:26:07 PM,53,37.027,27.85851097,30.71588516,27.78525352,27.36924171,27.22205353,27.12382317,25.56544113,26.59438515,26.49561501,26.35966301
5/6/2018,9:26:07 PM,324,37.298,27.84630585,30.69206047,27.68750381,27.27113724,27.17294884,26.98861694,25.54053307,26.56970024,26.43383789,26.32255936
5/6/2018,9:26:07 PM,594,37.568,27.77303886,30.65631676,27.67527962,27.24659729,27.16066933,27.0132122,25.50315857,26.56970024,26.40911865,26.31018639
5/6/2018,9:26:07 PM,864,37.838,27.85851097,30.68014717,27.7608242,27.27113724,27.17294884,27.08696365,25.56544113,26.59438515,26.42148018,26.39675713
5/6/2018,9:26:08 PM,135,38.109,27.83409691,30.66823387,27.74860764,27.30793571,27.17294884,27.09925079,25.59034538,26.65607452,26.50796509,26.40911865
5/6/2018,9:26:08 PM,675,38.649,27.85851097,30.69206047,27.7608242,27.32019997,27.25886726,27.06238556,25.61524391,26.66840744,26.50796509,26.43383789
5/6/2018,9:26:08 PM,945,38.919,27.89512253,30.69206047,27.7608242,27.30793571,27.23432541,27.14838791,25.62769127,26.65607452,26.52031517,26.4461956
5/6/2018,9:26:09 PM,216,39.19,27.90732384,30.71588516,27.77303886,27.33246231,27.25886726,27.12382317,25.65258026,26.66840744,26.52031517,26.48326111
5/6/2018,9:26:09 PM,486,39.46,27.91952515,30.69206047,27.78525352,27.38149834,27.24659729,27.13610649,25.6650238,26.70540047,26.58204269,26.48326111
5/6/2018,9:26:09 PM,756,39.73,27.82188797,30.66823387,27.77303886,27.30793571,27.23432541,27.12382317,25.62769127,26.63140297,26.52031517,26.48326111
5/6/2018,9:26:10 PM,26,40,27.79746628,30.68014717,27.66305351,27.27113724,27.22205353,27.00091553,25.61524391,26.60672569,26.48326111,26.39675713
5/6/2018,9:26:10 PM,297,40.271,27.73638916,30.63248062,27.6997261,27.23432541,27.18522644,27.06238556,25.6650238,26.60672569,26.50796509,26.43383789
5/6/2018,9:26:10 PM,837,40.811,27.74860764,30.6205616,27.62636757,27.2834034,27.17294884,27.08696365,25.64013672,26.60672569,26.47090721,26.37203026
5/6/2018,9:26:11 PM,108,41.082,27.77303886,30.6205616,27.66305351,27.29566956,27.23432541,27.11153793,25.67746544,26.63140297,26.49561501,26.4461956
5/6/2018,9:26:11 PM,378,41.352,27.74860764,30.56094551,27.62636757,27.2834034,27.14838791,26.98861694,25.60279465,26.61906433,26.47090721,26.37203026
5/6/2018,9:26:11 PM,648,41.622,27.82188797,30.64439964,27.63859749,27.2834034,27.17294884,27.07467461,25.61524391,26.61906433,26.45855331,26.39675713
5/6/2018,9:26:11 PM,918,41.892,27.83409691,30.60864067,27.66305351,27.32019997,27.20977783,27.08696365,25.6650238,26.65607452,26.48326111,26.42148018
5/6/2018,9:26:12 PM,459,42.433,27.79746628,30.6205616,27.67527962,27.27113724,27.18522644,27.0500946,25.61524391,26.55735588,26.4461956,26.35966301
5/6/2018,9:26:12 PM,729,42.703,27.78525352,30.57287216,27.62636757,27.25886726,27.20977783,27.08696365,25.60279465,26.58204269,26.45855331,26.42148018
5/6/2018,9:26:12 PM,999,42.973,27.79746628,30.584795,27.63859749,27.2834034,27.19750214,27.06238556,25.61524391,26.61906433,26.47090721,26.35966301
5/6/2018,9:26:13 PM,270,43.244,27.91952515,30.60864067,27.68750381,27.33246231,27.24659729,27.13610649,25.70234489,26.68074036,26.53266335,26.4461956
5/6/2018,9:26:13 PM,540,43.514,27.83409691,30.57287216,27.61413574,27.30793571,27.20977783,27.08696365,25.67746544,26.65607452,26.52031517,26.43383789
5/6/2018,9:26:13 PM,810,43.784,27.80967903,30.59671974,27.61413574,27.2834034,27.22205353,27.07467461,25.65258026,26.60672569,26.52031517,26.39675713
5/6/2018,9:26:14 PM,81,44.055,27.78525352,30.57287216,27.60190392,27.25886726,27.17294884,27.07467461,25.67746544,26.56970024,26.49561501,26.47090721
5/6/2018,9:26:14 PM,621,44.595,27.7608242,30.56094551,27.60190392,27.27113724,27.18522644,27.09925079,25.64013672,26.61906433,26.49561501,26.4461956
5/6/2018,9:26:14 PM,891,44.865,27.83409691,30.63248062,27.68750381,27.29566956,27.25886726,27.14838791,25.73965263,26.69307137,26.54500961,26.49561501
5/6/2018,9:26:15 PM,162,45.136,27.87071609,30.64439964,27.68750381,27.38149834,27.20977783,27.14838791,25.76451874,26.75470543,26.60672569,26.54500961
5/6/2018,9:26:15 PM,432,45.406,27.83409691,30.64439964,27.66305351,27.35698318,27.25886726,27.13610649,25.76451874,26.76702881,26.61906433,26.53266335
