Plot 1 FLIR USB Video,,,,,,,,,,,
,,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,31,285,284,166,34,120,31,287
Location Y,,,,115,74,119,115,68,114,175,178
Size X,,,,,,,,,,,
Size Y,,,,,,,,,,,
Surface (pixels),,,,,,,,,,,
,,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value
4/24/2018,1:58:20 PM,351,882.703,45.51003647,41.37105942,41.72014236,35.67373276,43.29021835,34.16713333,42.00307846,40.74689484
4/24/2018,1:58:20 PM,621,882.973,45.47828293,41.32735443,41.58934784,35.61656952,43.24716187,34.14398575,41.94871521,40.59312439
4/24/2018,1:58:20 PM,891,883.243,45.53120041,41.34920883,41.66566086,35.70801926,43.32250595,34.14398575,42.01394653,40.6700325
4/24/2018,1:58:21 PM,432,883.784,45.43593597,41.36013412,41.70924759,35.65087128,43.38705063,34.13241196,42.05741501,40.71395874
4/24/2018,1:58:21 PM,702,884.054,45.4994545,41.3819809,41.75281906,35.71944427,43.34402466,34.16713333,42.05741501,40.73591614
4/24/2018,1:58:21 PM,972,884.324,45.55236053,41.43658447,41.72014236,35.71944427,43.43006134,34.17870712,42.01394653,40.75786972
4/24/2018,1:58:22 PM,243,884.595,45.53120041,41.40382385,41.7419281,35.71944427,43.36553955,34.16713333,42.03568268,40.74689484
4/24/2018,1:58:22 PM,513,884.865,45.47828293,41.37105942,41.64385986,35.62800217,43.19331741,34.12083817,42.02481461,40.77981949
4/24/2018,1:58:23 PM,53,885.405,45.51003647,41.36013412,41.7419281,35.63943863,43.37629318,34.15555954,41.94871521,40.8237114
4/24/2018,1:58:23 PM,324,885.676,45.4994545,41.42566681,41.72014236,35.61656952,43.3332634,34.16713333,41.99220657,40.77981949
4/24/2018,1:58:23 PM,594,885.946,45.48886871,41.42566681,41.78548813,35.66230392,43.37629318,34.15555954,42.03568268,40.85661697
4/24/2018,1:58:23 PM,864,886.216,45.47828293,41.43658447,41.7419281,35.65087128,43.38705063,34.14398575,42.01394653,40.83467865
4/24/2018,1:58:24 PM,134,886.486,45.42534637,41.37105942,41.66566086,35.63943863,43.3547821,34.12083817,42.06828308,40.79079437
4/24/2018,1:58:24 PM,675,887.027,45.48886871,41.41474533,41.66566086,35.65087128,43.3332634,34.16713333,41.98133469,40.72493744
4/24/2018,1:58:24 PM,945,887.297,45.41475677,41.32735443,41.64385986,35.62800217,43.30098343,34.13241196,41.9595871,40.68101501
4/24/2018,1:58:25 PM,216,887.568,45.45711136,41.3819809,41.70924759,35.63943863,43.36553955,34.16713333,41.98133469,40.69199753
4/24/2018,1:58:25 PM,486,887.838,45.52061844,41.42566681,41.69835281,35.68516159,43.46231461,34.2249794,42.01394653,40.70298004
4/24/2018,1:58:25 PM,756,888.108,45.46769714,41.42566681,41.67655945,35.69659042,43.37629318,34.2249794,41.94871521,40.69199753
4/24/2018,1:58:26 PM,297,888.649,45.42534637,41.39290237,41.72014236,35.68516159,43.24716187,34.17870712,41.91608429,40.71395874
4/24/2018,1:58:26 PM,567,888.919,45.40416336,41.40382385,41.65475845,35.67373276,43.29021835,34.15555954,41.91608429,40.71395874
4/24/2018,1:58:26 PM,837,889.189,45.45711136,41.41474533,41.65475845,35.62800217,43.27945709,34.15555954,41.94871521,40.73591614
4/24/2018,1:58:27 PM,107,889.459,45.40416336,41.36013412,41.66566086,35.59369659,43.24716187,34.12083817,41.86168671,40.83467865
4/24/2018,1:58:27 PM,378,889.73,45.39357376,41.34920883,41.58934784,35.58225632,43.23639297,34.10926056,41.87257004,40.85661697
4/24/2018,1:58:27 PM,648,890,45.41475677,41.3819809,41.60025024,35.62800217,43.31174469,34.17870712,41.9704628,40.70298004
4/24/2018,1:58:28 PM,189,890.541,45.38298035,41.39290237,41.60025024,35.62800217,43.24716187,34.15555954,41.93783951,40.626091
4/24/2018,1:58:28 PM,459,890.811,45.34060287,41.32735443,41.54571915,35.60513306,43.32250595,34.13241196,41.89432907,40.626091
4/24/2018,1:58:28 PM,729,891.081,45.29821014,41.26177597,41.42566681,35.59369659,43.31174469,34.07452011,41.81814957,40.49417496
4/24/2018,1:58:28 PM,999,891.351,45.2664032,41.30550003,41.51298904,35.58225632,43.1609993,34.07452011,41.78548813,40.45017242
4/24/2018,1:58:29 PM,270,891.622,45.19216919,41.25084305,41.51298904,35.55937576,43.24716187,34.07452011,41.83992004,40.41716003
4/24/2018,1:58:29 PM,540,891.892,45.2451973,41.19615936,41.4802475,35.54793549,43.15022659,34.05135727,41.85080338,40.46117401
4/24/2018,1:58:29 PM,810,892.162,45.20277405,41.19615936,41.46933365,35.54793549,43.15022659,34.03977203,41.79637909,40.39514923
4/24/2018,1:58:30 PM,351,892.703,45.22398758,41.25084305,41.43658447,35.53649139,43.09634018,34.00501633,41.83992004,40.5161705
4/24/2018,1:58:30 PM,621,892.973,45.25580215,41.20709991,41.41474533,35.54793549,43.10712051,34.03977203,41.80726624,40.49417496
4/24/2018,1:58:30 PM,891,893.243,45.21338272,41.11956787,41.42566681,35.50215912,43.07478333,34.0281868,41.76371002,40.45017242
4/24/2018,1:58:31 PM,162,893.514,45.2451973,41.20709991,41.46933365,35.54793549,43.09634018,34.08610153,41.98133469,40.48317719
4/24/2018,1:58:31 PM,432,893.784,45.1815567,41.23990631,41.42566681,35.51360321,43.03165054,34.01660156,41.9704628,40.45017242
4/24/2018,1:58:31 PM,702,894.054,45.20277405,41.22897339,41.4802475,35.55937576,43.04243469,34.03977203,41.98133469,40.52716827
4/24/2018,1:58:31 PM,972,894.324,45.25580215,41.29457092,41.51298904,35.60513306,43.07478333,34.07452011,42.03568268,40.56015015
4/24/2018,1:58:32 PM,243,894.595,45.25580215,41.27270889,41.51298904,35.57081604,43.08556366,34.09768295,42.03568268,40.58213425
4/24/2018,1:58:32 PM,513,894.865,45.25580215,41.23990631,41.51298904,35.54793549,43.1609993,34.10926056,42.02481461,40.4721756
4/24/2018,1:58:33 PM,53,895.405,45.21338272,41.25084305,41.45841599,35.59369659,43.10712051,34.06293869,42.03568268,40.5161705
4/24/2018,1:58:33 PM,324,895.676,45.22398758,41.283638,41.57844162,35.60513306,43.07478333,34.10926056,42.04655075,40.54915619
4/24/2018,1:58:33 PM,594,895.946,45.17094803,41.20709991,41.53480911,35.57081604,43.11789703,34.08610153,42.02481461,40.53816223
4/24/2018,1:58:33 PM,864,896.216,45.23459244,41.29457092,41.55662537,35.60513306,43.09634018,34.14398575,42.00307846,40.63707733
4/24/2018,1:58:34 PM,134,896.486,45.22398758,41.283638,41.58934784,35.59369659,43.171772,34.14398575,41.98133469,40.6700325
4/24/2018,1:58:34 PM,405,896.757,45.1815567,41.29457092,41.51298904,35.57081604,43.13945007,34.09768295,42.00307846,40.58213425
4/24/2018,1:58:34 PM,675,897.027,45.19216919,41.29457092,41.53480911,35.58225632,43.15022659,34.05135727,42.01394653,40.56015015
4/24/2018,1:58:35 PM,216,897.568,45.27700806,41.29457092,41.57844162,35.59369659,43.1609993,34.06293869,41.99220657,40.58213425
4/24/2018,1:58:35 PM,486,897.838,45.2876091,41.29457092,41.57844162,35.57081604,43.18254471,34.06293869,41.98133469,40.5711441
4/24/2018,1:58:35 PM,756,898.108,45.2876091,41.31642914,41.51298904,35.57081604,43.23639297,34.08610153,41.99220657,40.56015015
4/24/2018,1:58:36 PM,26,898.378,45.23459244,41.26177597,41.53480911,35.54793549,43.13945007,34.06293869,41.92696381,40.56015015
4/24/2018,1:58:36 PM,297,898.649,45.2876091,41.27270889,41.54571915,35.59369659,43.15022659,34.10926056,42.02481461,40.5711441
4/24/2018,1:58:36 PM,567,898.919,45.2664032,41.20709991,41.49116135,35.55937576,43.07478333,34.05135727,42.01394653,40.53816223
4/24/2018,1:58:37 PM,107,899.459,45.25580215,41.22897339,41.49116135,35.53649139,43.12867355,34.09768295,42.04655075,40.48317719
4/24/2018,1:58:37 PM,378,899.73,45.27700806,41.27270889,41.52389908,35.55937576,43.11789703,34.12083817,42.03568268,40.54915619
4/24/2018,1:58:37 PM,648,900,45.27700806,41.23990631,41.52389908,35.60513306,43.1609993,34.08610153,42.07914734,40.50517273
4/24/2018,1:58:37 PM,918,900.27,45.27700806,41.23990631,41.46933365,35.54793549,43.09634018,34.06293869,42.02481461,40.61510468
4/24/2018,1:58:38 PM,189,900.541,45.2451973,41.16334152,41.49116135,35.57081604,43.08556366,34.07452011,42.03568268,40.52716827
4/24/2018,1:58:38 PM,459,900.811,45.3194046,41.18522263,41.55662537,35.55937576,43.13945007,34.12083817,42.10087204,40.46117401
4/24/2018,1:58:38 PM,729,901.081,45.3194046,41.22897339,41.5675354,35.58225632,43.12867355,34.13241196,42.04655075,40.60411453
4/24/2018,1:58:38 PM,999,901.351,45.40416336,41.27270889,41.51298904,35.63943863,43.11789703,34.16713333,42.01394653,40.54915619
4/24/2018,1:58:39 PM,540,901.892,45.41475677,41.31642914,41.60025024,35.63943863,43.25792694,34.16713333,41.92696381,40.63707733
4/24/2018,1:58:39 PM,810,902.162,45.40416336,41.27270889,41.57844162,35.63943863,43.1609993,34.15555954,42.03568268,40.59312439
4/24/2018,1:58:40 PM,80,902.432,45.36179352,41.22897339,41.57844162,35.67373276,43.19331741,34.13241196,42.00307846,40.58213425
4/24/2018,1:58:40 PM,351,902.703,45.36179352,41.26177597,41.58934784,35.62800217,43.24716187,34.16713333,42.02481461,40.56015015
4/24/2018,1:58:40 PM,621,902.973,45.37238693,41.20709991,41.60025024,35.70801926,43.22562408,34.1902771,42.13345337,40.60411453
4/24/2018,1:58:40 PM,891,903.243,45.42534637,41.37105942,41.68745422,35.74229431,43.30098343,34.23654556,42.14431381,40.6700325
4/24/2018,1:58:41 PM,162,903.514,45.43593597,41.3819809,41.64385986,35.75371933,43.29021835,34.24811172,42.19859314,40.69199753
4/24/2018,1:58:41 PM,432,903.784,45.40416336,41.283638,41.66566086,35.73086929,43.30098343,34.23654556,42.16602707,40.626091
4/24/2018,1:58:41 PM,972,904.324,45.41475677,41.31642914,41.67655945,35.69659042,43.3332634,34.24811172,42.12259293,40.626091
4/24/2018,1:58:42 PM,243,904.595,45.43593597,41.3819809,41.70924759,35.71944427,43.29021835,34.23654556,42.07914734,40.59312439
4/24/2018,1:58:42 PM,513,904.865,45.41475677,41.33828354,41.67655945,35.70801926,43.26869202,34.2249794,42.02481461,40.72493744
4/24/2018,1:58:42 PM,783,905.135,45.38298035,41.31642914,41.63295746,35.67373276,43.3332634,34.1902771,42.00307846,40.59312439
4/24/2018,1:58:43 PM,53,905.405,45.40416336,41.34920883,41.67655945,35.69659042,43.3547821,34.20184326,41.98133469,40.63707733
4/24/2018,1:58:43 PM,324,905.676,45.42534637,41.34920883,41.63295746,35.66230392,43.32250595,34.2249794,42.04655075,40.65904999
4/24/2018,1:58:43 PM,594,905.946,45.48886871,41.36013412,41.70924759,35.70801926,43.3547821,34.2249794,42.06828308,40.59312439
4/24/2018,1:58:44 PM,134,906.486,45.44652176,41.3819809,41.67655945,35.66230392,43.31174469,34.1902771,42.07914734,40.63707733
4/24/2018,1:58:44 PM,405,906.757,45.4994545,41.30550003,41.61115265,35.66230392,43.30098343,34.1902771,42.03568268,40.59312439
4/24/2018,1:58:44 PM,675,907.027,45.47828293,41.34920883,41.64385986,35.66230392,43.3332634,34.13241196,42.03568268,40.59312439
4/24/2018,1:58:44 PM,945,907.297,45.55236053,41.36013412,41.65475845,35.68516159,43.31174469,34.20184326,42.1768837,40.68101501
4/24/2018,1:58:45 PM,216,907.568,45.53120041,41.34920883,41.60025024,35.66230392,43.37629318,34.21341324,42.16602707,40.59312439
4/24/2018,1:58:45 PM,486,907.838,45.48886871,41.283638,41.5675354,35.63943863,43.41931152,34.16713333,42.22029877,40.60411453
4/24/2018,1:58:45 PM,756,908.108,45.47828293,41.27270889,41.65475845,35.67373276,43.31174469,34.1902771,42.16602707,40.6700325
4/24/2018,1:58:46 PM,297,908.649,45.53120041,41.32735443,41.66566086,35.69659042,43.31174469,34.23654556,42.18773651,40.64806366
4/24/2018,1:58:46 PM,567,908.919,45.57352066,41.36013412,41.70924759,35.74229431,43.29021835,34.24811172,42.07914734,40.68101501
4/24/2018,1:58:46 PM,837,909.189,45.51003647,41.283638,41.62205887,35.68516159,43.22562408,34.1902771,42.05741501,40.58213425
4/24/2018,1:58:47 PM,107,909.459,45.47828293,41.30550003,41.62205887,35.67373276,43.22562408,34.17870712,41.99220657,40.58213425
4/24/2018,1:58:47 PM,378,909.73,45.45711136,41.26177597,41.65475845,35.68516159,43.2040863,34.16713333,42.01394653,40.58213425
4/24/2018,1:58:47 PM,648,910,45.52061844,41.3819809,41.69835281,35.73086929,43.39780426,34.27123642,42.05741501,40.626091
4/24/2018,1:58:48 PM,189,910.541,45.59467316,41.39290237,41.77460098,35.79940033,43.37629318,34.29436111,42.07914734,40.68101501
4/24/2018,1:58:48 PM,459,910.811,45.53120041,41.29457092,41.66566086,35.70801926,43.3547821,34.2249794,42.05741501,40.626091
4/24/2018,1:58:48 PM,729,911.081,45.55236053,41.33828354,41.66566086,35.70801926,43.3547821,34.21341324,42.18773651,40.626091
4/24/2018,1:58:48 PM,999,911.351,45.54178238,41.34920883,41.68745422,35.75371933,43.34402466,34.23654556,42.1768837,40.65904999
4/24/2018,1:58:49 PM,270,911.622,45.54178238,41.32735443,41.70924759,35.74229431,43.36553955,34.25967407,42.19859314,40.65904999
4/24/2018,1:58:49 PM,540,911.892,45.4994545,41.283638,41.66566086,35.70801926,43.32250595,34.2249794,42.23115158,40.60411453
4/24/2018,1:58:50 PM,80,912.432,45.37238693,41.13051224,41.5020752,35.59369659,43.24716187,34.09768295,42.13345337,40.5161705
4/24/2018,1:58:50 PM,351,912.703,45.30880737,41.16334152,41.5020752,35.60513306,43.171772,34.07452011,42.14431381,40.5161705
4/24/2018,1:58:50 PM,621,912.973,45.35119629,41.34920883,41.54571915,35.65087128,43.23639297,34.09768295,42.12259293,40.60411453
4/24/2018,1:58:50 PM,891,913.243,45.35119629,41.23990631,41.52389908,35.65087128,43.22562408,34.09768295,42.04655075,40.52716827
4/24/2018,1:58:51 PM,162,913.514,45.36179352,41.20709991,41.49116135,35.63943863,43.30098343,34.13241196,42.11173248,40.59312439
4/24/2018,1:58:51 PM,432,913.784,45.37238693,41.20709991,41.52389908,35.63943863,43.30098343,34.09768295,41.9704628,40.52716827
4/24/2018,1:58:51 PM,972,914.324,45.38298035,41.22897339,41.58934784,35.66230392,43.3332634,34.10926056,41.9704628,40.59312439
4/24/2018,1:58:52 PM,243,914.595,45.40416336,41.283638,41.52389908,35.63943863,43.26869202,34.12083817,41.93783951,40.54915619
4/24/2018,1:58:52 PM,513,914.865,45.44652176,41.283638,41.58934784,35.67373276,43.40855789,34.1902771,42.02481461,40.59312439
4/24/2018,1:58:52 PM,783,915.135,45.46769714,41.29457092,41.58934784,35.65087128,43.31174469,34.1902771,41.9595871,40.54915619
4/24/2018,1:58:53 PM,53,915.405,45.44652176,41.31642914,41.60025024,35.62800217,43.39780426,34.16713333,41.98133469,40.61510468
4/24/2018,1:58:53 PM,594,915.946,45.43593597,41.25084305,41.5020752,35.61656952,43.36553955,34.13241196,41.99220657,40.54915619
4/24/2018,1:58:53 PM,864,916.216,45.584095,41.26177597,41.5675354,35.68516159,43.41931152,34.1902771,41.98133469,40.59312439
4/24/2018,1:58:54 PM,134,916.486,45.55236053,41.29457092,41.60025024,35.67373276,43.37629318,34.13241196,41.9595871,40.53816223
4/24/2018,1:58:54 PM,405,916.757,45.59467316,41.283638,41.57844162,35.67373276,43.39780426,34.14398575,42.01394653,40.52716827
4/24/2018,1:58:54 PM,945,917.297,45.61582565,41.30550003,41.54571915,35.68516159,43.41931152,34.14398575,41.9704628,40.52716827
4/24/2018,1:58:55 PM,216,917.568,45.63697052,41.26177597,41.5020752,35.59369659,43.34402466,34.13241196,42.03568268,40.43917084
4/24/2018,1:58:55 PM,486,917.838,45.63697052,41.283638,41.52389908,35.59369659,43.3547821,34.10926056,41.9704628,40.49417496
4/24/2018,1:58:55 PM,756,918.108,45.65811539,41.30550003,41.51298904,35.60513306,43.44081497,34.16713333,42.00307846,40.4721756
4/24/2018,1:58:56 PM,26,918.378,45.64754486,41.27270889,41.54571915,35.60513306,43.3547821,34.13241196,42.05741501,40.48317719
4/24/2018,1:58:56 PM,297,918.649,45.53120041,41.15240097,41.45841599,35.60513306,43.24716187,34.09768295,41.9595871,40.39514923
4/24/2018,1:58:56 PM,837,919.189,45.51003647,41.18522263,41.49116135,35.55937576,43.30098343,34.12083817,41.94871521,40.42816544
4/24/2018,1:58:57 PM,107,919.459,45.47828293,41.11956787,41.41474533,35.54793549,43.26869202,34.06293869,41.92696381,40.40615463
4/24/2018,1:58:57 PM,378,919.73,45.54178238,41.23990631,41.55662537,35.63943863,43.27945709,34.15555954,41.99220657,40.56015015
4/24/2018,1:58:57 PM,648,920,45.57352066,41.26177597,41.5020752,35.65087128,43.3332634,34.20184326,41.9595871,40.60411453
4/24/2018,1:58:57 PM,918,920.27,45.51003647,41.27270889,41.41474533,35.65087128,43.31174469,34.17870712,42.01394653,40.56015015
4/24/2018,1:58:58 PM,189,920.541,45.4994545,41.283638,41.52389908,35.62800217,43.27945709,34.15555954,42.01394653,40.5711441
4/24/2018,1:58:58 PM,459,920.811,45.52061844,41.26177597,41.52389908,35.63943863,43.36553955,34.1902771,42.01394653,40.56015015
4/24/2018,1:58:58 PM,999,921.351,45.46769714,41.283638,41.57844162,35.63943863,43.3547821,34.20184326,42.01394653,40.59312439
4/24/2018,1:58:59 PM,270,921.622,45.55236053,41.29457092,41.60025024,35.66230392,43.38705063,34.2249794,42.09000778,40.64806366
4/24/2018,1:58:59 PM,540,921.892,45.52061844,41.34920883,41.66566086,35.69659042,43.36553955,34.2249794,42.11173248,40.73591614
4/24/2018,1:58:59 PM,810,922.162,45.54178238,41.33828354,41.60025024,35.67373276,43.32250595,34.2249794,42.13345337,40.65904999
4/24/2018,1:59:00 PM,80,922.432,45.52061844,41.283638,41.58934784,35.68516159,43.3332634,34.23654556,42.15517044,40.70298004
4/24/2018,1:59:00 PM,351,922.703,45.55236053,41.33828354,41.62205887,35.69659042,43.38705063,34.24811172,42.13345337,40.76884842
4/24/2018,1:59:00 PM,621,922.973,45.46769714,41.30550003,41.55662537,35.67373276,43.27945709,34.2249794,42.00307846,40.65904999
4/24/2018,1:59:00 PM,891,923.243,45.45711136,41.33828354,41.55662537,35.63943863,43.36553955,34.21341324,42.05741501,40.58213425
4/24/2018,1:59:01 PM,162,923.514,45.53120041,41.30550003,41.54571915,35.68516159,43.32250595,34.25967407,42.02481461,40.64806366
4/24/2018,1:59:01 PM,702,924.054,45.47828293,41.25084305,41.53480911,35.69659042,43.3332634,34.2249794,42.04655075,40.59312439
4/24/2018,1:59:01 PM,972,924.324,45.42534637,41.27270889,41.51298904,35.65087128,43.30098343,34.1902771,42.01394653,40.52716827
4/24/2018,1:59:02 PM,243,924.595,45.41475677,41.26177597,41.52389908,35.68516159,43.29021835,34.16713333,42.01394653,40.53816223
4/24/2018,1:59:02 PM,513,924.865,45.39357376,41.23990631,41.51298904,35.63943863,43.26869202,34.16713333,41.98133469,40.60411453
4/24/2018,1:59:02 PM,783,925.135,45.39357376,41.283638,41.51298904,35.63943863,43.30098343,34.17870712,42.03568268,40.60411453
4/24/2018,1:59:03 PM,53,925.405,45.39357376,41.25084305,41.53480911,35.63943863,43.29021835,34.1902771,41.99220657,40.65904999
4/24/2018,1:59:03 PM,324,925.676,45.39357376,41.26177597,41.51298904,35.62800217,43.37629318,34.1902771,41.99220657,40.65904999
4/24/2018,1:59:03 PM,594,925.946,45.42534637,41.32735443,41.60025024,35.69659042,43.3332634,34.25967407,42.05741501,40.69199753
4/24/2018,1:59:04 PM,134,926.486,45.47828293,41.37105942,41.55662537,35.75371933,43.37629318,34.25967407,42.10087204,40.72493744
4/24/2018,1:59:04 PM,405,926.757,45.43593597,41.40382385,41.58934784,35.71944427,43.29021835,34.23654556,42.02481461,40.72493744
4/24/2018,1:59:04 PM,675,927.027,45.41475677,41.33828354,41.52389908,35.63943863,43.21485519,34.17870712,42.00307846,40.53816223
4/24/2018,1:59:04 PM,945,927.297,45.45711136,41.33828354,41.55662537,35.67373276,43.25792694,34.21341324,42.06828308,40.56015015
4/24/2018,1:59:05 PM,216,927.568,45.52061844,41.40382385,41.65475845,35.71944427,43.3547821,34.25967407,42.09000778,40.71395874
4/24/2018,1:59:05 PM,756,928.108,45.47828293,41.41474533,41.63295746,35.73086929,43.31174469,34.24811172,42.00307846,40.73591614
4/24/2018,1:59:06 PM,26,928.378,45.48886871,41.33828354,41.58934784,35.74229431,43.26869202,34.28279877,42.05741501,40.69199753
4/24/2018,1:59:06 PM,297,928.649,45.44652176,41.32735443,41.57844162,35.70801926,43.23639297,34.21341324,42.04655075,40.63707733
4/24/2018,1:59:06 PM,567,928.919,45.46769714,41.32735443,41.63295746,35.76514053,43.25792694,34.24811172,42.05741501,40.69199753
4/24/2018,1:59:06 PM,837,929.189,45.41475677,41.39290237,41.5675354,35.70801926,43.32250595,34.17870712,42.05741501,40.61510468
4/24/2018,1:59:07 PM,107,929.459,45.46769714,41.283638,41.5675354,35.70801926,43.29021835,34.1902771,42.06828308,40.64806366
4/24/2018,1:59:07 PM,378,929.73,45.43593597,41.25084305,41.49116135,35.62800217,43.25792694,34.13241196,41.9595871,40.60411453
4/24/2018,1:59:07 PM,648,930,45.47828293,41.33828354,41.5675354,35.66230392,43.36553955,34.15555954,42.03568268,40.69199753
4/24/2018,1:59:08 PM,189,930.541,45.45711136,41.27270889,41.52389908,35.69659042,43.31174469,34.20184326,41.9704628,40.61510468
4/24/2018,1:59:08 PM,459,930.811,45.43593597,41.32735443,41.52389908,35.66230392,43.27945709,34.17870712,42.04655075,40.65904999
4/24/2018,1:59:08 PM,729,931.081,45.45711136,41.33828354,41.60025024,35.68516159,43.31174469,34.2249794,41.99220657,40.63707733
4/24/2018,1:59:08 PM,999,931.351,45.46769714,41.36013412,41.55662537,35.68516159,43.34402466,34.2249794,42.11173248,40.64806366
4/24/2018,1:59:09 PM,540,931.892,45.44652176,41.33828354,41.54571915,35.68516159,43.38705063,34.17870712,42.00307846,40.626091
4/24/2018,1:59:09 PM,810,932.162,45.42534637,41.32735443,41.54571915,35.66230392,43.26869202,34.16713333,42.02481461,40.58213425
4/24/2018,1:59:10 PM,80,932.432,45.51003647,41.36013412,41.64385986,35.70801926,43.41931152,34.21341324,42.00307846,40.64806366
4/24/2018,1:59:10 PM,351,932.703,45.38298035,41.30550003,41.57844162,35.67373276,43.31174469,34.1902771,42.00307846,40.626091
4/24/2018,1:59:10 PM,891,933.243,45.47828293,41.34920883,41.61115265,35.70801926,43.37629318,34.20184326,42.03568268,40.60411453
4/24/2018,1:59:11 PM,162,933.514,45.53120041,41.32735443,41.61115265,35.71944427,43.38705063,34.20184326,42.10087204,40.68101501
4/24/2018,1:59:11 PM,432,933.784,45.53120041,41.34920883,41.60025024,35.70801926,43.34402466,34.20184326,42.07914734,40.64806366
4/24/2018,1:59:11 PM,702,934.054,45.52061844,41.32735443,41.62205887,35.68516159,43.32250595,34.24811172,42.06828308,40.68101501
4/24/2018,1:59:11 PM,972,934.324,45.5629425,41.31642914,41.60025024,35.74229431,43.32250595,34.24811172,42.03568268,40.65904999
4/24/2018,1:59:12 PM,243,934.595,45.54178238,41.37105942,41.60025024,35.73086929,43.3332634,34.23654556,42.13345337,40.64806366
4/24/2018,1:59:12 PM,513,934.865,45.57352066,41.39290237,41.66566086,35.77656174,43.39780426,34.29436111,42.10087204,40.75786972
4/24/2018,1:59:13 PM,53,935.405,45.55236053,41.39290237,41.67655945,35.77656174,43.3332634,34.28279877,42.01394653,40.76884842
4/24/2018,1:59:13 PM,324,935.676,45.5629425,41.37105942,41.63295746,35.70801926,43.39780426,34.24811172,42.10087204,40.76884842
4/24/2018,1:59:13 PM,594,935.946,45.61582565,41.45841599,41.70924759,35.75371933,43.41931152,34.29436111,42.14431381,40.8237114
4/24/2018,1:59:13 PM,864,936.216,45.66868591,41.51298904,41.77460098,35.77656174,43.39780426,34.34059143,42.09000778,40.8237114
4/24/2018,1:59:14 PM,134,936.486,45.64754486,41.52389908,41.7419281,35.78798294,43.48381042,34.29436111,42.1768837,40.72493744
4/24/2018,1:59:14 PM,675,937.027,45.57352066,41.44750214,41.64385986,35.70801926,43.45156479,34.24811172,42.13345337,40.72493744
4/24/2018,1:59:14 PM,945,937.297,45.54178238,41.30550003,41.5675354,35.67373276,43.36553955,34.17870712,42.02481461,40.626091
4/24/2018,1:59:15 PM,216,937.568,45.4994545,41.3819809,41.65475845,35.70801926,43.37629318,34.2249794,42.10087204,40.64806366
4/24/2018,1:59:15 PM,756,938.108,45.4994545,41.42566681,41.67655945,35.69659042,43.37629318,34.2249794,42.06828308,40.70298004
4/24/2018,1:59:16 PM,26,938.378,45.4994545,41.44750214,41.73103333,35.76514053,43.38705063,34.27123642,42.06828308,40.69199753
4/24/2018,1:59:16 PM,297,938.649,45.4994545,41.46933365,41.67655945,35.75371933,43.39780426,34.23654556,42.09000778,40.69199753
4/24/2018,1:59:16 PM,567,938.919,45.47828293,41.42566681,41.68745422,35.75371933,43.37629318,34.2249794,42.03568268,40.6700325
4/24/2018,1:59:16 PM,837,939.189,45.43593597,41.3819809,41.61115265,35.68516159,43.36553955,34.21341324,42.01394653,40.58213425
4/24/2018,1:59:17 PM,107,939.459,45.40416336,41.39290237,41.62205887,35.69659042,43.27945709,34.21341324,41.92696381,40.59312439
4/24/2018,1:59:17 PM,648,940,45.43593597,41.46933365,41.63295746,35.74229431,43.43006134,34.20184326,41.99220657,40.6700325
4/24/2018,1:59:17 PM,918,940.27,45.47828293,41.52389908,41.67655945,35.76514053,43.43006134,34.20184326,42.07914734,40.72493744
4/24/2018,1:59:18 PM,189,940.541,45.46769714,41.43658447,41.67655945,35.73086929,43.29021835,34.23654556,42.01394653,40.65904999
4/24/2018,1:59:18 PM,459,940.811,45.5629425,41.49116135,41.72014236,35.77656174,43.39780426,34.34059143,42.00307846,40.68101501
4/24/2018,1:59:18 PM,999,941.351,45.54178238,41.46933365,39.52259445,35.77656174,43.46231461,34.31747818,42.04655075,40.8237114
4/24/2018,1:59:19 PM,270,941.622,45.53120041,41.45841599,36.75485229,35.77656174,43.48381042,34.28279877,42.05741501,40.9114418
4/24/2018,1:59:19 PM,540,941.892,45.52061844,41.3819809,37.45536423,35.77656174,43.43006134,34.29436111,41.98133469,40.84564972
4/24/2018,1:59:19 PM,810,942.162,45.42534637,41.40382385,37.55672836,35.68516159,43.38705063,34.20184326,41.94871521,40.85661697
4/24/2018,1:59:20 PM,80,942.432,45.37238693,41.34920883,39.45607758,35.69659042,43.31174469,34.16713333,41.93783951,40.75786972
4/24/2018,1:59:20 PM,351,942.703,45.40416336,41.42566681,40.86758423,35.68516159,43.26869202,34.24811172,41.93783951,36.11870575
4/24/2018,1:59:20 PM,621,942.973,45.3194046,41.30550003,40.9114418,35.67373276,43.23639297,34.1902771,41.9704628,36.73218918
4/24/2018,1:59:21 PM,162,943.514,45.38298035,41.42566681,40.97720337,35.70801926,43.37629318,34.24811172,41.99220657,37.02648544
