Plot 1 FLIR USB Video,,,,,,,,,,
,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1
Reflected temperature,,,,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939
Location X,,,,293,296,295,20,22,19,78
Location Y,,,,60,111,169,56,114,167,117
Size X,,,,,,,,,,
Size Y,,,,,,,,,,
Surface (pixels),,,,,,,,,,
,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
4/24/2018,5:14:43 PM,864,321.351,29.66701889,29.55888367,29.35435677,28.67806816,29.12534142,28.36273384,29.42658424
4/24/2018,5:14:44 PM,134,321.621,29.71504784,29.64299774,29.42658424,28.76281929,29.29413223,28.42344093,29.4867382
4/24/2018,5:14:44 PM,405,321.892,29.84702301,29.70304298,29.47471046,28.93213654,29.33027077,28.50837898,29.59494019
4/24/2018,5:14:44 PM,945,322.432,29.84702301,29.75105476,29.53484154,28.83541298,29.37843704,28.56900978,29.60695648
4/24/2018,5:14:45 PM,215,322.702,29.8230381,29.75105476,29.4867382,28.88378525,29.4025135,28.55688667,29.63098526
4/24/2018,5:14:45 PM,486,322.973,29.84702301,29.75105476,29.51079178,28.9079628,29.4025135,28.64172554,29.60695648
4/24/2018,5:14:45 PM,756,323.243,29.89497757,29.81104469,29.57090378,28.9442215,29.45064926,28.64172554,29.70304298
4/24/2018,5:14:46 PM,296,323.783,29.8590126,29.75105476,29.52281761,28.9079628,29.41454887,28.59325409,29.61897087
4/24/2018,5:14:46 PM,567,324.054,29.78705215,29.75105476,29.57090378,28.85960197,29.4025135,28.60537338,29.64299774
4/24/2018,5:14:46 PM,837,324.324,29.77505493,29.73905373,29.54686356,28.84750748,29.34231377,28.56900978,29.63098526
4/24/2018,5:14:47 PM,107,324.594,29.75105476,29.72705078,29.49876595,28.81122017,29.36639786,28.56900978,29.61897087
4/24/2018,5:14:47 PM,378,324.865,29.84702301,29.78705215,29.59494019,28.92004967,29.42658424,28.64172554,29.66701889
4/24/2018,5:14:47 PM,648,325.135,29.81104469,29.75105476,29.57090378,28.85960197,29.4025135,28.61749268,29.63098526
4/24/2018,5:14:47 PM,918,325.405,29.75105476,29.73905373,29.54686356,28.78702164,29.37843704,28.54476166,29.64299774
4/24/2018,5:14:48 PM,188,325.675,29.75105476,29.75105476,29.54686356,28.83541298,29.41454887,28.56900978,29.65501022
4/24/2018,5:14:48 PM,729,326.216,29.77505493,29.79904938,29.57090378,28.82331657,29.37843704,28.59325409,29.65501022
4/24/2018,5:14:48 PM,999,326.486,29.84702301,29.73905373,29.57090378,28.9079628,29.37843704,28.55688667,29.67902756
4/24/2018,5:14:49 PM,269,326.756,29.79904938,29.78705215,29.60695648,28.89587402,29.46268082,28.66595459,29.69103622
4/24/2018,5:14:49 PM,540,327.027,29.73905373,29.75105476,29.53484154,28.82331657,29.37843704,28.58113289,29.66701889
4/24/2018,5:14:49 PM,810,327.297,29.7630558,29.71504784,29.53484154,28.84750748,29.39047623,28.58113289,29.64299774
4/24/2018,5:14:50 PM,80,327.567,29.77505493,29.72705078,29.52281761,28.81122017,29.41454887,28.56900978,29.64299774
4/24/2018,5:14:50 PM,621,328.108,29.7630558,29.7630558,29.58292389,28.85960197,29.42658424,28.62961006,29.69103622
4/24/2018,5:14:50 PM,891,328.378,29.78705215,29.75105476,29.53484154,28.92004967,29.37843704,28.61749268,29.64299774
4/24/2018,5:14:50 PM,891,328.378,29.78705215,29.75105476,29.53484154,28.92004967,29.37843704,28.61749268,29.64299774
4/24/2018,5:14:51 PM,161,328.648,29.73905373,29.72705078,29.57090378,28.87169456,29.37843704,28.56900978,29.64299774
4/24/2018,5:14:51 PM,432,328.919,29.72705078,29.72705078,29.46268082,28.84750748,29.35435677,28.49624825,29.61897087
4/24/2018,5:14:51 PM,702,329.189,29.77505493,29.77505493,29.59494019,28.89587402,29.4025135,28.59325409,29.70304298
4/24/2018,5:14:51 PM,972,329.459,29.72705078,29.69103622,29.49876595,28.83541298,29.37843704,28.58113289,29.64299774
4/24/2018,5:14:52 PM,242,329.729,29.7630558,29.73905373,29.54686356,28.93213654,29.4025135,28.54476166,29.66701889
4/24/2018,5:14:52 PM,783,330.27,29.84702301,29.78705215,29.61897087,28.95630455,29.42658424,28.64172554,29.70304298
4/24/2018,5:14:53 PM,53,330.54,29.71504784,29.71504784,29.49876595,28.83541298,29.37843704,28.53263474,29.64299774
4/24/2018,5:14:53 PM,324,330.811,29.73905373,29.73905373,29.54686356,28.88378525,29.36639786,28.64172554,29.66701889
4/24/2018,5:14:53 PM,594,331.081,29.77505493,29.75105476,29.55888367,28.88378525,29.4025135,28.60537338,29.67902756
4/24/2018,5:14:53 PM,864,331.351,29.7630558,29.77505493,29.54686356,28.9079628,29.4025135,28.56900978,29.67902756
4/24/2018,5:14:54 PM,405,331.892,29.79904938,29.79904938,29.49876595,28.88378525,29.41454887,28.54476166,29.69103622
4/24/2018,5:14:54 PM,675,332.162,29.81104469,29.7630558,29.54686356,28.87169456,29.35435677,28.54476166,29.63098526
4/24/2018,5:14:54 PM,675,332.162,29.81104469,29.7630558,29.54686356,28.87169456,29.35435677,28.54476166,29.63098526
4/24/2018,5:14:54 PM,945,332.432,29.77505493,29.71504784,29.52281761,28.85960197,29.31822586,28.52050781,29.63098526
4/24/2018,5:14:55 PM,215,332.702,29.71504784,29.75105476,29.53484154,28.85960197,29.37843704,28.50837898,29.66701889
4/24/2018,5:14:55 PM,486,332.973,29.73905373,29.69103622,29.43861771,28.85960197,29.36639786,28.47198486,29.63098526
4/24/2018,5:14:56 PM,26,333.513,29.71504784,29.70304298,29.57090378,28.82331657,29.33027077,28.53263474,29.61897087
4/24/2018,5:14:56 PM,296,333.783,29.67902756,29.59494019,29.42658424,28.77492142,29.24593163,28.4355793,29.54686356
4/24/2018,5:14:56 PM,567,334.054,29.60695648,29.54686356,29.35435677,28.70228767,29.23387718,28.39916229,29.51079178
4/24/2018,5:14:56 PM,837,334.324,29.63098526,29.61897087,29.37843704,28.76281929,29.25798416,28.44771576,29.49876595
4/24/2018,5:14:57 PM,107,334.594,29.70304298,29.65501022,29.46268082,28.84750748,29.30617905,28.53263474,29.52281761
4/24/2018,5:14:57 PM,378,334.865,29.66701889,29.61897087,29.42658424,28.82331657,29.28208351,28.52050781,29.49876595
4/24/2018,5:14:57 PM,648,335.135,29.60695648,29.55888367,29.39047623,28.72650337,29.28208351,28.45985031,29.55888367
4/24/2018,5:14:57 PM,918,335.405,29.71504784,29.67902756,29.47471046,28.77492142,29.31822586,28.50837898,29.58292389
4/24/2018,5:14:58 PM,459,335.946,29.64299774,29.61897087,29.37843704,28.73861122,29.31822586,28.44771576,29.53484154
4/24/2018,5:14:58 PM,729,336.216,29.69103622,29.66701889,29.42658424,28.79912186,29.33027077,28.48411751,29.55888367
4/24/2018,5:14:58 PM,999,336.486,29.63098526,29.65501022,29.41454887,28.76281929,29.25798416,28.4355793,29.53484154
4/24/2018,5:14:59 PM,269,336.756,29.59494019,29.59494019,29.39047623,28.77492142,29.29413223,28.4355793,29.51079178
4/24/2018,5:14:59 PM,540,337.027,29.65501022,29.63098526,29.42658424,28.81122017,29.27003479,28.47198486,29.53484154
4/24/2018,5:14:59 PM,810,337.297,29.60695648,29.63098526,29.39047623,28.77492142,29.28208351,28.49624825,29.47471046
4/24/2018,5:15:00 PM,80,337.567,29.69103622,29.64299774,29.39047623,28.78702164,29.28208351,28.47198486,29.52281761
4/24/2018,5:15:00 PM,351,337.838,29.73905373,29.69103622,29.47471046,28.83541298,29.34231377,28.54476166,29.53484154
4/24/2018,5:15:00 PM,621,338.108,29.70304298,29.70304298,29.49876595,28.87169456,29.34231377,28.56900978,29.57090378
4/24/2018,5:15:01 PM,161,338.648,29.67902756,29.64299774,29.36639786,28.77492142,29.28208351,28.45985031,29.58292389
4/24/2018,5:15:01 PM,432,338.919,29.67902756,29.63098526,29.43861771,28.81122017,29.34231377,28.49624825,29.58292389
4/24/2018,5:15:01 PM,702,339.189,29.73905373,29.66701889,29.47471046,28.81122017,29.33027077,28.49624825,29.58292389
4/24/2018,5:15:01 PM,972,339.459,29.69103622,29.66701889,29.51079178,28.83541298,29.36639786,28.55688667,29.54686356
4/24/2018,5:15:02 PM,242,339.729,29.64299774,29.61897087,29.36639786,28.73861122,29.29413223,28.45985031,29.49876595
4/24/2018,5:15:02 PM,513,340,29.67902756,29.66701889,29.46268082,28.79912186,29.37843704,28.54476166,29.58292389
4/24/2018,5:15:02 PM,783,340.27,29.71504784,29.63098526,29.42658424,28.82331657,29.33027077,28.50837898,29.51079178
4/24/2018,5:15:03 PM,324,340.811,29.70304298,29.67902756,29.45064926,28.81122017,29.34231377,28.55688667,29.54686356
4/24/2018,5:15:03 PM,594,341.081,29.77505493,29.66701889,29.45064926,28.84750748,29.35435677,28.52050781,29.61897087
4/24/2018,5:15:03 PM,864,341.351,29.60695648,29.66701889,29.42658424,28.81122017,29.31822586,28.49624825,29.4867382
4/24/2018,5:15:04 PM,134,341.621,29.71504784,29.65501022,29.37843704,28.81122017,29.33027077,28.50837898,29.54686356
4/24/2018,5:15:04 PM,675,342.162,29.66701889,29.69103622,29.45064926,28.77492142,29.30617905,28.49624825,29.57090378
4/24/2018,5:15:04 PM,945,342.432,29.60695648,29.58292389,29.36639786,28.72650337,29.20976639,28.4355793,29.47471046
4/24/2018,5:15:05 PM,215,342.702,29.55888367,29.58292389,29.33027077,28.69017792,29.18565178,28.36273384,29.4867382
4/24/2018,5:15:05 PM,486,342.973,29.57090378,29.58292389,29.34231377,28.70228767,29.20976639,28.41130257,29.45064926
4/24/2018,5:15:05 PM,756,343.243,29.63098526,29.66701889,29.39047623,28.75071526,29.34231377,28.49624825,29.4867382
4/24/2018,5:15:06 PM,26,343.513,29.67902756,29.64299774,29.41454887,28.78702164,29.29413223,28.50837898,29.51079178
4/24/2018,5:15:06 PM,567,344.054,29.66701889,29.67902756,29.42658424,28.81122017,29.27003479,28.49624825,29.51079178
4/24/2018,5:15:06 PM,837,344.324,29.66701889,29.65501022,29.37843704,28.76281929,29.27003479,28.50837898,29.53484154
4/24/2018,5:15:07 PM,107,344.594,29.61897087,29.63098526,29.37843704,28.72650337,29.24593163,28.47198486,29.49876595
4/24/2018,5:15:07 PM,378,344.865,29.65501022,29.64299774,29.43861771,28.78702164,29.30617905,28.52050781,29.55888367
4/24/2018,5:15:07 PM,648,345.135,29.66701889,29.65501022,29.4025135,28.75071526,29.31822586,28.55688667,29.57090378
4/24/2018,5:15:07 PM,918,345.405,29.61897087,29.59494019,29.41454887,28.73861122,29.31822586,28.53263474,29.53484154
4/24/2018,5:15:08 PM,188,345.675,29.59494019,29.59494019,29.4025135,28.72650337,29.29413223,28.53263474,29.53484154
4/24/2018,5:15:08 PM,729,346.216,29.57090378,29.54686356,29.34231377,28.70228767,29.24593163,28.50837898,29.51079178
4/24/2018,5:15:08 PM,999,346.486,29.59494019,29.55888367,29.39047623,28.69017792,29.24593163,28.52050781,29.54686356
4/24/2018,5:15:09 PM,269,346.756,29.60695648,29.58292389,29.41454887,28.73861122,29.22182274,28.49624825,29.51079178
4/24/2018,5:15:09 PM,540,347.027,29.65501022,29.63098526,29.4025135,28.77492142,29.30617905,28.52050781,29.54686356
4/24/2018,5:15:09 PM,810,347.297,29.63098526,29.63098526,29.39047623,28.77492142,29.34231377,28.55688667,29.54686356
4/24/2018,5:15:10 PM,80,347.567,29.66701889,29.60695648,29.42658424,28.76281929,29.33027077,28.59325409,29.52281761
4/24/2018,5:15:10 PM,351,347.838,29.66701889,29.66701889,29.42658424,28.81122017,29.30617905,28.58113289,29.55888367
4/24/2018,5:15:10 PM,891,348.378,29.67902756,29.63098526,29.42658424,28.73861122,29.27003479,28.49624825,29.54686356
4/24/2018,5:15:11 PM,161,348.648,29.65501022,29.60695648,29.39047623,28.72650337,29.27003479,28.48411751,29.53484154
4/24/2018,5:15:11 PM,432,348.919,29.66701889,29.61897087,29.4867382,28.73861122,29.33027077,28.54476166,29.54686356
4/24/2018,5:15:11 PM,702,349.189,29.79904938,29.78705215,29.57090378,28.82331657,29.4025135,28.60537338,29.66701889
4/24/2018,5:15:11 PM,972,349.459,29.71504784,29.73905373,29.52281761,28.87169456,29.43861771,28.59325409,29.61897087
4/24/2018,5:15:12 PM,242,349.729,29.69103622,29.69103622,29.45064926,28.82331657,29.37843704,28.59325409,29.61897087
4/24/2018,5:15:12 PM,783,350.27,29.67902756,29.64299774,29.41454887,28.82331657,29.39047623,28.54476166,29.58292389
4/24/2018,5:15:13 PM,53,350.54,29.77505493,29.69103622,29.4867382,28.87169456,29.39047623,28.55688667,29.63098526
4/24/2018,5:15:13 PM,324,350.811,29.75105476,29.64299774,29.4867382,28.83541298,29.37843704,28.54476166,29.58292389
4/24/2018,5:15:13 PM,594,351.081,29.8230381,29.75105476,29.54686356,28.93213654,29.45064926,28.64172554,29.65501022
4/24/2018,5:15:13 PM,864,351.351,29.81104469,29.71504784,29.54686356,28.9079628,29.43861771,28.60537338,29.61897087
4/24/2018,5:15:14 PM,134,351.621,29.70304298,29.64299774,29.54686356,28.9079628,29.4025135,28.61749268,29.59494019
4/24/2018,5:15:14 PM,405,351.892,29.77505493,29.73905373,29.53484154,28.89587402,29.43861771,28.61749268,29.66701889
4/24/2018,5:15:14 PM,945,352.432,29.67902756,29.61897087,29.36639786,28.78702164,29.34231377,28.53263474,29.53484154
4/24/2018,5:15:15 PM,215,352.702,29.61897087,29.55888367,29.35435677,28.79912186,29.31822586,28.49624825,29.49876595
4/24/2018,5:15:15 PM,486,352.973,29.66701889,29.60695648,29.41454887,28.79912186,29.34231377,28.52050781,29.47471046
4/24/2018,5:15:15 PM,756,353.243,29.66701889,29.67902756,29.49876595,28.87169456,29.36639786,28.56900978,29.57090378
4/24/2018,5:15:16 PM,26,353.513,29.64299774,29.60695648,29.47471046,28.81122017,29.31822586,28.50837898,29.57090378
4/24/2018,5:15:16 PM,296,353.783,29.66701889,29.64299774,29.42658424,28.83541298,29.29413223,28.45985031,29.52281761
4/24/2018,5:15:16 PM,837,354.324,29.59494019,29.49876595,29.34231377,28.76281929,29.28208351,28.48411751,29.51079178
4/24/2018,5:15:17 PM,107,354.594,29.49876595,29.55888367,29.41454887,28.71439743,29.27003479,28.48411751,29.46268082
4/24/2018,5:15:17 PM,378,354.865,29.49876595,29.49876595,29.31822586,28.72650337,29.17359161,28.41130257,29.41454887
4/24/2018,5:15:17 PM,648,355.135,29.53484154,29.51079178,29.36639786,28.70228767,29.20976639,28.44771576,29.41454887
4/24/2018,5:15:17 PM,918,355.405,29.57090378,29.58292389,29.41454887,28.72650337,29.28208351,28.50837898,29.46268082
4/24/2018,5:15:18 PM,188,355.675,29.55888367,29.54686356,29.35435677,28.76281929,29.31822586,28.52050781,29.46268082
4/24/2018,5:15:18 PM,459,355.946,29.59494019,29.54686356,29.4025135,28.76281929,29.24593163,28.49624825,29.49876595
4/24/2018,5:15:18 PM,999,356.486,29.53484154,29.51079178,29.34231377,28.71439743,29.23387718,28.47198486,29.42658424
4/24/2018,5:15:19 PM,269,356.756,29.4867382,29.45064926,29.27003479,28.61749268,29.17359161,28.41130257,29.41454887
4/24/2018,5:15:19 PM,540,357.027,29.51079178,29.43861771,29.28208351,28.64172554,29.17359161,28.39916229,29.37843704
4/24/2018,5:15:19 PM,810,357.297,29.55888367,29.49876595,29.31822586,28.71439743,29.18565178,28.45985031,29.42658424
4/24/2018,5:15:20 PM,80,357.567,29.59494019,29.52281761,29.35435677,28.72650337,29.24593163,28.38702011,29.46268082
4/24/2018,5:15:20 PM,351,357.838,29.57090378,29.47471046,29.29413223,28.62961006,29.18565178,28.38702011,29.4025135
4/24/2018,5:15:20 PM,621,358.108,29.55888367,29.49876595,29.29413223,28.65384102,29.18565178,28.33844185,29.39047623
4/24/2018,5:15:21 PM,161,358.648,29.53484154,29.46268082,29.33027077,28.64172554,29.16153145,28.37487793,29.35435677
4/24/2018,5:15:21 PM,432,358.919,29.49876595,29.4867382,29.31822586,28.65384102,29.20976639,28.41130257,29.37843704
4/24/2018,5:15:21 PM,702,359.189,29.55888367,29.49876595,29.36639786,28.71439743,29.23387718,28.45985031,29.4025135
4/24/2018,5:15:21 PM,972,359.459,29.60695648,29.57090378,29.39047623,28.76281929,29.27003479,28.50837898,29.47471046
4/24/2018,5:15:22 PM,242,359.729,29.64299774,29.59494019,29.39047623,28.69017792,29.23387718,28.48411751,29.46268082
4/24/2018,5:15:22 PM,513,360,29.55888367,29.55888367,29.36639786,28.64172554,29.14946938,28.44771576,29.39047623
4/24/2018,5:15:22 PM,783,360.27,29.55888367,29.51079178,29.33027077,28.67806816,29.22182274,28.48411751,29.49876595
4/24/2018,5:15:23 PM,53,360.54,29.45064926,29.45064926,29.27003479,28.64172554,29.16153145,28.39916229,29.42658424
4/24/2018,5:15:23 PM,594,361.081,29.49876595,29.52281761,29.31822586,28.69017792,29.18565178,28.39916229,29.4025135
4/24/2018,5:15:23 PM,864,361.351,29.46268082,29.51079178,29.33027077,28.67806816,29.22182274,28.4355793,29.4025135
4/24/2018,5:15:24 PM,134,361.621,29.47471046,29.43861771,29.29413223,28.66595459,29.16153145,28.41130257,29.34231377
4/24/2018,5:15:24 PM,405,361.892,29.55888367,29.47471046,29.34231377,28.71439743,29.18565178,28.44771576,29.39047623
4/24/2018,5:15:24 PM,675,362.162,29.53484154,29.46268082,29.28208351,28.64172554,29.20976639,28.42344093,29.37843704
4/24/2018,5:15:24 PM,945,362.432,29.58292389,29.55888367,29.35435677,28.69017792,29.22182274,28.44771576,29.42658424
4/24/2018,5:15:25 PM,486,362.973,29.65501022,29.63098526,29.41454887,28.73861122,29.27003479,28.50837898,29.47471046
4/24/2018,5:15:25 PM,756,363.243,29.59494019,29.54686356,29.39047623,28.71439743,29.25798416,28.50837898,29.42658424
4/24/2018,5:15:26 PM,26,363.513,29.58292389,29.53484154,29.35435677,28.75071526,29.22182274,28.50837898,29.39047623
4/24/2018,5:15:26 PM,296,363.783,29.54686356,29.4867382,29.30617905,28.71439743,29.22182274,28.49624825,29.41454887
4/24/2018,5:15:26 PM,567,364.054,29.63098526,29.57090378,29.37843704,28.73861122,29.25798416,28.45985031,29.43861771
4/24/2018,5:15:26 PM,837,364.324,29.57090378,29.52281761,29.34231377,28.67806816,29.16153145,28.41130257,29.36639786
4/24/2018,5:15:27 PM,107,364.594,29.58292389,29.52281761,29.34231377,28.67806816,29.20976639,28.4355793,29.43861771
4/24/2018,5:15:27 PM,648,365.135,29.58292389,29.54686356,29.37843704,28.66595459,29.18565178,28.41130257,29.4025135
4/24/2018,5:15:27 PM,918,365.405,29.64299774,29.57090378,29.41454887,28.77492142,29.25798416,28.49624825,29.46268082
4/24/2018,5:15:28 PM,188,365.675,29.63098526,29.59494019,29.41454887,28.72650337,29.31822586,28.52050781,29.45064926
4/24/2018,5:15:28 PM,459,365.946,29.54686356,29.46268082,29.31822586,28.70228767,29.23387718,28.44771576,29.41454887
4/24/2018,5:15:28 PM,729,366.216,29.59494019,29.58292389,29.39047623,28.75071526,29.27003479,28.55688667,29.46268082
4/24/2018,5:15:29 PM,269,366.756,29.54686356,29.51079178,29.34231377,28.66595459,29.24593163,28.49624825,29.39047623
4/24/2018,5:15:29 PM,540,367.027,29.57090378,29.60695648,29.39047623,28.77492142,29.27003479,28.52050781,29.45064926
4/24/2018,5:15:29 PM,810,367.297,29.64299774,29.65501022,29.42658424,28.81122017,29.33027077,28.55688667,29.51079178
4/24/2018,5:15:30 PM,80,367.567,29.61897087,29.60695648,29.41454887,28.78702164,29.28208351,28.54476166,29.51079178
4/24/2018,5:15:30 PM,351,367.838,29.57090378,29.55888367,29.33027077,28.73861122,29.25798416,28.44771576,29.42658424
4/24/2018,5:15:30 PM,621,368.108,29.53484154,29.54686356,29.31822586,28.73861122,29.23387718,28.45985031,29.45064926
4/24/2018,5:15:30 PM,891,368.378,29.51079178,29.51079178,29.29413223,28.72650337,29.20976639,28.42344093,29.42658424
4/24/2018,5:15:31 PM,161,368.648,29.54686356,29.57090378,29.33027077,28.76281929,29.24593163,28.4355793,29.43861771
4/24/2018,5:15:31 PM,702,369.189,29.59494019,29.54686356,29.37843704,28.73861122,29.27003479,28.45985031,29.46268082
4/24/2018,5:15:31 PM,972,369.459,29.59494019,29.61897087,29.4025135,28.73861122,29.30617905,28.50837898,29.4867382
4/24/2018,5:15:32 PM,242,369.729,29.58292389,29.58292389,29.4025135,28.81122017,29.25798416,28.53263474,29.47471046
4/24/2018,5:15:32 PM,513,370,29.58292389,29.58292389,29.43861771,28.79912186,29.33027077,28.54476166,29.53484154
4/24/2018,5:15:32 PM,783,370.27,29.57090378,29.58292389,29.39047623,28.76281929,29.25798416,28.49624825,29.4867382
4/24/2018,5:15:33 PM,53,370.54,29.63098526,29.58292389,29.37843704,28.76281929,29.28208351,28.50837898,29.45064926
4/24/2018,5:15:33 PM,324,370.811,29.47471046,29.4867382,29.22182274,28.66595459,29.16153145,28.41130257,29.4025135
4/24/2018,5:15:33 PM,594,371.081,29.54686356,29.53484154,29.31822586,28.73861122,29.23387718,28.53263474,29.45064926
4/24/2018,5:15:34 PM,134,371.621,29.54686356,29.55888367,29.34231377,28.75071526,29.22182274,28.50837898,29.43861771
4/24/2018,5:15:34 PM,405,371.892,29.60695648,29.61897087,29.4025135,28.78702164,29.24593163,28.54476166,29.4867382
4/24/2018,5:15:34 PM,675,372.162,29.52281761,29.54686356,29.34231377,28.69017792,29.18565178,28.48411751,29.41454887
4/24/2018,5:15:34 PM,945,372.432,29.42658424,29.4867382,29.23387718,28.67806816,29.16153145,28.41130257,29.37843704
4/24/2018,5:15:35 PM,215,372.702,29.52281761,29.54686356,29.33027077,28.73861122,29.22182274,28.49624825,29.35435677
4/24/2018,5:15:35 PM,756,373.243,29.52281761,29.52281761,29.34231377,28.71439743,29.19771004,28.49624825,29.37843704
4/24/2018,5:15:36 PM,26,373.513,29.55888367,29.55888367,29.33027077,28.76281929,29.18565178,28.44771576,29.39047623
4/24/2018,5:15:36 PM,296,373.783,29.51079178,29.51079178,29.33027077,28.70228767,29.1374054,28.41130257,29.37843704
4/24/2018,5:15:36 PM,567,374.054,29.51079178,29.53484154,29.28208351,28.66595459,29.08913994,28.35058784,29.33027077
4/24/2018,5:15:36 PM,837,374.324,29.46268082,29.51079178,29.27003479,28.67806816,29.14946938,28.39916229,29.35435677
4/24/2018,5:15:37 PM,107,374.594,29.47471046,29.49876595,29.29413223,28.69017792,29.1374054,28.41130257,29.35435677
4/24/2018,5:15:37 PM,378,374.865,29.42658424,29.53484154,29.28208351,28.61749268,29.10120773,28.38702011,29.30617905
4/24/2018,5:15:37 PM,648,375.135,29.57090378,29.57090378,29.37843704,28.76281929,29.22182274,28.50837898,29.41454887
4/24/2018,5:15:37 PM,918,375.405,29.54686356,29.52281761,29.25798416,28.73861122,29.14946938,28.37487793,29.4025135
4/24/2018,5:15:38 PM,459,375.946,29.41454887,29.42658424,29.18565178,28.69017792,29.11327553,28.38702011,29.39047623
4/24/2018,5:15:38 PM,729,376.216,29.46268082,29.51079178,29.25798416,28.70228767,29.20976639,28.42344093,29.4025135
4/24/2018,5:15:38 PM,999,376.486,29.4025135,29.45064926,29.23387718,28.67806816,29.1374054,28.33844185,29.31822586
4/24/2018,5:15:39 PM,269,376.756,29.46268082,29.46268082,29.27003479,28.65384102,29.14946938,28.41130257,29.33027077
4/24/2018,5:15:39 PM,540,377.027,29.49876595,29.52281761,29.29413223,28.71439743,29.19771004,28.45985031,29.33027077
4/24/2018,5:15:39 PM,810,377.297,29.51079178,29.49876595,29.29413223,28.76281929,29.17359161,28.48411751,29.33027077
4/24/2018,5:15:40 PM,80,377.567,29.43861771,29.53484154,29.24593163,28.67806816,29.14946938,28.4355793,29.34231377
4/24/2018,5:15:40 PM,621,378.108,29.47471046,29.53484154,29.30617905,28.72650337,29.20976639,28.47198486,29.36639786
4/24/2018,5:15:40 PM,891,378.378,29.4867382,29.45064926,29.33027077,28.70228767,29.17359161,28.44771576,29.34231377
4/24/2018,5:15:41 PM,161,378.648,29.51079178,29.43861771,29.29413223,28.70228767,29.16153145,28.39916229,29.33027077
4/24/2018,5:15:41 PM,432,378.919,29.42658424,29.43861771,29.28208351,28.69017792,29.18565178,28.38702011,29.31822586
4/24/2018,5:15:41 PM,702,379.189,29.46268082,29.4867382,29.30617905,28.65384102,29.14946938,28.41130257,29.29413223
4/24/2018,5:15:42 PM,242,379.729,29.47471046,29.46268082,29.25798416,28.67806816,29.19771004,28.38702011,29.28208351
4/24/2018,5:15:42 PM,513,380,29.43861771,29.41454887,29.24593163,28.61749268,29.06499863,28.37487793,29.28208351
4/24/2018,5:15:42 PM,783,380.27,29.41454887,29.36639786,29.18565178,28.56900978,29.05292702,28.30199432,29.28208351
4/24/2018,5:15:43 PM,53,380.54,29.36639786,29.39047623,29.20976639,28.49624825,29.0408535,28.22906494,29.28208351
4/24/2018,5:15:43 PM,324,380.811,29.46268082,29.41454887,29.23387718,28.58113289,29.11327553,28.35058784,29.30617905
4/24/2018,5:15:43 PM,594,381.081,29.37843704,29.37843704,29.16153145,28.56900978,29.07707024,28.26553535,29.24593163
4/24/2018,5:15:43 PM,864,381.351,29.4025135,29.35435677,29.20976639,28.60537338,29.07707024,28.27768898,29.27003479
4/24/2018,5:15:44 PM,405,381.892,29.42658424,29.45064926,29.19771004,28.60537338,29.11327553,28.30199432,29.29413223
4/24/2018,5:15:44 PM,675,382.162,29.39047623,29.37843704,29.20976639,28.56900978,29.08913994,28.35058784,29.27003479
4/24/2018,5:15:44 PM,945,382.432,29.4025135,29.39047623,29.20976639,28.61749268,29.11327553,28.32629395,29.27003479
4/24/2018,5:15:45 PM,215,382.702,29.41454887,29.35435677,29.17359161,28.61749268,29.08913994,28.31414413,29.24593163
4/24/2018,5:15:45 PM,486,382.973,29.45064926,29.37843704,29.23387718,28.61749268,29.08913994,28.31414413,29.27003479
4/24/2018,5:15:45 PM,756,383.243,29.52281761,29.45064926,29.30617905,28.61749268,29.14946938,28.35058784,29.34231377
4/24/2018,5:15:46 PM,296,383.783,29.46268082,29.4025135,29.19771004,28.60537338,29.1374054,28.35058784,29.28208351
4/24/2018,5:15:46 PM,567,384.054,29.46268082,29.41454887,29.27003479,28.62961006,29.1374054,28.32629395,29.29413223
4/24/2018,5:15:46 PM,837,384.324,29.43861771,29.43861771,29.25798416,28.66595459,29.1374054,28.35058784,29.29413223
4/24/2018,5:15:47 PM,107,384.594,29.51079178,29.43861771,29.22182274,28.67806816,29.12534142,28.36273384,29.29413223
4/24/2018,5:15:47 PM,378,384.865,29.58292389,29.53484154,29.30617905,28.72650337,29.17359161,28.37487793,29.37843704
4/24/2018,5:15:47 PM,648,385.135,29.52281761,29.46268082,29.23387718,28.64172554,29.10120773,28.35058784,29.30617905
4/24/2018,5:15:47 PM,918,385.405,29.4867382,29.45064926,29.23387718,28.56900978,29.10120773,28.31414413,29.31822586
4/24/2018,5:15:48 PM,188,385.675,29.43861771,29.33027077,29.22182274,28.49624825,28.99254799,28.24122238,29.24593163
4/24/2018,5:15:48 PM,459,385.946,29.4025135,29.33027077,29.14946938,28.52050781,29.02877808,28.27768898,29.23387718
4/24/2018,5:15:48 PM,999,386.486,29.43861771,29.36639786,29.18565178,28.60537338,29.01670265,28.31414413,29.23387718
