Plot 1 FLIR USB Video,,,,,,,,,
,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,31,282,283,162,32,121
Location Y,,,,115,69,114,115,66,116
Size X,,,,,,,,,
Size Y,,,,,,,,,
Surface (pixels),,,,,,,,,
,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
4/24/2018,10:12:52 AM,729,56.486,37.46663284,28.97603416,28.81877518,29.96311951,34.75588608,28.86718369
4/24/2018,10:12:53 AM,270,57.027,37.53421021,29.04854202,28.85508347,29.97510529,34.85948563,28.86718369
4/24/2018,10:12:53 AM,540,57.297,37.50042343,29.06062317,28.81877518,29.96311951,34.80194092,28.90347862
4/24/2018,10:12:53 AM,810,57.567,37.48916245,28.96394348,28.83087921,29.91516113,34.75588608,28.89138222
4/24/2018,10:12:54 AM,81,57.838,37.42156219,28.98812103,28.81877518,29.91516113,34.76739883,28.86718369
4/24/2018,10:12:54 AM,351,58.108,37.39901733,28.98812103,28.81877518,29.92715263,34.72133255,28.89138222
4/24/2018,10:12:54 AM,621,58.378,37.46663284,28.96394348,28.85508347,29.95113182,34.74436951,28.87928391
4/24/2018,10:12:55 AM,162,58.919,37.36520004,28.89138222,28.75823402,29.86718369,34.70981216,28.80666924
4/24/2018,10:12:55 AM,432,59.189,37.37647247,28.92766953,28.75823402,29.90316772,34.74436951,28.85508347
4/24/2018,10:12:55 AM,702,59.459,37.41028976,29.0002079,28.81877518,29.96311951,34.76739883,28.90347862
4/24/2018,10:12:55 AM,972,59.729,37.39901733,29.01229286,28.85508347,29.95113182,34.72133255,28.87928391
