Plot 1 FLIR USB Video,,,,,,,,,,
,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1
Reflected temperature,,,,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939,23.9999939
Location X,,,,293,296,295,20,22,19,78
Location Y,,,,60,111,169,56,114,167,117
Size X,,,,,,,,,,
Size Y,,,,,,,,,,
Surface (pixels),,,,,,,,,,
,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
4/24/2018,5:04:01 PM,702,902.973,35.17002487,34.58366013,34.6412735,31.25352287,32.08005905,31.63208199,32.91259766
4/24/2018,5:04:01 PM,972,903.243,35.12413788,34.62975311,34.61822891,31.27721786,32.12711716,31.64389229,32.93596649
4/24/2018,5:04:02 PM,242,903.513,35.19296265,34.71036911,34.69885635,31.3245945,32.16239929,31.66750908,32.9826889
4/24/2018,5:04:02 PM,513,903.784,35.12413788,34.61822891,34.65279007,31.2179718,32.16239929,31.60845757,32.94765091
4/24/2018,5:04:03 PM,53,904.324,35.21589279,34.61822891,34.73339462,31.31275368,32.11535645,31.64389229,32.94765091
4/24/2018,5:04:03 PM,324,904.595,35.17002487,34.57213593,34.62975311,31.30090904,32.16239929,31.65570068,32.95933151
4/24/2018,5:04:03 PM,594,904.865,35.22735977,34.66430664,34.65279007,31.37195206,32.17415619,31.65570068,32.97101212
4/24/2018,5:04:03 PM,864,905.135,35.22735977,34.65279007,34.6412735,31.3245945,32.12711716,31.65570068,32.9826889
4/24/2018,5:04:04 PM,134,905.405,35.22735977,34.69885635,34.67582703,31.28906441,32.16239929,31.67931557,32.99436951
4/24/2018,5:04:04 PM,405,905.676,35.20442963,34.61822891,34.67582703,31.24167442,32.12711716,31.59664345,32.93596649
4/24/2018,5:04:04 PM,945,906.216,35.05527115,34.57213593,34.60670853,31.18240929,32.04475403,31.53755569,32.91259766
4/24/2018,5:04:05 PM,215,906.486,35.08971024,34.56060791,34.58366013,31.20611954,32.02120972,31.52573395,32.91259766
4/24/2018,5:04:05 PM,486,906.757,35.13560867,34.57213593,34.6412735,31.26537132,32.06829071,31.60845757,32.92428207
4/24/2018,5:04:05 PM,756,907.027,35.08971024,34.60670853,34.61822891,31.22982407,32.02120972,31.58482742,32.88922501
4/24/2018,5:04:06 PM,26,907.297,35.06675339,34.51449203,34.58366013,31.19426537,32.00943756,31.53755569,32.90091324
4/24/2018,5:04:06 PM,567,907.838,35.06675339,34.52602005,34.5490799,31.19426537,32.03298187,31.46660995,32.88922501
4/24/2018,5:04:06 PM,837,908.108,35.08971024,34.5490799,34.59518433,31.17055321,32.06829071,31.53755569,32.87753677
4/24/2018,5:04:07 PM,107,908.378,35.08971024,34.51449203,34.5490799,31.15869522,32.03298187,31.5139122,32.87753677
4/24/2018,5:04:07 PM,378,908.649,35.12413788,34.53755188,34.58366013,31.24167442,32.03298187,31.60845757,32.88922501
4/24/2018,5:04:07 PM,648,908.919,35.07823181,34.5490799,34.58366013,31.18240929,32.05652237,31.54937553,32.87753677
4/24/2018,5:04:07 PM,918,909.189,35.05527115,34.5490799,34.52602005,31.17055321,32.05652237,31.49026299,32.87753677
4/24/2018,5:04:08 PM,188,909.459,34.98637009,34.51449203,34.53755188,31.13497543,31.96233368,31.46660995,32.84246445
4/24/2018,5:04:08 PM,729,910,35.06675339,34.56060791,34.59518433,31.15869522,32.04475403,31.53755569,32.92428207
4/24/2018,5:04:08 PM,999,910.27,35.17002487,34.68733978,34.66430664,31.24167442,32.16239929,31.62026978,32.9826889
4/24/2018,5:04:09 PM,269,910.54,35.13560867,34.61822891,34.65279007,31.24167442,32.08005905,31.5730114,32.94765091
4/24/2018,5:04:09 PM,540,910.811,35.10118484,34.61822891,34.59518433,31.24167442,32.11535645,31.60845757,32.91259766
4/24/2018,5:04:09 PM,810,911.081,35.05527115,34.58366013,34.5490799,31.19426537,32.03298187,31.5139122,32.92428207
4/24/2018,5:04:10 PM,80,911.351,35.08971024,34.60670853,34.60670853,31.18240929,32.02120972,31.5730114,32.93596649
4/24/2018,5:04:10 PM,351,911.622,35.08971024,34.62975311,34.61822891,31.24167442,32.09182739,31.5730114,32.97101212
4/24/2018,5:04:10 PM,891,912.162,35.17002487,34.68733978,34.69885635,31.3245945,32.16239929,31.66750908,32.9826889
4/24/2018,5:04:11 PM,161,912.432,35.17002487,34.68733978,34.68733978,31.31275368,32.16239929,31.71473122,33.02939606
4/24/2018,5:04:11 PM,432,912.703,35.13560867,34.72188187,34.66430664,31.30090904,32.16239929,31.67931557,33.01771927
4/24/2018,5:04:11 PM,702,912.973,35.22735977,34.74490356,34.67582703,31.39562416,32.23292923,31.72653198,33.04106903
4/24/2018,5:04:12 PM,242,913.513,35.21589279,34.71036911,34.61822891,31.36011505,32.19766998,31.69112206,33.0060463
4/24/2018,5:04:12 PM,513,913.784,35.21589279,34.73339462,34.68733978,31.38378906,32.23292923,31.76193237,33.0060463
4/24/2018,5:04:12 PM,783,914.054,35.26174927,34.77942657,34.76792145,31.41929054,32.22117615,31.79732132,33.04106903
4/24/2018,5:04:13 PM,53,914.324,35.30758286,34.80244064,34.79093552,31.44295311,32.30342102,31.76193237,33.07608032
4/24/2018,5:04:13 PM,324,914.595,35.28466797,34.8599472,34.75641251,31.44295311,32.26818085,31.76193237,33.06441116
4/24/2018,5:04:13 PM,594,914.865,35.23882294,34.76792145,34.74490356,31.40745735,32.26818085,31.73833466,33.07608032
4/24/2018,5:04:13 PM,864,915.135,35.31904221,34.8714447,34.76792145,31.45478249,32.31516266,31.75013351,33.02939606
4/24/2018,5:04:14 PM,405,915.676,35.31904221,34.81394196,34.72188187,31.43112183,32.2799263,31.72653198,33.01771927
4/24/2018,5:04:14 PM,675,915.946,35.23882294,34.82544708,34.76792145,31.44295311,32.30342102,31.72653198,33.06441116
4/24/2018,5:04:14 PM,945,916.216,35.22735977,34.75641251,34.71036911,31.40745735,32.20942307,31.75013351,33.052742
4/24/2018,5:04:15 PM,215,916.486,35.28466797,34.76792145,34.76792145,31.43112183,32.25643158,31.73833466,33.04106903
4/24/2018,5:04:15 PM,486,916.757,35.30758286,34.77942657,34.74490356,31.38378906,32.30342102,31.72653198,33.052742
4/24/2018,5:04:16 PM,26,917.297,35.2502861,34.79093552,34.69885635,31.40745735,32.26818085,31.70292664,33.02939606
4/24/2018,5:04:16 PM,296,917.567,35.22735977,34.81394196,34.69885635,31.43112183,32.25643158,31.71473122,33.01771927
4/24/2018,5:04:16 PM,567,917.838,35.21589279,34.75641251,34.67582703,31.36011505,32.25643158,31.70292664,33.052742
4/24/2018,5:04:16 PM,837,918.108,35.17002487,34.62975311,34.65279007,31.36011505,32.17415619,31.71473122,33.0060463
4/24/2018,5:04:17 PM,107,918.378,35.27320862,34.72188187,34.76792145,31.40745735,32.23292923,31.73833466,33.09941864
4/24/2018,5:04:17 PM,378,918.649,35.22735977,34.74490356,34.72188187,31.41929054,32.29167557,31.78552628,33.11108398
4/24/2018,5:04:17 PM,918,919.189,35.30758286,34.72188187,34.71036911,31.40745735,32.25643158,31.70292664,33.06441116
4/24/2018,5:04:18 PM,188,919.459,35.22735977,34.68733978,34.69885635,31.31275368,32.20942307,31.70292664,33.04106903
4/24/2018,5:04:18 PM,459,919.73,35.28466797,34.69885635,34.72188187,31.39562416,32.25643158,31.71473122,33.06441116
4/24/2018,5:04:18 PM,729,920,35.33049393,34.75641251,34.75641251,31.49026299,32.29167557,31.79732132,33.1460762
4/24/2018,5:04:18 PM,999,920.27,35.28466797,34.75641251,34.80244064,31.5139122,32.31516266,31.85628128,33.11108398
4/24/2018,5:04:18 PM,999,920.27,35.28466797,34.75641251,34.80244064,31.5139122,32.31516266,31.85628128,33.11108398
4/24/2018,5:04:20 PM,351,921.622,35.38775635,34.76792145,34.80244064,31.54937553,32.2799263,31.85628128,33.04106903
4/24/2018,5:04:20 PM,621,921.892,35.42210007,34.83694839,34.8599472,31.62026978,32.31516266,31.87985611,33.08774948
4/24/2018,5:04:21 PM,161,922.432,35.38775635,34.77942657,34.79093552,31.56119347,32.31516266,31.8680687,33.09941864
4/24/2018,5:04:21 PM,432,922.703,35.38775635,34.81394196,34.82544708,31.59664345,32.33864975,31.8680687,33.07608032
4/24/2018,5:04:21 PM,702,922.973,35.46787643,34.82544708,34.8829422,31.66750908,32.39734268,31.9976635,33.16939926
4/24/2018,5:04:21 PM,972,923.243,35.54794312,34.9519043,34.91742706,31.67931557,32.4560051,31.9505558,33.23934174
4/24/2018,5:04:22 PM,242,923.513,35.46787643,34.82544708,34.83694839,31.58482742,32.38560486,31.9505558,33.15773773
4/24/2018,5:04:22 PM,513,923.784,35.46787643,34.8599472,34.8714447,31.65570068,32.40907669,31.98588753,33.19271851
4/24/2018,5:04:23 PM,53,924.324,35.47931671,34.83694839,34.80244064,31.65570068,32.37386703,31.89164162,33.12274933
4/24/2018,5:04:23 PM,324,924.595,35.46787643,34.8599472,34.8599472,31.62026978,32.33864975,31.8680687,33.1460762
4/24/2018,5:04:23 PM,594,924.865,35.43354416,34.8599472,34.84844589,31.5730114,32.36212921,31.89164162,33.13441467
4/24/2018,5:04:23 PM,864,925.135,35.43354416,34.81394196,34.80244064,31.63208199,32.36212921,31.91521072,33.13441467
4/24/2018,5:04:24 PM,134,925.405,35.46787643,34.83694839,34.8599472,31.67931557,32.35039139,31.9505558,33.12274933
4/24/2018,5:04:24 PM,405,925.676,35.43354416,34.8944397,34.8714447,31.65570068,32.4208107,31.97411156,33.19271851
4/24/2018,5:04:24 PM,945,926.216,35.41065216,34.81394196,34.8599472,31.64389229,32.37386703,31.92699432,33.18106079
4/24/2018,5:04:25 PM,215,926.486,35.46787643,34.90593338,34.92892075,31.76193237,32.43254471,31.9976635,33.18106079
4/24/2018,5:04:25 PM,486,926.757,35.44498825,34.8599472,34.83694839,31.76193237,32.40907669,32.02120972,33.19271851
4/24/2018,5:04:25 PM,756,927.027,35.37630463,34.77942657,34.84844589,31.66750908,32.36212921,31.92699432,33.12274933
4/24/2018,5:04:26 PM,26,927.297,35.41065216,34.76792145,34.8599472,31.66750908,32.31516266,31.9505558,33.11108398
4/24/2018,5:04:26 PM,296,927.567,35.44498825,34.80244064,34.8599472,31.70292664,32.37386703,31.9505558,33.16939926
4/24/2018,5:04:26 PM,837,928.108,35.39920425,34.90593338,34.8714447,31.70292664,32.38560486,31.93877411,33.1460762
4/24/2018,5:04:27 PM,107,928.378,35.42210007,34.83694839,34.8944397,31.71473122,32.4208107,31.97411156,33.1460762
4/24/2018,5:04:27 PM,378,928.649,35.47931671,34.81394196,34.8829422,31.69112206,32.39734268,31.90342712,33.11108398
4/24/2018,5:04:27 PM,648,928.919,35.50219727,34.8829422,34.90593338,31.67931557,32.37386703,31.96233368,33.13441467
4/24/2018,5:04:27 PM,918,929.189,35.46787643,34.81394196,34.8944397,31.63208199,32.32690811,31.91521072,33.09941864
4/24/2018,5:04:28 PM,188,929.459,35.49075699,34.8714447,34.92892075,31.66750908,32.33864975,31.9505558,33.12274933
4/24/2018,5:04:28 PM,459,929.73,35.39920425,34.77942657,34.77942657,31.54937553,32.26818085,31.85628128,33.01771927
4/24/2018,5:04:28 PM,999,930.27,35.33049393,34.74490356,34.79093552,31.54937553,32.20942307,31.8209095,33.0060463
4/24/2018,5:04:29 PM,269,930.54,35.39920425,34.80244064,34.81394196,31.64389229,32.2799263,31.89164162,33.07608032
4/24/2018,5:04:29 PM,540,930.811,35.33049393,34.79093552,34.77942657,31.5730114,32.23292923,31.79732132,33.01771927
4/24/2018,5:04:29 PM,810,931.081,35.27320862,34.69885635,34.71036911,31.5730114,32.16239929,31.77373123,32.97101212
4/24/2018,5:04:30 PM,80,931.351,35.353405,34.74490356,34.76792145,31.53755569,32.20942307,31.79732132,33.02939606
4/24/2018,5:04:30 PM,351,931.622,35.353405,34.74490356,34.81394196,31.54937553,32.16239929,31.79732132,33.02939606
4/24/2018,5:04:30 PM,621,931.892,35.36485672,34.79093552,34.76792145,31.5139122,32.17415619,31.76193237,32.9826889
4/24/2018,5:04:31 PM,161,932.432,35.353405,34.76792145,34.77942657,31.54937553,32.18591309,31.83270073,32.99436951
4/24/2018,5:04:31 PM,432,932.703,35.38775635,34.79093552,34.83694839,31.5730114,32.19766998,31.8209095,32.99436951
4/24/2018,5:04:31 PM,702,932.973,35.33049393,34.74490356,34.79093552,31.53755569,32.23292923,31.8209095,33.0060463
4/24/2018,5:04:31 PM,972,933.243,35.353405,34.72188187,34.74490356,31.52573395,32.18591309,31.78552628,32.9826889
4/24/2018,5:04:32 PM,242,933.513,35.38775635,34.74490356,34.76792145,31.54937553,32.22117615,31.80911636,33.01771927
4/24/2018,5:04:32 PM,783,934.054,35.31904221,34.67582703,34.72188187,31.5139122,32.15063858,31.73833466,32.95933151
4/24/2018,5:04:33 PM,53,934.324,35.36485672,34.72188187,34.75641251,31.49026299,32.12711716,31.75013351,32.99436951
4/24/2018,5:04:33 PM,324,934.595,35.33049393,34.76792145,34.77942657,31.58482742,32.19766998,31.79732132,33.01771927
4/24/2018,5:04:33 PM,594,934.865,35.38775635,34.76792145,34.8599472,31.58482742,32.25643158,31.87985611,33.052742
4/24/2018,5:04:33 PM,864,935.135,35.2502861,34.59518433,34.62975311,31.43112183,32.06829071,31.66750908,32.93596649
4/24/2018,5:04:34 PM,134,935.405,35.21589279,34.57213593,34.60670853,31.38378906,32.04475403,31.63208199,32.88922501
4/24/2018,5:04:34 PM,405,935.676,35.22735977,34.56060791,34.60670853,31.41929054,32.09182739,31.69112206,32.90091324
4/24/2018,5:04:34 PM,945,936.216,35.26174927,34.60670853,34.60670853,31.45478249,32.09182739,31.71473122,32.94765091
4/24/2018,5:04:35 PM,215,936.486,35.21589279,34.57213593,34.52602005,31.47843742,32.12711716,31.67931557,32.91259766
4/24/2018,5:04:35 PM,486,936.757,35.21589279,34.57213593,34.56060791,31.38378906,32.03298187,31.69112206,32.87753677
4/24/2018,5:04:35 PM,756,937.027,35.22735977,34.57213593,34.5490799,31.41929054,32.10359192,31.69112206,32.94765091
4/24/2018,5:04:36 PM,26,937.297,35.26174927,34.60670853,34.56060791,31.37195206,32.06829071,31.69112206,32.91259766
4/24/2018,5:04:36 PM,296,937.567,35.2502861,34.59518433,34.59518433,31.40745735,32.05652237,31.65570068,32.93596649
4/24/2018,5:04:36 PM,837,938.108,35.14708328,34.52602005,34.53755188,31.39562416,32.06829071,31.67931557,32.87753677
4/24/2018,5:04:37 PM,107,938.378,35.20442963,34.59518433,34.57213593,31.38378906,32.04475403,31.66750908,32.88922501
4/24/2018,5:04:37 PM,378,938.649,35.21589279,34.50296021,34.53755188,31.36011505,31.97411156,31.58482742,32.80738449
4/24/2018,5:04:37 PM,648,938.919,35.19296265,34.52602005,34.52602005,31.38378906,32.00943756,31.63208199,32.81908035
4/24/2018,5:04:37 PM,918,939.189,35.2502861,34.49142456,34.57213593,31.37195206,31.9976635,31.64389229,32.87753677
4/24/2018,5:04:38 PM,188,939.459,35.23882294,34.59518433,34.67582703,31.36011505,32.06829071,31.70292664,32.85415649
4/24/2018,5:04:38 PM,729,940,35.26174927,34.59518433,34.60670853,31.44295311,32.06829071,31.72653198,32.90091324
4/24/2018,5:04:38 PM,999,940.27,35.27320862,34.59518433,34.61822891,31.34827614,32.06829071,31.67931557,32.86584854
4/24/2018,5:04:39 PM,269,940.54,35.30758286,34.57213593,34.60670853,31.45478249,32.04475403,31.67931557,32.85415649
4/24/2018,5:04:39 PM,540,940.811,35.29612732,34.58366013,34.60670853,31.46660995,32.09182739,31.67931557,32.86584854
4/24/2018,5:04:39 PM,810,941.081,35.39920425,34.67582703,34.74490356,31.58482742,32.22117615,31.84449196,32.95933151
4/24/2018,5:04:40 PM,80,941.351,35.41065216,34.73339462,34.77942657,31.59664345,32.20942307,31.8680687,32.9826889
4/24/2018,5:04:40 PM,351,941.622,35.44498825,34.76792145,34.77942657,31.56119347,32.23292923,31.87985611,33.0060463
4/24/2018,5:04:40 PM,891,942.162,35.41065216,34.68733978,34.68733978,31.5139122,32.17415619,31.76193237,32.92428207
4/24/2018,5:04:41 PM,161,942.432,35.34194946,34.66430664,34.75641251,31.56119347,32.15063858,31.84449196,32.94765091
4/24/2018,5:04:41 PM,432,942.703,35.41065216,34.67582703,34.80244064,31.58482742,32.25643158,31.87985611,32.97101212
4/24/2018,5:04:41 PM,702,942.973,35.42210007,34.71036911,34.80244064,31.62026978,32.25643158,31.8680687,32.9826889
4/24/2018,5:04:41 PM,972,943.243,35.36485672,34.68733978,34.74490356,31.58482742,32.26818085,31.87985611,32.9826889
4/24/2018,5:04:42 PM,242,943.513,35.34194946,34.6412735,34.71036911,31.53755569,32.18591309,31.8209095,32.95933151
4/24/2018,5:04:42 PM,513,943.784,35.44498825,34.71036911,34.84844589,31.63208199,32.25643158,31.8680687,33.01771927
4/24/2018,5:04:42 PM,783,944.054,35.36485672,34.67582703,34.76792145,31.56119347,32.17415619,31.8209095,32.9826889
4/24/2018,5:04:43 PM,324,944.595,35.44498825,34.74490356,34.77942657,31.5730114,32.26818085,31.8680687,33.0060463
4/24/2018,5:04:43 PM,594,944.865,35.38775635,34.69885635,34.77942657,31.56119347,32.23292923,31.8680687,33.01771927
4/24/2018,5:04:43 PM,864,945.135,35.39920425,34.68733978,34.74490356,31.52573395,32.22117615,31.8209095,32.9826889
4/24/2018,5:04:44 PM,134,945.405,35.33049393,34.68733978,34.67582703,31.50208855,32.15063858,31.72653198,32.91259766
4/24/2018,5:04:44 PM,405,945.676,35.34194946,34.69885635,34.75641251,31.46660995,32.16239929,31.77373123,32.90091324
4/24/2018,5:04:44 PM,675,945.946,35.37630463,34.72188187,34.72188187,31.46660995,32.20942307,31.79732132,32.94765091
4/24/2018,5:04:44 PM,945,946.216,35.43354416,34.72188187,34.76792145,31.5139122,32.15063858,31.83270073,32.95933151
4/24/2018,5:04:45 PM,486,946.757,35.41065216,34.71036911,34.75641251,31.52573395,32.17415619,31.80911636,32.91259766
4/24/2018,5:04:45 PM,756,947.027,35.51363373,34.74490356,34.80244064,31.58482742,32.24468231,31.83270073,33.0060463
4/24/2018,5:04:46 PM,26,947.297,35.45643234,34.76792145,34.8829422,31.54937553,32.25643158,31.83270073,33.02939606
4/24/2018,5:04:46 PM,296,947.567,35.49075699,34.79093552,34.8829422,31.58482742,32.29167557,31.85628128,33.01771927
4/24/2018,5:04:46 PM,567,947.838,35.46787643,34.79093552,34.81394196,31.64389229,32.30342102,31.89164162,33.04106903
4/24/2018,5:04:46 PM,837,948.108,35.39920425,34.72188187,34.82544708,31.5730114,32.23292923,31.79732132,32.9826889
4/24/2018,5:04:47 PM,107,948.378,35.45643234,34.76792145,34.84844589,31.65570068,32.30342102,31.87985611,33.06441116
4/24/2018,5:04:47 PM,378,948.649,35.47931671,34.80244064,34.84844589,31.63208199,32.29167557,31.89164162,33.052742
4/24/2018,5:04:47 PM,918,949.189,35.52507401,34.8599472,34.90593338,31.71473122,32.33864975,31.9976635,33.04106903
4/24/2018,5:04:48 PM,188,949.459,35.47931671,34.79093552,34.8599472,31.69112206,32.30342102,31.92699432,33.06441116
4/24/2018,5:04:48 PM,459,949.73,35.50219727,34.82544708,34.8829422,31.69112206,32.35039139,31.93877411,33.08774948
4/24/2018,5:04:48 PM,729,950,35.57080841,34.8714447,34.8714447,31.65570068,32.36212921,31.92699432,33.09941864
4/24/2018,5:04:48 PM,999,950.27,35.52507401,34.8714447,34.8944397,31.67931557,32.35039139,31.92699432,33.09941864
4/24/2018,5:04:49 PM,269,950.54,35.44498825,34.83694839,34.82544708,31.60845757,32.29167557,31.92699432,33.04106903
4/24/2018,5:04:49 PM,540,950.811,35.34194946,34.72188187,34.76792145,31.54937553,32.18591309,31.83270073,32.95933151
4/24/2018,5:04:50 PM,80,951.351,35.37630463,34.69885635,34.74490356,31.52573395,32.19766998,31.8209095,32.93596649
4/24/2018,5:04:50 PM,351,951.622,35.353405,34.73339462,34.69885635,31.56119347,32.22117615,31.84449196,32.94765091
4/24/2018,5:04:50 PM,621,951.892,35.27320862,34.65279007,34.61822891,31.45478249,32.16239929,31.76193237,32.91259766
4/24/2018,5:04:50 PM,891,952.162,35.28466797,34.6412735,34.6412735,31.49026299,32.11535645,31.79732132,32.90091324
4/24/2018,5:04:51 PM,161,952.432,35.37630463,34.68733978,34.65279007,31.53755569,32.16239929,31.76193237,32.92428207
4/24/2018,5:04:51 PM,432,952.703,35.29612732,34.65279007,34.65279007,31.49026299,32.16239929,31.76193237,32.88922501
4/24/2018,5:04:51 PM,702,952.973,35.2502861,34.65279007,34.62975311,31.45478249,32.11535645,31.75013351,32.87753677
4/24/2018,5:04:51 PM,972,953.243,35.36485672,34.68733978,34.61822891,31.53755569,32.20942307,31.72653198,32.93596649
4/24/2018,5:04:52 PM,242,953.513,35.37630463,34.69885635,34.65279007,31.54937553,32.29167557,31.77373123,32.9826889
4/24/2018,5:04:52 PM,783,954.054,35.33049393,34.69885635,34.68733978,31.5730114,32.25643158,31.79732132,32.94765091
4/24/2018,5:04:53 PM,53,954.324,35.26174927,34.65279007,34.65279007,31.53755569,32.20942307,31.76193237,32.91259766
4/24/2018,5:04:53 PM,324,954.595,35.37630463,34.68733978,34.71036911,31.54937553,32.23292923,31.84449196,32.93596649
4/24/2018,5:04:53 PM,594,954.865,35.38775635,34.74490356,34.71036911,31.52573395,32.22117615,31.79732132,32.95933151
4/24/2018,5:04:53 PM,864,955.135,35.27320862,34.66430664,34.58366013,31.50208855,32.19766998,31.75013351,32.88922501
4/24/2018,5:04:54 PM,134,955.405,35.30758286,34.59518433,34.6412735,31.49026299,32.12711716,31.69112206,32.90091324
4/24/2018,5:04:54 PM,405,955.676,35.26174927,34.62975311,34.62975311,31.50208855,32.17415619,31.73833466,32.91259766
4/24/2018,5:04:54 PM,945,956.216,35.37630463,34.66430664,34.69885635,31.5730114,32.22117615,31.80911636,32.94765091
4/24/2018,5:04:55 PM,215,956.486,35.26174927,34.61822891,34.59518433,31.49026299,32.13887787,31.77373123,32.90091324
4/24/2018,5:04:55 PM,486,956.757,35.22735977,34.67582703,34.61822891,31.52573395,32.19766998,31.73833466,32.93596649
4/24/2018,5:04:55 PM,756,957.027,35.27320862,34.59518433,34.66430664,31.56119347,32.17415619,31.77373123,32.93596649
4/24/2018,5:04:56 PM,26,957.297,35.30758286,34.6412735,34.61822891,31.5139122,32.20942307,31.72653198,32.95933151
4/24/2018,5:04:56 PM,296,957.567,35.28466797,34.67582703,34.67582703,31.59664345,32.23292923,31.8680687,32.97101212
4/24/2018,5:04:56 PM,567,957.838,35.29612732,34.65279007,34.62975311,31.58482742,32.24468231,31.83270073,32.99436951
4/24/2018,5:04:56 PM,837,958.108,35.34194946,34.65279007,34.66430664,31.59664345,32.20942307,31.80911636,32.9826889
4/24/2018,5:04:57 PM,378,958.649,35.353405,34.66430664,34.69885635,31.5730114,32.20942307,31.84449196,32.99436951
4/24/2018,5:04:57 PM,648,958.919,35.2502861,34.58366013,34.65279007,31.53755569,32.18591309,31.78552628,32.92428207
4/24/2018,5:04:57 PM,918,959.189,35.28466797,34.65279007,34.69885635,31.5730114,32.24468231,31.8680687,32.99436951
4/24/2018,5:04:58 PM,188,959.459,35.31904221,34.67582703,34.67582703,31.63208199,32.25643158,31.87985611,32.9826889
4/24/2018,5:04:58 PM,459,959.73,35.27320862,34.68733978,34.71036911,31.5730114,32.22117615,31.87985611,32.97101212
4/24/2018,5:04:58 PM,729,960,35.31904221,34.71036911,34.72188187,31.58482742,32.26818085,31.87985611,33.01771927
4/24/2018,5:04:59 PM,269,960.54,35.28466797,34.66430664,34.71036911,31.60845757,32.25643158,31.87985611,32.9826889
4/24/2018,5:04:59 PM,540,960.811,35.38775635,34.74490356,34.74490356,31.62026978,32.23292923,31.85628128,33.04106903
4/24/2018,5:04:59 PM,810,961.081,35.42210007,34.72188187,34.79093552,31.66750908,32.2799263,31.91521072,33.09941864
4/24/2018,5:05:00 PM,80,961.351,35.45643234,34.75641251,34.8599472,31.77373123,32.36212921,31.97411156,33.12274933
4/24/2018,5:05:00 PM,351,961.622,35.50219727,34.84844589,34.92892075,31.76193237,32.43254471,32.02120972,33.1460762
4/24/2018,5:05:00 PM,621,961.892,35.44498825,34.82544708,34.82544708,31.76193237,32.39734268,31.9505558,33.11108398
4/24/2018,5:05:00 PM,891,962.162,35.50219727,34.8829422,34.96339417,31.75013351,32.38560486,31.97411156,33.13441467
4/24/2018,5:05:01 PM,161,962.432,35.50219727,34.83694839,34.94041443,31.78552628,32.36212921,32.02120972,33.13441467
4/24/2018,5:05:01 PM,432,962.703,35.41065216,34.79093552,34.8944397,31.72653198,32.37386703,32.00943756,33.09941864
4/24/2018,5:05:01 PM,972,963.243,35.44498825,34.81394196,34.8714447,31.67931557,32.37386703,31.96233368,33.12274933
4/24/2018,5:05:02 PM,242,963.513,35.45643234,34.82544708,34.8599472,31.71473122,32.4208107,32.02120972,33.08774948
4/24/2018,5:05:02 PM,513,963.784,35.44498825,34.76792145,34.84844589,31.71473122,32.36212921,31.98588753,33.06441116
4/24/2018,5:05:02 PM,783,964.054,35.49075699,34.80244064,34.8714447,31.79732132,32.39734268,32.03298187,33.12274933
4/24/2018,5:05:03 PM,53,964.324,35.50219727,34.8944397,34.8944397,31.8209095,32.4208107,32.04475403,33.15773773
4/24/2018,5:05:03 PM,324,964.595,35.45643234,34.8599472,34.8714447,31.79732132,32.37386703,32.03298187,33.1460762
4/24/2018,5:05:03 PM,864,965.135,35.39920425,34.72188187,34.79093552,31.66750908,32.35039139,31.90342712,33.052742
4/24/2018,5:05:04 PM,134,965.405,35.38775635,34.74490356,34.82544708,31.69112206,32.33864975,31.93877411,33.06441116
4/24/2018,5:05:04 PM,405,965.676,35.43354416,34.79093552,34.82544708,31.70292664,32.35039139,31.91521072,33.06441116
4/24/2018,5:05:04 PM,675,965.946,35.39920425,34.77942657,34.81394196,31.73833466,32.37386703,31.97411156,33.04106903
4/24/2018,5:05:04 PM,945,966.216,35.41065216,34.81394196,34.81394196,31.75013351,32.37386703,31.96233368,33.06441116
4/24/2018,5:05:05 PM,215,966.486,35.34194946,34.74490356,34.81394196,31.63208199,32.29167557,31.90342712,33.0060463
4/24/2018,5:05:05 PM,756,967.027,35.36485672,34.73339462,34.76792145,31.60845757,32.26818085,31.8680687,33.0060463
4/24/2018,5:05:06 PM,26,967.297,35.27320862,34.61822891,34.68733978,31.5730114,32.15063858,31.77373123,32.99436951
4/24/2018,5:05:06 PM,296,967.567,35.353405,34.69885635,34.76792145,31.62026978,32.2799263,31.87985611,33.0060463
4/24/2018,5:05:06 PM,567,967.838,35.38775635,34.71036911,34.79093552,31.64389229,32.29167557,31.89164162,33.01771927
4/24/2018,5:05:07 PM,107,968.378,35.38775635,34.75641251,34.77942657,31.66750908,32.26818085,31.90342712,33.02939606
4/24/2018,5:05:07 PM,378,968.649,35.27320862,34.68733978,34.74490356,31.60845757,32.23292923,31.84449196,32.97101212
4/24/2018,5:05:07 PM,648,968.919,35.29612732,34.65279007,34.74490356,31.59664345,32.20942307,31.80911636,32.95933151
4/24/2018,5:05:07 PM,918,969.189,35.30758286,34.66430664,34.74490356,31.62026978,32.2799263,31.83270073,32.99436951
4/24/2018,5:05:08 PM,188,969.459,35.30758286,34.71036911,34.66430664,31.60845757,32.29167557,31.79732132,33.01771927
