Plot 1 FLIR USB Video,,,,,
,,,,,
,,,,Sp1.Value,Sp2.Value
Emissivity,,,,0.9499999881,0.9499999881
Distance,,,,1,1
Reflected temperature,,,,23.9999939,23.9999939
Location X,,,,19,104
Location Y,,,,74,120
Size X,,,,,
Size Y,,,,,
Surface (pixels),,,,,
,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value
4/24/2018,3:29:54 PM,134,430,32.81908035,36.40255356
4/24/2018,3:29:54 PM,405,430.271,32.77229309,36.37984085
4/24/2018,3:29:54 PM,675,430.541,32.73719025,36.26621246
4/24/2018,3:29:54 PM,945,430.811,32.70207977,36.27758026
4/24/2018,3:29:55 PM,215,431.081,32.69037247,36.1979866
4/24/2018,3:29:55 PM,756,431.622,32.58496475,36.15248108
4/24/2018,3:29:56 PM,26,431.892,32.64353561,36.16386032
4/24/2018,3:29:56 PM,297,432.163,32.62010956,36.25484467
4/24/2018,3:29:56 PM,567,432.433,32.62010956,36.37984085
4/24/2018,3:29:56 PM,837,432.703,32.52636337,36.50471115
4/24/2018,3:29:57 PM,378,433.244,32.46773529,36.59544373
4/24/2018,3:29:57 PM,648,433.514,32.38560486,36.67478561
4/24/2018,3:29:57 PM,918,433.784,32.36212921,36.98033142
4/24/2018,3:29:58 PM,188,434.054,32.30342102,37.08201218
4/24/2018,3:29:58 PM,729,434.595,32.35039139,37.29639816
4/24/2018,3:29:58 PM,999,434.865,32.30342102,37.47665024
4/24/2018,3:29:59 PM,270,435.136,32.19766998,37.55542755
4/24/2018,3:29:59 PM,540,435.406,32.17415619,37.7240715
4/24/2018,3:30:00 PM,80,435.946,32.16239929,37.84759903
4/24/2018,3:30:00 PM,351,436.217,32.19766998,37.94857407
4/24/2018,3:30:00 PM,621,436.487,32.18591309,38.11668777
4/24/2018,3:30:00 PM,891,436.757,32.17415619,38.25101852
4/24/2018,3:30:01 PM,161,437.027,32.10359192,38.35166931
4/24/2018,3:30:01 PM,702,437.568,32.08005905,38.41872787
4/24/2018,3:30:01 PM,972,437.838,32.15063858,38.57505417
4/24/2018,3:30:02 PM,243,438.109,32.12711716,38.67544556
4/24/2018,3:30:02 PM,513,438.379,32.18591309,38.78689957
4/24/2018,3:30:02 PM,783,438.649,32.10359192,38.87599182
4/24/2018,3:30:03 PM,324,439.19,32.08005905,38.92051697
4/24/2018,3:30:03 PM,594,439.46,32.17415619,39.05398941
4/24/2018,3:30:03 PM,864,439.73,32.13887787,39.09844971
4/24/2018,3:30:04 PM,134,440,32.19766998,39.20952988
4/24/2018,3:30:04 PM,405,440.271,32.36212921,39.39814377
4/24/2018,3:30:04 PM,675,440.541,32.35039139,39.47572708
4/24/2018,3:30:05 PM,215,441.081,32.37386703,39.59754562
4/24/2018,3:30:05 PM,486,441.352,32.29167557,39.68606949
4/24/2018,3:30:05 PM,756,441.622,32.52636337,39.8629303
4/24/2018,3:30:06 PM,26,441.892,32.50291443,39.94022751
4/24/2018,3:30:06 PM,297,442.163,32.47946167,39.96230698
4/24/2018,3:30:06 PM,567,442.433,32.53808594,39.99541473
4/24/2018,3:30:06 PM,837,442.703,32.40907669,40.08366013
4/24/2018,3:30:07 PM,378,443.244,32.50291443,40.17184448
4/24/2018,3:30:07 PM,648,443.514,32.49118805,40.20489883
4/24/2018,3:30:07 PM,918,443.784,32.50291443,40.29299927
4/24/2018,3:30:08 PM,188,444.054,32.4560051,40.28199005
4/24/2018,3:30:08 PM,459,444.325,32.43254471,40.37003708
4/24/2018,3:30:08 PM,999,444.865,32.4442749,40.38103867
4/24/2018,3:30:09 PM,270,445.136,32.47946167,40.39204025
4/24/2018,3:30:09 PM,540,445.406,32.4208107,40.41403961
4/24/2018,3:30:09 PM,810,445.676,32.50291443,40.5679245
4/24/2018,3:30:10 PM,351,446.217,32.47946167,40.57891083
4/24/2018,3:30:10 PM,621,446.487,32.52636337,40.69967651
4/24/2018,3:30:10 PM,891,446.757,32.573246,40.73259354
4/24/2018,3:30:11 PM,161,447.027,32.56152725,40.77647018
4/24/2018,3:30:11 PM,432,447.298,32.53808594,40.82033157
4/24/2018,3:30:11 PM,972,447.838,32.59667969,40.94087601
4/24/2018,3:30:12 PM,243,448.109,32.573246,40.9189682
4/24/2018,3:30:12 PM,513,448.379,32.59667969,41.00657654
4/24/2018,3:30:12 PM,783,448.649,32.69037247,41.05035782
4/24/2018,3:30:13 PM,53,448.919,32.73719025,41.13787842
4/24/2018,3:30:13 PM,324,449.19,32.70207977,41.21441269
4/24/2018,3:30:13 PM,324,449.19,32.70207977,41.21441269
4/24/2018,3:30:13 PM,594,449.46,32.84246445,41.33458328
4/24/2018,3:30:14 PM,134,450,32.8307724,41.46555328
4/24/2018,3:30:14 PM,405,450.271,32.87753677,41.53098679
4/24/2018,3:30:14 PM,675,450.541,32.8307724,41.67264557
4/24/2018,3:30:14 PM,945,450.811,32.81908035,41.65086365
4/24/2018,3:30:15 PM,215,451.081,32.85415649,41.67264557
4/24/2018,3:30:15 PM,486,451.352,32.80738449,41.71620178
4/24/2018,3:30:15 PM,756,451.622,32.81908035,41.79239273
4/24/2018,3:30:16 PM,26,451.892,32.95933151,41.87940979
4/24/2018,3:30:16 PM,567,452.433,33.0060463,41.93376541
4/24/2018,3:30:16 PM,837,452.703,33.09941864,41.98809814
4/24/2018,3:30:17 PM,107,452.973,33.02939606,41.96636581
4/24/2018,3:30:17 PM,378,453.244,33.0060463,41.9989624
4/24/2018,3:30:17 PM,648,453.514,33.052742,42.08583832
4/24/2018,3:30:17 PM,918,453.784,33.06441116,42.17266083
4/24/2018,3:30:18 PM,188,454.054,33.08774948,42.22689438
4/24/2018,3:30:18 PM,729,454.595,33.16939926,42.2919426
4/24/2018,3:30:18 PM,999,454.865,33.13441467,42.2919426
4/24/2018,3:30:19 PM,270,455.136,33.18106079,42.34612656
4/24/2018,3:30:19 PM,540,455.406,33.25099564,42.44359589
4/24/2018,3:30:19 PM,810,455.676,33.26264572,42.43276978
4/24/2018,3:30:20 PM,80,455.946,33.26264572,42.54099655
4/24/2018,3:30:20 PM,621,456.487,33.33253479,42.50853729
4/24/2018,3:30:20 PM,891,456.757,33.4023819,42.65993881
4/24/2018,3:30:21 PM,161,457.027,33.44892502,42.65993881
4/24/2018,3:30:21 PM,432,457.298,33.36746216,42.62751007
4/24/2018,3:30:21 PM,972,457.838,33.43729019,42.81116486
4/24/2018,3:30:22 PM,243,458.109,33.49544907,42.81116486
4/24/2018,3:30:22 PM,513,458.379,33.47219086,42.81116486
4/24/2018,3:30:22 PM,783,458.649,33.56520081,42.88671112
4/24/2018,3:30:23 PM,53,458.919,33.51870346,42.8975029
4/24/2018,3:30:23 PM,324,459.19,33.56520081,42.8975029
4/24/2018,3:30:23 PM,594,459.46,33.60006332,43.03767395
4/24/2018,3:30:24 PM,134,460,33.56520081,43.08077621
4/24/2018,3:30:24 PM,405,460.271,33.57682419,42.96221542
4/24/2018,3:30:24 PM,675,460.541,33.60006332,43.05922699
4/24/2018,3:30:24 PM,945,460.811,33.60006332,43.08077621
4/24/2018,3:30:25 PM,215,461.081,33.6349144,43.11309052
4/24/2018,3:30:25 PM,486,461.352,33.64653015,43.19922638
4/24/2018,3:30:25 PM,756,461.622,33.64653015,43.1884613
4/24/2018,3:30:26 PM,297,462.163,33.68136978,43.22075272
4/24/2018,3:30:26 PM,567,462.433,33.7394104,43.27454758
4/24/2018,3:30:26 PM,837,462.703,33.71619797,43.339077
4/24/2018,3:30:27 PM,107,462.973,33.68136978,43.32832336
4/24/2018,3:30:27 PM,378,463.244,33.76261902,43.39282608
4/24/2018,3:30:27 PM,648,463.514,33.86700058,43.46803665
4/24/2018,3:30:28 PM,188,464.054,33.83221817,43.46803665
4/24/2018,3:30:28 PM,459,464.325,33.79742432,43.43580627
4/24/2018,3:30:28 PM,729,464.595,33.809021,43.51099396
4/24/2018,3:30:28 PM,999,464.865,33.87859344,43.50025558
4/24/2018,3:30:29 PM,270,465.136,33.95971298,43.56467056
4/24/2018,3:30:29 PM,540,465.406,33.93654251,43.61832809
4/24/2018,3:30:29 PM,810,465.676,33.92495346,43.60759735
4/24/2018,3:30:30 PM,80,465.946,34.02919769,43.71485138
4/24/2018,3:30:30 PM,621,466.487,34.02919769,43.62905502
4/24/2018,3:30:30 PM,891,466.757,34.14492035,43.73629379
4/24/2018,3:30:31 PM,161,467.027,34.05235291,43.77916336
4/24/2018,3:30:31 PM,432,467.298,34.08707428,43.80059052
4/24/2018,3:30:31 PM,702,467.568,34.01762009,43.73629379
4/24/2018,3:30:31 PM,972,467.838,34.05235291,43.70413208
4/24/2018,3:30:32 PM,513,468.379,34.11021423,43.75772858
4/24/2018,3:30:32 PM,783,468.649,34.13335419,43.84344101
4/24/2018,3:30:33 PM,53,468.919,34.14492035,43.86486053
4/24/2018,3:30:33 PM,324,469.19,34.12178421,43.92909622
4/24/2018,3:30:33 PM,864,469.73,34.13335419,43.85415268
4/24/2018,3:30:34 PM,134,470,34.13335419,43.92909622
4/24/2018,3:30:34 PM,405,470.271,34.12178421,43.9505043
4/24/2018,3:30:34 PM,675,470.541,34.11021423,43.9505043
4/24/2018,3:30:35 PM,215,471.081,34.16805267,44.03608704
4/24/2018,3:30:35 PM,486,471.352,34.2258606,44.20709229
4/24/2018,3:30:35 PM,756,471.622,34.21429825,44.01469803
4/24/2018,3:30:36 PM,26,471.892,34.20273972,44.14299393
4/24/2018,3:30:36 PM,567,472.433,34.16805267,44.08955002
4/24/2018,3:30:36 PM,837,472.703,34.16805267,44.17504883
4/24/2018,3:30:37 PM,107,472.973,34.23741913,44.2604866
4/24/2018,3:30:37 PM,378,473.244,34.19117737,44.19641113
4/24/2018,3:30:37 PM,648,473.514,34.26053238,44.2604866
4/24/2018,3:30:37 PM,918,473.784,34.36448669,44.21777344
4/24/2018,3:30:38 PM,459,474.325,34.36448669,44.24980927
4/24/2018,3:30:38 PM,729,474.595,34.30674362,44.15367889
4/24/2018,3:30:38 PM,999,474.865,34.29519272,44.22845459
4/24/2018,3:30:39 PM,270,475.136,34.29519272,44.21777344
4/24/2018,3:30:39 PM,540,475.406,34.30674362,44.16436386
4/24/2018,3:30:40 PM,80,475.946,34.36448669,44.23913193
4/24/2018,3:30:40 PM,351,476.217,34.39912033,44.27116394
4/24/2018,3:30:40 PM,621,476.487,34.39912033,44.31385803
4/24/2018,3:30:40 PM,891,476.757,34.42220306,44.34587097
4/24/2018,3:30:41 PM,161,477.027,34.44528198,44.30318832
4/24/2018,3:30:41 PM,432,477.298,34.43374252,44.42053986
4/24/2018,3:30:41 PM,702,477.568,34.45681763,44.35654068
4/24/2018,3:30:41 PM,972,477.838,34.50296021,44.44186401
4/24/2018,3:30:42 PM,513,478.379,34.46835709,44.35654068
4/24/2018,3:30:42 PM,783,478.649,34.43374252,44.32453156
4/24/2018,3:30:43 PM,53,478.919,34.42220306,44.38854218
4/24/2018,3:30:43 PM,324,479.19,34.49142456,44.39920807
4/24/2018,3:30:43 PM,594,479.46,34.44528198,44.42053986
4/24/2018,3:30:43 PM,864,479.73,34.39912033,44.39920807
4/24/2018,3:30:44 PM,134,480,34.46835709,44.44186401
4/24/2018,3:30:44 PM,405,480.271,34.39912033,44.34587097
4/24/2018,3:30:44 PM,945,480.811,34.4106636,44.46318436
4/24/2018,3:30:45 PM,215,481.081,34.46835709,44.55908966
4/24/2018,3:30:45 PM,486,481.352,34.5490799,44.50581741
4/24/2018,3:30:45 PM,756,481.622,34.56060791,44.55908966
4/24/2018,3:30:46 PM,26,481.892,34.52602005,44.52713013
4/24/2018,3:30:46 PM,297,482.163,34.49142456,44.53778458
4/24/2018,3:30:46 PM,567,482.433,34.43374252,44.4845047
4/24/2018,3:30:47 PM,107,482.973,34.47989273,44.51647568
4/24/2018,3:30:47 PM,378,483.244,34.44528198,44.58039474
4/24/2018,3:30:47 PM,648,483.514,34.50296021,44.58039474
4/24/2018,3:30:47 PM,918,483.784,34.47989273,44.33520126
4/24/2018,3:30:48 PM,188,484.054,35.12413788,44.12162018
4/24/2018,3:30:48 PM,459,484.325,35.27320862,43.82201767
4/24/2018,3:30:48 PM,729,484.595,35.55937576,43.1884613
4/24/2018,3:30:48 PM,999,484.865,35.47931671,43.10232162
4/24/2018,3:30:49 PM,270,485.136,35.50219727,43.20999146
4/24/2018,3:30:49 PM,810,485.676,35.68508148,39.88502121
4/24/2018,3:30:50 PM,80,485.946,35.49075699,38.04947281
4/24/2018,3:30:50 PM,351,486.217,35.07823181,38.16147995
4/24/2018,3:30:50 PM,621,486.487,34.96339417,38.38520432
4/24/2018,3:30:50 PM,891,486.757,35.13560867,38.48574829
4/24/2018,3:30:51 PM,161,487.027,35.10118484,38.51924515
4/24/2018,3:30:51 PM,702,487.568,35.10118484,38.54157257
4/24/2018,3:30:51 PM,972,487.838,35.14708328,38.60852814
4/24/2018,3:30:52 PM,243,488.109,35.12413788,38.58621216
4/24/2018,3:30:52 PM,513,488.379,35.07823181,38.73118591
4/24/2018,3:30:52 PM,783,488.649,35.13560867,38.67544556
4/24/2018,3:30:53 PM,53,488.919,35.11266327,38.56389236
4/24/2018,3:30:53 PM,594,489.46,35.12413788,38.76461792
4/24/2018,3:30:53 PM,864,489.73,35.21589279,39.04287338
4/24/2018,3:30:54 PM,134,490,35.28466797,39.06510544
4/24/2018,3:30:54 PM,405,490.271,35.28466797,39.00951385
4/24/2018,3:30:54 PM,675,490.541,35.29612732,38.92051697
4/24/2018,3:30:54 PM,945,490.811,35.27320862,38.99839401
4/24/2018,3:30:55 PM,215,491.081,35.2502861,39.06510544
4/24/2018,3:30:55 PM,756,491.622,35.2502861,39.12067413
4/24/2018,3:30:56 PM,26,491.892,35.28466797,39.28722763
4/24/2018,3:30:56 PM,297,492.163,35.04379272,40.21591568
4/24/2018,3:30:56 PM,567,492.433,34.67582703,44.07886124
4/24/2018,3:30:56 PM,837,492.703,34.43374252,42.53017807
4/24/2018,3:30:57 PM,107,492.973,34.4106636,42.44359589
4/24/2018,3:30:57 PM,378,493.244,34.42220306,42.69235992
4/24/2018,3:30:57 PM,918,493.784,34.49142456,43.15616608
4/24/2018,3:30:58 PM,188,494.054,34.5490799,43.17770004
4/24/2018,3:30:58 PM,459,494.325,34.53755188,43.59686661
4/24/2018,3:30:58 PM,729,494.595,34.6412735,43.98260498
4/24/2018,3:30:59 PM,270,495.136,34.68733978,44.06816864
4/24/2018,3:30:59 PM,540,495.406,34.66430664,43.9505043
4/24/2018,3:30:59 PM,810,495.676,34.66430664,44.01469803
4/24/2018,3:31:00 PM,80,495.946,34.61822891,44.04678345
4/24/2018,3:31:00 PM,621,496.487,34.65279007,43.99330139
4/24/2018,3:31:00 PM,891,496.757,34.72188187,43.91839218
4/24/2018,3:31:01 PM,161,497.027,34.74490356,44.03608704
4/24/2018,3:31:01 PM,432,497.298,34.8714447,44.13230515
4/24/2018,3:31:01 PM,972,497.838,34.80244064,44.16436386
4/24/2018,3:31:02 PM,243,498.109,34.77942657,44.19641113
4/24/2018,3:31:02 PM,513,498.379,34.79093552,44.2604866
4/24/2018,3:31:02 PM,783,498.649,34.80244064,44.2604866
4/24/2018,3:31:03 PM,53,498.919,34.8944397,44.27116394
4/24/2018,3:31:03 PM,324,499.19,34.82544708,44.27116394
4/24/2018,3:31:03 PM,594,499.46,34.74490356,44.18572998
4/24/2018,3:31:04 PM,134,500,34.76792145,44.28183746
4/24/2018,3:31:04 PM,405,500.271,34.77942657,44.24980927
4/24/2018,3:31:04 PM,675,500.541,34.80244064,44.28183746
4/24/2018,3:31:04 PM,945,500.811,34.69885635,44.22845459
4/24/2018,3:31:05 PM,215,501.081,34.74490356,44.30318832
4/24/2018,3:31:05 PM,486,501.352,34.73339462,44.21777344
4/24/2018,3:31:06 PM,26,501.892,34.75641251,44.21777344
4/24/2018,3:31:06 PM,297,502.163,34.73339462,44.12162018
4/24/2018,3:31:06 PM,567,502.433,34.67582703,44.1109314
4/24/2018,3:31:06 PM,837,502.703,34.77942657,44.19641113
4/24/2018,3:31:07 PM,378,503.244,34.73339462,44.17504883
4/24/2018,3:31:07 PM,648,503.514,34.74490356,44.15367889
4/24/2018,3:31:07 PM,918,503.784,34.81394196,44.24980927
4/24/2018,3:31:08 PM,188,504.054,34.80244064,44.2604866
4/24/2018,3:31:08 PM,459,504.325,34.77942657,44.23913193
4/24/2018,3:31:08 PM,729,504.595,34.79093552,44.24980927
4/24/2018,3:31:08 PM,999,504.865,34.76792145,44.23913193
4/24/2018,3:31:09 PM,540,505.406,34.80244064,44.19641113
4/24/2018,3:31:09 PM,810,505.676,34.81394196,44.27116394
4/24/2018,3:31:10 PM,80,505.946,34.71036911,44.18572998
4/24/2018,3:31:10 PM,351,506.217,34.74490356,44.22845459
4/24/2018,3:31:10 PM,621,506.487,34.74490356,44.19641113
4/24/2018,3:31:10 PM,891,506.757,34.80244064,44.21777344
4/24/2018,3:31:11 PM,161,507.027,34.75641251,44.18572998
4/24/2018,3:31:11 PM,702,507.568,34.73339462,44.19641113
4/24/2018,3:31:11 PM,972,507.838,34.75641251,44.19641113
4/24/2018,3:31:12 PM,243,508.109,34.77942657,44.22845459
4/24/2018,3:31:12 PM,513,508.379,34.69885635,44.24980927
4/24/2018,3:31:12 PM,783,508.649,34.76792145,44.22845459
4/24/2018,3:31:13 PM,324,509.19,34.77942657,44.30318832
4/24/2018,3:31:13 PM,594,509.46,34.83694839,44.27116394
4/24/2018,3:31:13 PM,864,509.73,34.8829422,44.2604866
4/24/2018,3:31:14 PM,134,510,34.94041443,44.33520126
4/24/2018,3:31:14 PM,405,510.271,34.97488022,44.32453156
4/24/2018,3:31:14 PM,675,510.541,34.96339417,44.33520126
4/24/2018,3:31:14 PM,945,510.811,34.96339417,44.40987396
4/24/2018,3:31:15 PM,215,511.081,34.91742706,44.36721039
4/24/2018,3:31:15 PM,756,511.622,34.94041443,44.46318436
4/24/2018,3:31:16 PM,26,511.892,34.98637009,44.45252609
4/24/2018,3:31:16 PM,297,512.163,35.03231049,44.56974411
4/24/2018,3:31:16 PM,567,512.433,35.10118484,44.53778458
4/24/2018,3:31:16 PM,837,512.703,35.08971024,44.54843903
4/24/2018,3:31:17 PM,107,512.973,35.12413788,44.53778458
4/24/2018,3:31:17 PM,378,513.244,35.10118484,44.55908966
4/24/2018,3:31:17 PM,648,513.514,35.04379272,44.49516296
4/24/2018,3:31:18 PM,188,514.054,35.07823181,44.56974411
4/24/2018,3:31:18 PM,459,514.325,35.20442963,44.61234283
4/24/2018,3:31:18 PM,729,514.595,35.14708328,44.62298965
4/24/2018,3:31:18 PM,999,514.865,35.15855408,44.58039474
4/24/2018,3:31:19 PM,270,515.136,35.12413788,44.56974411
4/24/2018,3:31:19 PM,810,515.676,35.13560867,44.56974411
4/24/2018,3:31:20 PM,80,515.946,35.08971024,44.59104538
4/24/2018,3:31:20 PM,351,516.217,35.06675339,44.70814133
4/24/2018,3:31:20 PM,621,516.487,35.10118484,44.63363647
4/24/2018,3:31:20 PM,891,516.757,35.20442963,44.68685913
4/24/2018,3:31:21 PM,161,517.027,35.17002487,44.6549263
4/24/2018,3:31:21 PM,432,517.298,35.10118484,44.6549263
4/24/2018,3:31:21 PM,972,517.838,35.12413788,44.64428329
4/24/2018,3:31:22 PM,243,518.109,35.14708328,44.68685913
4/24/2018,3:31:22 PM,513,518.379,35.15855408,44.64428329
4/24/2018,3:31:22 PM,783,518.649,35.18149185,44.66557312
4/24/2018,3:31:23 PM,53,518.919,35.07823181,44.61234283
4/24/2018,3:31:23 PM,324,519.19,35.10118484,44.68685913
4/24/2018,3:31:23 PM,594,519.46,35.15855408,44.70814133
4/24/2018,3:31:23 PM,864,519.73,35.22735977,44.71878052
4/24/2018,3:31:24 PM,405,520.271,35.29612732,44.69749832
4/24/2018,3:31:24 PM,675,520.541,35.22735977,44.76132965
4/24/2018,3:31:24 PM,945,520.811,35.13560867,44.6549263
4/24/2018,3:31:25 PM,215,521.081,35.06675339,44.55908966
4/24/2018,3:31:25 PM,486,521.352,35.07823181,44.51647568
4/24/2018,3:31:25 PM,756,521.622,35.17002487,44.58039474
4/24/2018,3:31:26 PM,26,521.892,35.10118484,44.62298965
4/24/2018,3:31:26 PM,297,522.163,35.18149185,44.68685913
4/24/2018,3:31:26 PM,837,522.703,35.26174927,44.66557312
4/24/2018,3:31:27 PM,107,522.973,35.21589279,44.58039474
4/24/2018,3:31:27 PM,378,523.244,35.21589279,44.6016922
4/24/2018,3:31:27 PM,648,523.514,35.21589279,44.71878052
4/24/2018,3:31:27 PM,918,523.784,35.22735977,45.12245941
4/24/2018,3:31:28 PM,188,524.054,35.22735977,45.26028061
4/24/2018,3:31:28 PM,459,524.325,35.14708328,45.39795685
4/24/2018,3:31:28 PM,999,524.865,35.14708328,45.21788788
4/24/2018,3:31:29 PM,270,525.136,35.20442963,45.18608856
4/24/2018,3:31:29 PM,540,525.406,35.18149185,45.20729065
4/24/2018,3:31:30 PM,80,525.946,35.18149185,45.22848892
4/24/2018,3:31:30 PM,351,526.217,35.14708328,45.18608856
4/24/2018,3:31:30 PM,621,526.487,35.30758286,45.20729065
4/24/2018,3:31:30 PM,891,526.757,35.22735977,45.20729065
4/24/2018,3:31:31 PM,161,527.027,35.2502861,45.31324768
4/24/2018,3:31:31 PM,702,527.568,35.28466797,45.31324768
4/24/2018,3:31:31 PM,972,527.838,35.2502861,45.29206467
4/24/2018,3:31:32 PM,243,528.109,35.28466797,45.31324768
4/24/2018,3:31:32 PM,513,528.379,35.31904221,45.29206467
4/24/2018,3:31:33 PM,53,528.919,35.27320862,45.26028061
4/24/2018,3:31:33 PM,324,529.19,35.23882294,45.34502029
4/24/2018,3:31:33 PM,594,529.46,35.33049393,45.38737106
4/24/2018,3:31:33 PM,864,529.73,35.30758286,45.44028854
4/24/2018,3:31:34 PM,134,530,35.33049393,45.34502029
4/24/2018,3:31:34 PM,405,530.271,35.27320862,45.26028061
4/24/2018,3:31:34 PM,945,530.811,35.26174927,45.35560989
4/24/2018,3:31:35 PM,215,531.081,35.27320862,45.38737106
4/24/2018,3:31:35 PM,486,531.352,35.29612732,45.38737106
4/24/2018,3:31:35 PM,756,531.622,35.26174927,45.35560989
4/24/2018,3:31:36 PM,26,531.892,35.30758286,45.34502029
4/24/2018,3:31:36 PM,297,532.163,35.2502861,45.32384109
4/24/2018,3:31:36 PM,837,532.703,35.26174927,45.26028061
4/24/2018,3:31:37 PM,107,532.973,35.21589279,45.18608856
4/24/2018,3:31:37 PM,378,533.244,35.19296265,45.13306808
4/24/2018,3:31:37 PM,648,533.514,35.18149185,45.12245941
4/24/2018,3:31:37 PM,918,533.784,35.23882294,45.11185455
4/24/2018,3:31:38 PM,459,534.325,35.21589279,45.14367294
4/24/2018,3:31:38 PM,729,534.595,35.21589279,44.99511719
4/24/2018,3:31:38 PM,999,534.865,35.21589279,44.95264053
4/24/2018,3:31:39 PM,270,535.136,35.19296265,44.98449707
4/24/2018,3:31:39 PM,810,535.676,35.21589279,45.00573349
4/24/2018,3:31:40 PM,80,535.946,35.17002487,44.96326065
4/24/2018,3:31:40 PM,351,536.217,35.13560867,44.86764908
4/24/2018,3:31:40 PM,621,536.487,35.20442963,44.88890076
4/24/2018,3:31:40 PM,891,536.757,35.18149185,44.89952469
4/24/2018,3:31:41 PM,161,537.027,35.21589279,44.96326065
4/24/2018,3:31:41 PM,432,537.298,35.19296265,44.83576202
4/24/2018,3:31:41 PM,432,537.298,35.19296265,44.83576202
4/24/2018,3:31:41 PM,432,537.298,35.19296265,44.83576202
4/24/2018,3:31:42 PM,783,538.649,35.06675339,44.82513046
4/24/2018,3:31:43 PM,53,538.919,35.14708328,44.82513046
4/24/2018,3:31:43 PM,594,539.46,35.21589279,44.82513046
4/24/2018,3:31:43 PM,864,539.73,35.19296265,44.74005508
4/24/2018,3:31:44 PM,134,540,35.08971024,44.79323578
4/24/2018,3:31:44 PM,405,540.271,35.07823181,44.76132965
4/24/2018,3:31:44 PM,675,540.541,35.11266327,44.71878052
4/24/2018,3:31:45 PM,215,541.081,35.05527115,44.69749832
4/24/2018,3:31:45 PM,486,541.352,35.06675339,44.75069427
4/24/2018,3:31:45 PM,756,541.622,35.02082443,44.6549263
4/24/2018,3:31:46 PM,26,541.892,35.06675339,44.64428329
4/24/2018,3:31:46 PM,297,542.163,34.99785614,44.59104538
4/24/2018,3:31:46 PM,567,542.433,35.10118484,44.67621613
4/24/2018,3:31:46 PM,837,542.703,35.06675339,44.6016922
4/24/2018,3:31:47 PM,107,542.973,35.07823181,44.66557312
4/24/2018,3:31:47 PM,648,543.514,35.05527115,44.62298965
4/24/2018,3:31:47 PM,918,543.784,35.03231049,44.56974411
4/24/2018,3:31:48 PM,188,544.054,34.98637009,44.52713013
4/24/2018,3:31:48 PM,459,544.325,34.9519043,44.46318436
4/24/2018,3:31:48 PM,729,544.595,34.9519043,44.46318436
4/24/2018,3:31:48 PM,999,544.865,34.97488022,44.43120193
4/24/2018,3:31:49 PM,270,545.136,35.02082443,44.51647568
4/24/2018,3:31:49 PM,810,545.676,35.03231049,44.55908966
4/24/2018,3:31:50 PM,80,545.946,35.04379272,44.58039474
4/24/2018,3:31:50 PM,351,546.217,35.00934219,44.51647568
4/24/2018,3:31:50 PM,621,546.487,35.03231049,44.59104538
4/24/2018,3:31:51 PM,161,547.027,35.08971024,44.61234283
4/24/2018,3:31:51 PM,432,547.298,35.13560867,44.6016922
4/24/2018,3:31:51 PM,702,547.568,35.13560867,44.58039474
4/24/2018,3:31:51 PM,972,547.838,35.15855408,44.54843903
4/24/2018,3:31:52 PM,513,548.379,35.15855408,44.6016922
4/24/2018,3:31:52 PM,783,548.649,35.06675339,44.56974411
4/24/2018,3:31:53 PM,53,548.919,35.15855408,44.61234283
4/24/2018,3:31:53 PM,324,549.19,35.10118484,44.50581741
4/24/2018,3:31:53 PM,864,549.73,35.15855408,44.51647568
4/24/2018,3:31:54 PM,134,550,35.14708328,44.45252609
4/24/2018,3:31:54 PM,405,550.271,35.11266327,44.51647568
4/24/2018,3:31:54 PM,675,550.541,35.10118484,44.4845047
4/24/2018,3:31:55 PM,215,551.081,35.08971024,44.40987396
4/24/2018,3:31:55 PM,486,551.352,35.07823181,44.36721039
4/24/2018,3:31:55 PM,756,551.622,35.04379272,44.33520126
4/24/2018,3:31:56 PM,26,551.892,35.04379272,44.44186401
4/24/2018,3:31:56 PM,297,552.163,35.08971024,44.40987396
4/24/2018,3:31:56 PM,567,552.433,35.06675339,44.39920807
4/24/2018,3:31:57 PM,107,552.973,35.08971024,44.42053986
4/24/2018,3:31:57 PM,378,553.244,35.08971024,44.35654068
4/24/2018,3:31:57 PM,648,553.514,35.08971024,44.31385803
4/24/2018,3:31:57 PM,918,553.784,35.07823181,44.36721039
4/24/2018,3:31:58 PM,188,554.054,35.05527115,44.37787628
4/24/2018,3:31:58 PM,729,554.595,35.07823181,44.38854218
4/24/2018,3:31:58 PM,999,554.865,35.12413788,44.39920807
4/24/2018,3:31:59 PM,270,555.136,35.12413788,44.4845047
4/24/2018,3:31:59 PM,540,555.406,35.17002487,44.44186401
4/24/2018,3:31:59 PM,810,555.676,35.15855408,44.45252609
4/24/2018,3:32:00 PM,80,555.946,35.10118484,44.38854218
4/24/2018,3:32:00 PM,351,556.217,35.05527115,44.42053986
4/24/2018,3:32:00 PM,891,556.757,35.17002487,44.44186401
4/24/2018,3:32:01 PM,161,557.027,35.12413788,44.38854218
4/24/2018,3:32:01 PM,432,557.298,35.13560867,44.38854218
4/24/2018,3:32:01 PM,702,557.568,35.15855408,44.43120193
4/24/2018,3:32:01 PM,972,557.838,35.13560867,44.38854218
4/24/2018,3:32:02 PM,513,558.379,35.08971024,44.43120193
