Plot 1 FLIR USB Video,,,,,,,,,,
,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,33,287,287,166,32,123,276
Location Y,,,,110,60,116,119,60,120,181
Size X,,,,,,,,,,
Size Y,,,,,,,,,,
Surface (pixels),,,,,,,,,,
,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
4/23/2018,4:48:03 PM,297,19.73,34.76739883,34.76739883,35.59369659,35.98196411,34.43300247,35.90212631,37.87154388
4/23/2018,4:48:03 PM,567,20,34.73284912,34.74436951,35.58225632,35.99336624,34.49072266,35.87930679,37.92768097
4/23/2018,4:48:03 PM,837,20.27,34.74436951,34.72133255,35.50215912,35.98196411,34.40990448,35.89071655,37.92768097
4/23/2018,4:48:04 PM,108,20.541,34.8479805,34.87099457,35.62800217,36.11870575,34.58301926,35.95915604,37.98378754
4/23/2018,4:48:04 PM,378,20.811,34.83647156,34.77891541,35.59369659,36.07314301,34.50226212,35.94775391,37.81538773
4/23/2018,4:48:04 PM,918,21.351,34.82496262,34.82496262,35.61656952,36.050354,34.59455109,35.95915604,37.75920105
4/23/2018,4:48:05 PM,189,21.622,34.81345367,34.79042816,35.60513306,36.02756119,34.55995178,35.87930679,37.84908295
4/23/2018,4:48:05 PM,459,21.892,34.76739883,34.76739883,35.52505112,35.98196411,34.50226212,35.82223511,37.81538773
4/23/2018,4:48:05 PM,729,22.162,34.85948563,34.8479805,35.67373276,36.050354,34.58301926,35.92494202,37.7142334
4/23/2018,4:48:05 PM,999,22.432,34.89400101,34.87099457,35.75371933,36.10731888,34.59455109,35.94775391,37.7142334
4/23/2018,4:48:06 PM,270,22.703,34.83647156,34.81345367,35.59369659,36.07314301,34.52534103,35.89071655,37.74796295
4/23/2018,4:48:06 PM,540,22.973,34.73284912,34.76739883,35.58225632,36.00476456,34.44454956,35.84506607,37.69174576
4/23/2018,4:48:06 PM,810,23.243,34.80194092,34.82496262,35.63943863,36.02756119,34.49072266,35.87930679,37.69174576
4/23/2018,4:48:07 PM,81,23.514,34.76739883,34.74436951,35.60513306,36.00476456,34.44454956,35.85647964,37.64675522
4/23/2018,4:48:07 PM,621,24.054,34.73284912,34.73284912,35.54793549,36.00476456,34.40990448,35.82223511,37.72547913
