Plot 1 FLIR USB Video,,,,,,,,,
,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,29,300,297,163,28,114
Location Y,,,,118,65,120,118,61,121
Size X,,,,,,,,,
Size Y,,,,,,,,,
Surface (pixels),,,,,,,,,
,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
4/23/2018,12:19:37 PM,216,42.433,25.31610107,26.06248093,25.67746544,26.2235508,25.20371819,24.70287895
4/23/2018,12:19:37 PM,486,42.703,25.39096069,26.11206627,25.72721863,26.29781532,25.22870255,24.72797394
4/23/2018,12:19:38 PM,27,43.244,25.2911377,25.98806381,25.62769127,26.2235508,25.20371819,24.64011765
4/23/2018,12:19:38 PM,297,43.514,25.32858086,26.11206627,25.72721863,26.26068878,25.26616669,24.74052048
4/23/2018,12:19:38 PM,567,43.784,25.39096069,26.11206627,25.73965263,26.27306557,25.32858086,24.7154274
4/23/2018,12:19:38 PM,837,44.054,25.42837334,26.14923859,25.8018074,26.32255936,25.36601257,24.76560593
4/23/2018,12:19:39 PM,108,44.325,25.39096069,26.13685036,25.78937912,26.28544044,25.27865219,24.67777824
4/23/2018,12:19:39 PM,378,44.595,25.41590309,26.18640137,25.8018074,26.29781532,25.35353661,24.70287895
4/23/2018,12:19:39 PM,648,44.865,25.40343285,26.14923859,25.78937912,26.33492851,25.27865219,24.72797394
4/23/2018,12:19:40 PM,189,45.406,25.42837334,26.2111702,25.86392593,26.35966301,25.30361938,24.79068756
4/23/2018,12:19:40 PM,459,45.676,25.40343285,26.18640137,25.83908272,26.33492851,25.2911377,24.7530632
4/23/2018,12:19:40 PM,729,45.946,25.32858086,26.16162872,25.82665825,26.27306557,25.27865219,24.74052048
4/23/2018,12:19:40 PM,999,46.216,25.34106064,26.14923859,25.77694893,26.2359314,25.22870255,24.70287895
4/23/2018,12:19:41 PM,270,46.487,25.24119186,26.03767967,25.72721863,26.18640137,25.14123535,24.67777824
4/23/2018,12:19:41 PM,540,46.757,25.21621132,26.11206627,25.71478271,26.17401505,25.17873001,24.66522598
4/23/2018,12:19:41 PM,810,47.027,25.30361938,26.08727646,25.73965263,26.2235508,25.21621132,24.69033051
4/23/2018,12:19:42 PM,81,47.298,25.39096069,26.2111702,25.87634659,26.26068878,25.30361938,24.74052048
4/23/2018,12:19:42 PM,621,47.838,25.35353661,26.18640137,25.86392593,26.2235508,25.2911377,24.7530632
4/23/2018,12:19:42 PM,891,48.108,25.34106064,26.17401505,25.82665825,26.29781532,25.2911377,24.72797394
4/23/2018,12:19:43 PM,162,48.379,25.31610107,26.09967041,25.78937912,26.248312,25.24119186,24.7154274
4/23/2018,12:19:43 PM,432,48.649,25.27865219,26.08727646,25.73965263,26.2235508,25.24119186,24.72797394
4/23/2018,12:19:43 PM,702,48.919,25.30361938,26.09967041,25.72721863,26.2111702,25.2911377,24.67777824
4/23/2018,12:19:43 PM,972,49.189,25.34106064,26.14923859,25.76451874,26.27306557,25.30361938,24.7530632
4/23/2018,12:19:44 PM,243,49.46,25.34106064,26.03767967,25.78937912,26.26068878,25.25368118,24.72797394
4/23/2018,12:19:44 PM,513,49.73,25.31610107,26.09967041,25.78937912,26.29781532,25.25368118,24.72797394
4/23/2018,12:19:45 PM,54,50.271,25.35353661,26.09967041,25.81423378,26.32255936,25.27865219,24.74052048
4/23/2018,12:19:45 PM,324,50.541,25.34106064,26.08727646,25.77694893,26.26068878,25.25368118,24.72797394
4/23/2018,12:19:45 PM,594,50.811,25.35353661,26.13685036,25.8018074,26.29781532,25.34106064,24.74052048
4/23/2018,12:19:45 PM,864,51.081,25.40343285,26.13685036,25.88876534,26.35966301,25.39096069,24.79068756
4/23/2018,12:19:46 PM,135,51.352,25.40343285,26.2111702,25.86392593,26.34729767,25.32858086,24.77814674
4/23/2018,12:19:46 PM,405,51.622,25.35353661,26.14923859,25.83908272,26.32255936,25.26616669,24.77814674
4/23/2018,12:19:46 PM,675,51.892,25.35353661,26.14923859,25.82665825,26.32255936,25.31610107,24.7530632
4/23/2018,12:19:46 PM,945,52.162,25.4533062,26.19878578,25.87634659,26.37203026,25.32858086,24.81576347
4/23/2018,12:19:47 PM,486,52.703,25.41590309,26.19878578,25.88876534,26.37203026,25.30361938,24.80322647
4/23/2018,12:19:47 PM,756,52.973,25.35353661,26.13685036,25.78937912,26.31018639,25.24119186,24.74052048
4/23/2018,12:19:48 PM,27,53.244,25.34106064,26.19878578,25.86392593,26.32255936,25.2911377,24.76560593
4/23/2018,12:19:48 PM,297,53.514,25.27865219,26.18640137,25.77694893,26.28544044,25.24119186,24.72797394
4/23/2018,12:19:48 PM,567,53.784,25.24119186,26.09967041,25.75208664,26.29781532,25.21621132,24.70287895
4/23/2018,12:19:48 PM,837,54.054,25.24119186,26.07487869,25.75208664,26.29781532,25.20371819,24.67777824
4/23/2018,12:19:49 PM,108,54.325,25.2911377,26.08727646,25.78937912,26.29781532,25.20371819,24.69033051
4/23/2018,12:19:49 PM,648,54.865,25.2911377,26.11206627,25.81423378,26.32255936,25.24119186,24.72797394
4/23/2018,12:19:49 PM,918,55.135,25.30361938,26.14923859,25.81423378,26.29781532,25.24119186,24.7154274
4/23/2018,12:19:50 PM,189,55.406,25.32858086,26.17401505,25.85150528,26.29781532,25.27865219,24.7530632
4/23/2018,12:19:50 PM,459,55.676,25.36601257,26.19878578,25.82665825,26.34729767,25.31610107,24.7530632
4/23/2018,12:19:50 PM,729,55.946,25.39096069,26.19878578,25.88876534,26.34729767,25.35353661,24.79068756
4/23/2018,12:19:50 PM,999,56.216,25.32858086,26.17401505,25.81423378,26.32255936,25.30361938,24.76560593
